 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	0.98671085	0.01050784	0.0023101666	0.00039747267	2.9141422e-05	3.8639023e-06	3.5887046e-05	8.154835e-09	4.8212582e-06	4.5693813e-09	7.0300272e-09	4.6962706e-10	3.9395015e-10
ù	0.944222	0.041012686	0.014617793	0.00012036377	1.6388223e-05	1.4392955e-06	8.422221e-06	4.0940716e-08	7.113555e-07	1.3647536e-08	1.698921e-07	2.0412411e-08	2.309529e-08
r	0.66518074	0.28414407	0.050471038	7.9971935e-05	9.047223e-05	1.8659961e-05	9.897924e-06	9.169993e-10	5.1390316e-06	4.7417417e-09	2.7019302e-11	7.8281647e-13	1.6804e-13
u	0.42235446	0.5142059	0.062372517	0.0009832198	6.234661e-05	1.2857444e-06	2.0072015e-05	2.39867e-09	1.380498e-07	4.013608e-09	1.1917433e-09	2.9791167e-10	6.9039345e-08
k	0.100159004	0.79636884	0.10333219	9.8990866e-05	2.7575574e-05	1.2778577e-05	1.2618649e-07	6.7068223e-10	3.966197e-07	4.3774535e-09	2.2302282e-11	5.4535952e-14	2.0350504e-15
a	0.06142787	0.62112653	0.28388774	0.025205784	0.0072160033	7.740777e-05	0.0010571668	3.4052402e-08	9.014964e-07	3.6146204e-08	1.2855274e-09	8.7898416e-10	5.153003e-07
s	0.03196352	0.62925726	0.33756196	0.0007487227	0.00038590597	8.1902035e-05	5.2809423e-07	6.2509775e-09	2.202953e-07	1.1423251e-08	1.14028634e-10	1.5913213e-12	1.166382e-13
ì	0.06733323	0.3896143	0.4217745	0.021391967	0.07359893	0.0012198945	0.024927057	2.5779811e-06	2.3402725e-05	7.8955276e-07	1.005771e-07	3.1924905e-08	0.00011322113
t	0.0071162675	0.22659165	0.728074	0.030648762	0.007411676	0.00010113667	5.5696328e-05	4.5107328e-08	6.6895655e-07	3.911978e-09	6.333809e-10	3.4386012e-12	9.9161e-13
a	0.06804828	0.18747923	0.45218816	0.21789923	0.07107486	0.0010691113	0.0022250435	5.358172e-07	1.1624808e-05	1.0982587e-07	6.6573385e-08	3.7741302e-10	3.7187094e-06
m	0.002787319	0.029522281	0.5263626	0.0920718	0.3085106	0.040693022	4.5869063e-05	1.4565956e-06	4.4932503e-06	5.078762e-07	1.2486857e-09	1.0088348e-10	9.716922e-12
i	0.0031859442	0.013217559	0.06975225	0.28811893	0.59617376	0.019883148	0.009607438	2.0576897e-05	3.6955254e-05	2.4655462e-06	3.2140626e-08	9.01885e-10	9.023484e-07
a	0.0016505013	0.012829254	0.19731967	0.091847725	0.5936566	0.10243663	0.00017879956	5.0786468e-05	2.3811199e-05	6.145459e-06	6.137516e-08	1.1023454e-08	4.6000124e-09
f	0.0006355553	0.0018684499	0.014707896	0.020532755	0.5607871	0.3894598	0.01063011	0.0011681282	0.00019100092	1.7535127e-05	1.6167116e-06	1.5894457e-08	6.562588e-11
o	0.0007211964	0.0021552949	0.0050824666	0.053929154	0.6269088	0.10246538	0.20294951	0.0036228653	0.0018031234	0.0002618959	5.680273e-06	2.457359e-07	9.4477306e-05
r	0.0003776317	0.0011526578	0.008800811	0.020027936	0.43993524	0.51981616	0.004285611	0.0051405984	0.00030504764	0.00015034608	6.63713e-06	1.1370818e-06	1.833808e-07
à	0.0058318055	0.01450735	0.027758844	0.03148987	0.4424222	0.07659767	0.33048066	0.057540923	0.010842745	0.0006601347	0.0009239038	7.1659095e-05	0.00087224424
s	0.001207166	0.0023943891	0.0056533488	0.029930409	0.16138901	0.32566983	0.21696374	0.2543955	0.0011707515	0.00044429154	0.00077547325	4.857899e-06	1.2223412e-06
o	0.0044501037	0.0062645534	0.010869385	0.097857	0.42010522	0.22602348	0.21080239	0.017400999	0.0046081613	0.0013052908	8.889844e-05	3.6358665e-07	0.00022422954
l	0.00022378551	0.00031759278	0.0009803298	0.000825498	0.029922688	0.7825224	0.049198568	0.09225059	0.028274901	0.015076365	0.00040112718	5.5435216e-06	5.4430205e-07
a	0.0003087344	0.00049380434	0.0007674845	0.008162292	0.054363746	0.114898875	0.3700517	0.42755568	0.011527397	0.010315748	0.001053849	1.6915532e-05	0.0004837093
m	0.00016898647	0.00025056888	0.00065576175	0.0014235781	0.026668303	0.41426694	0.102388695	0.40499273	0.02464494	0.020156778	0.0042924946	7.712424e-05	1.3113365e-05
è	0.001845382	0.0022374678	0.003040908	0.024064962	0.07526671	0.15049529	0.31598562	0.37590116	0.024845673	0.022860896	0.0025907648	0.00011143819	0.0007537391
n	0.00013158101	0.00021040006	0.00059422996	0.006295938	0.041411117	0.2862655	0.21011	0.4389723	0.006853221	0.0060608108	0.0027070874	0.00016175066	0.00022614411
t	0.0019277217	0.002208198	0.0030579816	0.016185911	0.040314727	0.14658171	0.2365896	0.48529774	0.020233465	0.04397517	0.002927603	0.000118034055	0.00058214535
e	0.0010228469	0.0012387738	0.002043817	0.008792322	0.02880565	0.17525807	0.2763917	0.4338692	0.031951386	0.03535394	0.0028187789	0.00037524372	0.002078114
e	0.00048413855	0.00049396564	0.00075882924	0.00023694469	0.0033226458	0.08908862	0.028332869	0.14220029	0.3502619	0.35802555	0.02544504	0.0011573904	0.00019177263
s	6.1234736e-05	3.439891e-05	5.859476e-05	8.062444e-05	0.00080134586	0.013663604	0.044977758	0.15250233	0.3694722	0.1579098	0.25977278	0.000663191	2.1461358e-06
a	0.0013988006	0.0011735724	0.0013914981	0.004722706	0.012653428	0.031121032	0.26192757	0.2259944	0.17904544	0.13594958	0.14357491	5.0610786e-05	0.0009964629
l	4.7016756e-06	3.895604e-06	6.6669604e-06	1.08290815e-05	0.00011716653	0.003016956	0.015550715	0.074160315	0.22735833	0.1990183	0.46599144	0.014647027	0.00011372144
l	0.0001766129	0.00020213482	0.00023522979	0.0017315502	0.003509275	0.011726513	0.07685436	0.5969176	0.040031895	0.16788158	0.09477029	0.0030147498	0.002948063
i	0.0012668116	0.0011601985	0.0014246359	0.0065866206	0.007798778	0.03761367	0.09262402	0.40663773	0.087018214	0.18317278	0.05913844	0.08820759	0.027350415
m	6.376078e-05	6.843084e-05	9.0457164e-05	0.00013197814	0.00047303684	0.004676065	0.013533268	0.13741848	0.08284031	0.15740746	0.52450544	0.06236474	0.01642657
