 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
e	0.99601537	0.0017714598	0.0006922465	0.0014923078	2.0355474e-05	6.415502e-06	7.57179e-10	1.9772692e-07	6.3534635e-08	3.0234176e-07	3.059649e-09	1.349252e-06	3.557311e-10	2.4810884e-10	1.0780009e-09
t	0.99307317	0.0067800735	0.000113499926	3.1862866e-05	5.252261e-07	8.699551e-09	3.2781766e-12	9.73951e-08	2.7950478e-10	5.9815065e-08	4.2122777e-10	7.4415476e-07	6.400821e-10	3.5786543e-09	4.8649182e-11
t	0.74010336	0.25960952	0.00022005544	3.0406643e-05	2.0626724e-06	4.3953097e-08	2.1371962e-09	2.3472096e-06	5.1961866e-08	7.609352e-07	6.675144e-07	1.34688635e-05	1.6118182e-05	7.5332264e-07	4.974346e-07
è	0.86286664	0.13103317	0.005738395	0.00036167225	2.208524e-07	4.360883e-09	3.2163538e-13	8.448872e-12	4.878327e-12	4.206496e-12	1.6658612e-14	7.952406e-12	6.7745007e-16	3.2129521e-16	2.7467925e-14
d	0.028201781	0.9706063	0.001182295	9.409721e-06	2.3711033e-07	1.6840737e-08	3.7942333e-13	8.2378e-10	1.1788602e-10	3.0669653e-10	1.7232842e-15	1.4965916e-09	1.3720783e-15	2.9980853e-14	8.1578437e-16
e	0.14137042	0.826758	0.031073084	0.00078088016	1.6463282e-05	5.508598e-07	9.784132e-10	3.1505426e-08	2.1616039e-08	2.3906246e-08	3.2525223e-09	4.5644082e-08	2.1173155e-10	1.191216e-10	3.4890311e-07
c	0.018982941	0.2825661	0.697934	0.0005106116	5.630647e-06	5.682127e-07	8.769438e-10	3.3860406e-08	1.904548e-08	6.013127e-08	2.795078e-12	4.9930694e-08	9.443223e-13	2.5163634e-12	4.130804e-15
i	0.01809377	0.0115567865	0.93597347	0.033908952	0.00045553336	1.0754237e-05	8.61889e-09	5.9128936e-08	8.922338e-08	3.0457525e-08	1.1664116e-08	2.8753343e-08	1.0191169e-10	7.693124e-11	4.9091307e-07
d	0.0051453104	0.11008214	0.8821628	0.0025861538	2.234928e-05	1.2087104e-06	1.132931e-08	1.5394244e-08	2.103289e-08	7.4455615e-09	1.3860296e-12	4.3821404e-09	1.197826e-12	9.227953e-12	7.878398e-14
è	0.016272133	0.064959705	0.6750865	0.21714534	0.025105419	0.0013016709	1.3456037e-06	5.2863948e-06	1.0631985e-05	1.3576015e-06	4.4009764e-07	1.5089978e-06	1.4535138e-09	1.00365645e-08	0.000108581095
t	0.0007515102	0.07299095	0.9108407	0.015148463	0.0002363201	3.182354e-05	7.1885395e-09	7.4293325e-08	5.6560793e-08	8.515835e-09	9.559004e-10	1.6324188e-08	1.0206461e-11	1.08918395e-11	1.5279767e-12
s	0.020108348	0.0010987271	0.44022706	0.528586	0.009607212	0.00036868124	2.3481526e-07	8.214858e-07	1.2672898e-06	1.0445893e-07	3.0157892e-07	1.2188981e-07	1.0838235e-10	5.385411e-11	1.1440017e-06
a	0.0011562028	0.0063216323	0.84556377	0.14284368	0.003574334	0.0005236693	1.2137642e-05	1.7014651e-06	2.8513425e-06	1.15620416e-07	4.87526e-10	2.2516515e-08	9.676869e-12	1.5821593e-09	1.9105598e-10
m	0.0031219171	0.0062494967	0.09070798	0.8152995	0.07392625	0.010163417	0.00051562797	6.0664947e-06	9.390534e-06	3.4482198e-07	3.6508352e-10	8.2838376e-08	5.163763e-11	8.485371e-10	8.012665e-11
o	0.0073370542	0.0018754442	0.10497649	0.76060385	0.10743253	0.01771679	1.0305774e-05	2.169855e-05	2.216003e-05	1.6383167e-06	7.072663e-07	4.706972e-07	2.7935917e-10	8.951078e-10	8.570296e-07
n	0.00063750177	0.0025960892	0.07872996	0.77130336	0.120579325	0.024960289	0.0011241414	3.2217467e-05	3.538906e-05	1.3421461e-06	3.7024828e-09	4.3839867e-07	1.0152283e-09	9.1415275e-09	1.2140315e-09
a	0.005143843	0.06909118	0.07203951	0.48649865	0.24680023	0.11845825	2.6959173e-05	0.0007042455	0.0009506704	8.1676466e-05	1.8193798e-05	0.00015789576	6.264062e-08	6.036011e-08	2.8512006e-05
p	0.00052939076	0.0050982167	0.0049988693	0.18616088	0.44486865	0.34760883	0.008587428	0.0014127106	0.0007082835	2.103568e-05	3.1293817e-07	5.332523e-06	1.8371114e-08	4.9016556e-08	1.5100357e-10
à	0.0017921071	0.0016388419	0.019593846	0.17283735	0.48965484	0.30753246	0.0005667701	0.0015711029	0.0035898073	0.00021869781	0.00045718148	0.000112981135	8.526462e-08	2.818447e-07	0.00043374393
m	0.00020318294	0.0036409646	0.009310417	0.19004802	0.37952104	0.41361994	0.0025910914	0.0006094087	0.00032309696	7.4642358e-06	0.00012133788	3.8664352e-06	1.062442e-07	1.0495866e-07	2.3085004e-08
e	0.012116326	0.004531832	0.043249078	0.24093343	0.33630168	0.35551837	0.0022536502	0.0025021045	0.0022552435	0.00018547685	0.0001009572	3.728615e-05	4.141748e-08	4.9003677e-07	1.40832935e-05
s	0.00013900374	0.00015376415	0.0007966601	0.030243618	0.23465174	0.45616555	0.25789946	0.01099318	0.008708886	0.00023567166	5.2273326e-06	6.327106e-06	2.7381012e-07	2.8923586e-07	3.7764215e-07
i	0.0033402825	0.0026419058	0.0057435585	0.0697411	0.37328812	0.5010195	0.003317814	0.02364105	0.012230569	0.00080533663	0.0040035197	0.00014990564	3.2776154e-07	1.908579e-07	7.687313e-05
t	3.7443242e-05	0.0001273902	8.059351e-05	0.00488511	0.09913122	0.27333656	0.20786828	0.34643677	0.061193414	0.0065848497	4.5021363e-05	0.0002593887	5.330898e-06	8.5660995e-06	3.9265572e-08
à	0.00081163	0.00048600623	0.0014454912	0.019068178	0.18276452	0.31410226	0.02078862	0.24971852	0.0973225	0.013287882	0.09838571	0.001502163	1.8918769e-05	6.0251573e-06	0.00029154134
l	2.3638402e-06	9.411526e-05	9.474542e-06	0.0008015869	0.045277085	0.14513394	0.02602708	0.75261563	0.019330556	0.0029276153	0.006578305	0.0010162831	6.785233e-05	0.00011724624	8.758797e-07
a	0.0012461616	0.004193894	0.0025485079	0.014199172	0.13549772	0.46103877	0.064911716	0.22798614	0.06767871	0.005286546	0.014320613	0.0008977452	2.2266286e-05	6.654494e-05	0.000105500716
s	0.0021075828	0.0036802194	0.001882749	0.004861289	0.021834673	0.10484862	0.22085741	0.11101805	0.47656566	0.03943061	0.010582485	0.0014184187	0.00073937717	0.000114241826	5.864138e-05
s	0.007457503	0.0083509	0.0049913414	0.018228717	0.06578848	0.14180537	0.026069582	0.45442912	0.2270973	0.034487847	0.010149607	0.001106412	1.81166e-05	1.4499182e-05	5.1842935e-06
a	0.000117804884	0.0001370312	0.00024720508	0.002357116	0.02947721	0.19195521	0.2901925	0.33058885	0.12058217	0.03182383	0.0016975872	0.00058611314	4.3359993e-05	0.00018225248	1.178336e-05
ò	1.6128377e-05	2.2155844e-05	1.4448934e-05	0.00021524313	0.0037884165	0.027295932	0.13330719	0.30891517	0.36808574	0.15034418	0.0005654495	0.006225879	0.00089739176	0.00026112152	4.560936e-05
l	6.689396e-06	0.00019326298	4.761431e-06	6.424273e-05	0.0025570646	0.012742602	0.0070297956	0.9024642	0.052239537	0.0153666735	0.004266176	0.0027597132	0.00018714672	0.00011729864	8.4767896e-07
i	0.009345579	0.005820453	0.011099999	0.016657665	0.036931492	0.066083744	0.0501374	0.1985616	0.4418645	0.09649176	0.06174234	0.0030164998	0.0006289159	0.0009839813	0.0006341472
m	1.7114911e-05	1.9304793e-05	2.3522818e-05	0.0001759584	0.002422096	0.02215418	0.1308177	0.18015859	0.43037805	0.2098992	0.0050947284	0.008851667	0.0073170825	0.0010727622	0.0015980391
a	0.00054170116	0.0002537532	0.001178962	0.0020616057	0.009176719	0.034852345	0.08142172	0.18125486	0.40897456	0.2352371	0.033252664	0.0038037167	0.0018758053	0.0057872864	0.00032723343
t	1.4901874e-05	1.6038872e-05	2.5013724e-05	0.0001644642	0.0023956196	0.023311693	0.15482444	0.1700826	0.3932124	0.2201439	0.010975528	0.006904509	0.0122900205	0.0017354118	0.0039034162
o	0.002166683	0.0018211141	0.002459584	0.0064514247	0.022168111	0.05858703	0.016457608	0.17647706	0.354653	0.1356636	0.21862726	0.0035735888	0.00047714193	0.00012907619	0.00028768493
n	6.7329916e-06	1.8319388e-05	4.8941765e-06	3.3322827e-05	0.00040182399	0.0031312683	0.019827742	0.18186134	0.2706748	0.32508036	0.009405198	0.10483477	0.05551035	0.02019524	0.009013744
a	2.4889117e-05	0.00011059746	3.579121e-05	0.00012947546	0.0014320984	0.0054441276	0.00882053	0.21107015	0.24938563	0.13821463	0.3573419	0.010863311	0.012572066	0.0024671254	0.002087655
d	8.401572e-06	5.249646e-05	5.239475e-06	2.3327753e-05	0.00019653449	0.0012415132	0.0053468402	0.0971283	0.15779088	0.2215641	0.023692261	0.23688044	0.16994946	0.072771035	0.013349187
e	0.00014611208	0.00018901819	0.00047510263	0.000495561	0.0024829924	0.0069024065	0.007470388	0.0342381	0.16717267	0.07790902	0.677538	0.0038845092	0.013549173	0.005710264	0.0018367015
r	2.7864457e-05	4.4757984e-05	3.3628745e-05	0.00010163731	0.0006689785	0.005031352	0.033468194	0.064106174	0.25751352	0.2718134	0.0737132	0.036896996	0.12159404	0.018296633	0.11668965
f	4.447706e-05	0.00042567853	0.00012466527	0.0001474056	0.0010540981	0.0065642945	0.0020249002	0.018034754	0.049012545	0.02186098	0.88754535	0.0023695426	0.009165276	0.001475842	0.00015022939
ò	0.002096299	0.0020903063	0.0054086377	0.0036107558	0.008670553	0.025297573	0.1118915	0.07701172	0.17931312	0.15851054	0.14032249	0.006946822	0.041094277	0.19270876	0.045026604
m	1.6967351e-05	5.5652905e-05	3.315289e-05	4.7659098e-05	0.0002213841	0.0013077051	0.0049225753	0.0068523875	0.02918495	0.014471518	0.8190573	0.0019713817	0.031863462	0.006457504	0.083536446
u	0.04602486	0.042634238	0.18247037	0.04515979	0.05954499	0.06032131	0.03823214	0.06756945	0.1277333	0.0777641	0.16404484	0.0039119315	0.0076389606	0.076544896	0.0004048017
è	0.00071365165	0.00067978894	0.00041215442	0.0005480996	0.0009387853	0.0021753462	0.009724048	0.012987917	0.081057504	0.09712893	0.0032449353	0.09441795	0.053923264	0.07324985	0.56879777
t	0.00068106776	0.00818161	0.00052838674	0.0008112387	0.0025689544	0.0077462965	0.009471977	0.09987323	0.18997414	0.12816721	0.10675324	0.15407915	0.17466521	0.09217037	0.024327789
e	0.007630165	0.0042818617	0.004717769	0.0072741406	0.010177251	0.005694194	0.020054137	0.20511062	0.13341077	0.16431437	0.024586882	0.060858004	0.027942922	0.18063897	0.1433079
s	0.00042953115	0.00030584878	0.00012946378	0.00025549045	0.0004026557	0.000818632	0.0045631155	0.010730464	0.050382525	0.109259956	0.00011866619	0.23658781	0.012995258	0.07469512	0.4983255
e	0.0006555097	0.00086270086	0.0003348334	0.00066957	0.0016817327	0.0011950352	0.004798907	0.1550416	0.056203846	0.120797016	0.00718413	0.13746889	0.03371574	0.33229443	0.14709605
n	1.5322881e-05	3.8127506e-05	6.4227975e-06	1.7807974e-05	6.982817e-05	0.00019420296	0.0011496115	0.022650043	0.024954265	0.07715381	0.0008760696	0.35345748	0.057504646	0.23657742	0.22533485
a	0.00045494738	0.0011294327	0.00032918382	0.00060431607	0.0018238673	0.002120096	0.0052280147	0.14676546	0.11060203	0.18953139	0.034348402	0.15229388	0.0854608	0.20399073	0.06531738
r	1.1335889e-05	5.3616932e-05	5.512997e-06	1.3594688e-05	5.1104726e-05	0.00014258461	0.0005640651	0.012312734	0.015150057	0.042153556	0.0028293305	0.28637624	0.10250396	0.30277628	0.23505606
t	0.0010608935	0.0018387254	0.0013882982	0.0017290367	0.004178407	0.0060155955	0.009386572	0.06823354	0.18802854	0.20423855	0.14874113	0.07040581	0.11067337	0.13082346	0.053258054
i	0.00020572804	0.0004728409	0.00032016786	0.00038003238	0.0009963278	0.0035596723	0.011844283	0.021224283	0.069610395	0.10417144	0.22216398	0.015593145	0.10118022	0.09831308	0.34996438
</S>	7.8172445e-05	9.823562e-05	4.8551705e-05	7.573944e-05	0.00013199585	0.0003087219	0.0011434357	0.0021473973	0.011602981	0.020596059	0.0009586981	0.059942923	0.031167991	0.06662621	0.80507284
