 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.91762835	0.08004063	0.0012356407	0.0009036219	0.00012863902	6.2158084e-05	2.699433e-07	2.1724619e-08	2.0972532e-08	1.439361e-09	9.484299e-10	2.3559819e-08	7.079725e-07	7.943466e-10	6.158264e-10	1.8013595e-09
t	0.98572725	0.01336743	0.00086068164	8.165199e-06	1.1722718e-05	2.4385732e-05	1.227382e-08	3.5275456e-09	6.115897e-09	4.0704872e-08	2.0534645e-11	6.199369e-08	1.07495765e-07	4.369438e-11	1.1888726e-09	2.6211765e-11
t	0.17558406	0.79811376	0.025140129	0.000924282	0.00019474218	2.6473863e-05	1.7596383e-07	8.411069e-06	2.7995776e-07	7.568475e-07	9.744006e-09	2.1857616e-07	2.7709293e-06	1.2230822e-07	3.2911123e-06	4.2826898e-07
ù	0.47929022	0.5154563	0.0048179235	0.00040435037	3.0367723e-05	8.7631224e-07	3.8654568e-10	2.6481872e-14	6.4447194e-13	8.3639896e-15	2.3077898e-15	1.5695976e-14	1.9777513e-12	5.039289e-16	5.4961976e-17	1.1715207e-14
s	0.14929439	0.8426038	0.007902353	0.00015988498	3.657994e-05	2.912748e-06	9.103491e-09	1.1272749e-11	2.7197475e-10	5.8813725e-11	1.2967302e-12	1.93537e-10	6.522161e-09	8.819346e-14	3.708012e-15	7.786665e-15
t	0.013859067	0.81903917	0.16063833	0.006221201	0.00023900506	3.0589772e-06	7.845767e-08	1.0502911e-09	6.036378e-10	2.7371293e-12	2.6002119e-11	8.838743e-13	4.469213e-09	9.1484695e-11	2.105196e-09	9.783379e-08
o	0.026624458	0.9422893	0.026626965	0.0042236657	0.00022950086	5.9480262e-06	9.236869e-08	8.1439656e-13	3.4784609e-10	4.9021373e-12	4.6942762e-12	3.3045751e-12	1.4695056e-10	3.2840755e-14	8.906518e-17	5.437847e-16
s	0.08267337	0.6711002	0.22957787	0.014945763	0.001624266	7.8307574e-05	2.0914415e-07	9.6577676e-11	5.8909366e-09	3.6611738e-08	1.2582634e-10	1.8219266e-08	6.479351e-09	2.5830716e-12	3.3038395e-14	2.4156185e-15
p	0.002731637	0.14870486	0.787333	0.05143905	0.009607004	0.00018016198	4.109348e-06	1.19294725e-08	9.888069e-09	1.9099097e-11	1.2243846e-10	4.7097365e-12	1.8722396e-08	3.0527042e-10	8.56061e-09	1.527172e-07
ì	0.031071758	0.55914927	0.28948808	0.10049691	0.01868042	0.0010876373	2.5821124e-05	1.5519246e-10	2.7376684e-08	1.3016814e-11	1.6127e-10	6.748553e-12	5.6105716e-09	6.9516025e-12	9.0099976e-13	4.4797072e-11
t	0.0056616617	0.47741744	0.46527374	0.04574972	0.0057255435	0.00016221596	9.5267e-06	1.16120935e-08	4.4098527e-08	7.9456414e-10	1.1920587e-09	1.4299767e-09	5.1714764e-08	2.127941e-10	8.132704e-13	4.371555e-12
i	0.006481643	0.13293925	0.4926175	0.32307622	0.044264767	0.0005955353	2.5053838e-05	5.254916e-10	8.243874e-09	6.3830603e-12	8.0465405e-11	3.7612426e-12	4.534129e-09	1.5982164e-11	1.2959424e-11	7.922237e-09
è	0.003824403	0.01760176	0.18079308	0.34732386	0.43414015	0.016245391	7.121496e-05	1.41719445e-08	5.4488293e-08	1.7223545e-08	1.8003247e-09	7.688476e-09	2.0439973e-08	4.3981544e-11	5.7615767e-13	3.5797583e-13
c	0.0006594565	0.00451763	0.60160726	0.20286283	0.18302017	0.007156681	0.00017483733	3.3931988e-07	2.0029518e-07	2.1798618e-09	1.6861671e-09	1.2548133e-09	5.6098474e-07	1.4553027e-10	8.558805e-12	1.6209973e-11
h	0.005732573	0.04501096	0.2569509	0.3563478	0.31482676	0.01723763	0.0038904548	2.151171e-07	1.2547041e-06	4.685458e-10	1.4316836e-08	1.906987e-10	5.6159666e-07	3.019949e-09	5.8157883e-09	9.4253835e-07
i	0.0023297996	0.023214648	0.20285662	0.54217815	0.21892263	0.008414727	0.002080917	3.9857062e-07	1.7047436e-06	9.272658e-09	9.41249e-08	5.6464975e-09	2.6031756e-07	9.995335e-09	1.4299228e-09	2.4518274e-09
o	0.0009040462	0.0018404555	0.01241318	0.08586618	0.67437345	0.2193653	0.005226829	8.562272e-06	1.6495611e-06	1.3833105e-07	8.703272e-08	5.3291206e-08	1.569333e-07	3.362116e-09	2.562332e-10	1.0300764e-09
