 	la	macchina	vuole	riparata	dal	meccanico	</S>
e	0.98476297	0.01505941	0.00012311427	4.3765733e-05	1.0576602e-05	8.9624045e-08	3.0263564e-10
m	0.3289709	0.6705732	0.0004422559	9.836896e-07	1.27401945e-05	8.8377465e-09	1.5591631e-10
à	0.012859646	0.98399746	0.0012638554	0.0004937621	0.000110979556	0.0010496177	0.00022470114
k	0.05312116	0.94649637	0.00035399618	2.4033476e-05	4.47023e-06	6.61613e-10	2.3613575e-11
i	0.4676368	0.49537453	0.01705613	0.015482687	1.5684784e-05	0.0044055195	2.8741882e-05
n	0.1027213	0.8820132	0.015158121	9.845284e-05	8.916966e-06	4.289941e-08	2.0543177e-10
a	0.059413604	0.3779287	0.4590314	0.103135385	0.00039071136	9.914358e-05	9.736171e-07
t	0.021618605	0.39065912	0.57738775	0.010175722	0.00015862052	1.9784298e-07	3.758871e-11
è	0.02534207	0.005460285	0.521654	0.44666427	0.00014691695	0.0007102119	2.2118953e-05
l	0.0011985609	0.008381572	0.94313735	0.047151156	0.00012859785	2.739287e-06	3.33741e-08
i	0.03530739	0.022087872	0.49091756	0.446377	0.0011538411	0.0041346694	2.1600958e-05
s	0.0028935727	0.00941204	0.23426126	0.71566504	0.037348207	0.00037485542	4.4987348e-05
t	0.0019919495	0.00078347407	0.21837005	0.76874065	0.008405918	0.0016868126	2.1061382e-05
i	0.0012372867	0.0039800634	0.12918685	0.80099726	0.026748689	0.037285823	0.0005640607
a	0.00081067	0.0018287444	0.011463729	0.139992	0.84269226	0.0028135465	0.00039903773
m	8.814246e-05	0.00023590415	0.009027957	0.19962502	0.79036546	0.00056831737	8.920612e-05
m	0.00497424	0.0040015215	0.025637308	0.4155221	0.04768242	0.4973695	0.004812998
è	0.0007105802	0.0006287949	0.0037001593	0.0891097	0.020987732	0.857092	0.027770985
n	0.0026806588	0.0035978756	0.022467656	0.60923976	0.08394251	0.17508738	0.10298413
i	0.01268962	0.0109697515	0.027614145	0.26647422	0.055018537	0.595946	0.031287655
a	0.0016429652	0.0016578501	0.0020287642	0.010188749	0.9500003	0.015693313	0.018787967
t	0.00046893398	0.00049671397	0.0017884235	0.0096293455	0.96874905	0.016079657	0.0027879237
t	0.008126311	0.0025586453	0.021074299	0.15572804	0.11175758	0.65492916	0.045825955
o	0.00033477967	0.0003769953	0.0018034736	0.027872773	0.10728603	0.70499104	0.1573349
m	0.00031107222	0.00036287305	0.00050537696	0.002441053	0.75901324	0.11930234	0.11806418
e	0.00078851316	0.000627258	0.0015496945	0.010204712	0.019282507	0.94391984	0.023627462
k	0.0003568338	0.00047423295	0.0007196409	0.004232823	0.31915691	0.20336893	0.47169065
k	0.00054433243	0.0007873386	0.0019637162	0.05511641	0.02309401	0.8346264	0.083867766
à	0.00035961522	0.0002464504	0.00056539895	0.0028349175	0.0044886814	0.7686747	0.22283031
n	0.0005130434	0.0005727505	0.00054928754	0.0030581772	0.00885327	0.32036045	0.66609305
i	0.0015282887	0.0008856042	0.0018216462	0.0073384587	0.0041129687	0.85916543	0.12514757
k	0.019060725	0.015614761	0.009419515	0.00823758	0.11524506	0.030848708	0.8015737
o	4.121284e-05	4.1780007e-05	0.00011536083	0.0019712334	0.002167691	0.8779028	0.11775988
</S>	0.009313062	0.010034955	0.0064433333	0.008955614	0.08312834	0.15837936	0.72374535
