 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.98318255	0.0164648	0.00015491118	5.12455e-05	0.00014106289	3.940512e-06	1.0095053e-07	1.1093692e-06	1.1840367e-08	2.5499365e-09	2.907791e-08	1.0789237e-07	5.60085e-09	4.633695e-09	7.620603e-10	5.107125e-10	1.4258881e-08
ò	0.92131275	0.07862824	3.8882466e-05	4.897543e-06	1.3584153e-05	1.5655093e-07	1.2226844e-08	6.455906e-07	1.9640733e-09	4.7322884e-10	1.0454026e-08	4.9065727e-07	1.175064e-08	1.8810447e-08	8.141324e-09	7.0162787e-09	2.6062887e-07
p	0.97683823	0.022741022	0.00039373187	1.8054667e-05	8.602953e-06	3.1902877e-07	2.6702667e-09	7.477658e-09	2.6734082e-11	6.618134e-12	6.59498e-10	2.401162e-12	1.0839914e-11	3.1110824e-12	4.966991e-13	4.66978e-12	5.8028317e-15
o	0.8241513	0.17557588	0.0002195229	4.6484678e-05	2.6103742e-06	1.0083843e-06	4.045327e-07	9.694139e-08	1.3522284e-08	4.985532e-09	4.5102766e-09	2.5451238e-08	2.2165443e-09	5.0269824e-09	9.491567e-09	1.8281103e-08	2.5788381e-06
G	0.40063095	0.59838027	0.0009427323	4.3770666e-05	1.5145552e-06	6.9420133e-07	1.7008654e-08	8.53782e-09	4.185539e-10	1.7679809e-10	8.115377e-09	1.5844867e-11	1.9449646e-10	4.7768067e-11	4.250061e-12	2.6784662e-12	6.993746e-16
i	0.15052587	0.6622992	0.1559815	0.030984553	3.607867e-05	0.00016119423	1.0891672e-05	4.6322432e-07	6.557943e-08	9.021581e-09	2.4817133e-09	2.2800775e-09	2.581286e-10	3.3040412e-10	1.626085e-10	3.534504e-10	6.5809736e-08
o	0.06985902	0.9178326	0.011965452	0.00033940878	1.466148e-06	2.0275434e-06	5.131507e-08	8.005827e-09	7.263889e-10	1.9437014e-10	4.401582e-09	9.770316e-12	3.352898e-10	1.06962474e-10	2.918174e-11	5.532949e-11	2.9016577e-14
v	0.001647821	0.08962255	0.9061988	0.0019846389	0.0005330774	9.178425e-06	2.553217e-07	3.7547175e-06	5.4632086e-09	1.0387077e-09	9.272815e-09	1.1946283e-10	2.5358143e-10	1.2664081e-10	1.4342889e-11	1.7309086e-10	9.625416e-15
à	0.029551934	0.06487115	0.8017027	0.1011672	0.0006166146	0.0019367798	0.00014905773	3.452744e-06	7.640588e-07	8.907619e-08	1.628609e-08	5.1175157e-09	1.289776e-09	1.4616665e-09	8.2856877e-10	2.2836146e-09	2.51749e-07
n	0.0038129531	0.18651019	0.8072454	0.0023534265	5.753534e-05	1.9158586e-05	7.3602155e-07	6.024318e-07	4.529006e-08	6.2274577e-09	4.8771476e-09	1.2584795e-09	6.421447e-10	3.9299441e-10	1.27552725e-11	8.690861e-12	6.537943e-13
