 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.6821725	0.31051633	0.0026961395	0.0029558565	0.0014305741	7.125622e-05	4.0469098e-05	6.230721e-07	1.6638589e-07	0.00011527166	5.665102e-07	1.12290664e-07	3.073361e-09	4.108591e-08	1.5009315e-08	1.4040121e-09	1.1213448e-08	1.6060195e-08	5.1641415e-08	6.4527356e-11	5.625882e-10	1.0826936e-09
m	0.83562016	0.15350485	0.010852066	5.44874e-06	5.436257e-06	4.240204e-07	1.0953666e-05	2.1187818e-10	5.178553e-10	6.496053e-07	4.6447e-10	2.6252142e-10	3.948192e-12	3.6082463e-11	1.16518895e-11	1.2978654e-11	2.4158592e-11	3.3019576e-10	1.3458387e-08	5.4999148e-11	8.465684e-10	5.6363157e-11
ì	0.9993255	0.00064753747	5.970725e-06	7.5455694e-07	1.1953424e-06	1.294639e-07	7.089999e-06	3.934747e-08	3.1109316e-08	5.01229e-08	1.516147e-08	2.786234e-08	2.9898715e-08	6.16094e-09	1.3365029e-08	7.0152474e-08	4.9555393e-08	2.9698253e-08	6.0592663e-07	7.3563524e-07	6.7844944e-06	3.3719448e-06
s	0.36307946	0.51713616	0.1195947	0.00013667133	4.4940272e-05	2.9825467e-06	2.274136e-06	8.325669e-09	5.057234e-09	2.838133e-06	1.2182897e-08	2.2278341e-09	7.753856e-12	8.3319407e-10	1.5590561e-10	3.910024e-12	2.7956717e-10	1.1734258e-10	1.04038715e-10	3.0025304e-13	4.9753895e-14	4.6615794e-14
e	0.52122635	0.47161055	0.005866056	0.001060463	0.0002258472	1.7395862e-06	8.0977425e-06	1.5189379e-07	1.098344e-08	5.6469526e-07	6.3765575e-09	1.3348208e-09	7.028352e-10	1.6846823e-10	3.1622516e-10	2.2742289e-10	1.6275113e-10	3.7941375e-10	1.1650517e-08	4.735933e-10	5.9928267e-09	1.9754314e-07
g	0.0017128858	0.15300594	0.8451737	0.00010141058	5.7965885e-06	2.94336e-07	1.6964409e-10	2.3728321e-11	1.5465963e-10	3.2114065e-09	3.9512917e-11	1.8066562e-12	1.4836099e-14	1.9156595e-12	2.257331e-13	2.2905772e-15	7.7786063e-13	6.625054e-13	4.2028016e-14	5.0663777e-17	2.2771221e-18	7.745036e-19
a	0.33499926	0.20250769	0.41794348	0.03128639	0.0129622705	0.0002528324	4.217914e-05	1.5609327e-06	1.8948401e-07	3.949542e-06	5.964915e-08	2.0470432e-09	1.0895257e-10	1.8838282e-10	3.4246994e-10	2.0719532e-11	1.8071561e-10	1.848718e-09	4.430642e-09	9.531421e-11	3.2367575e-09	8.6107946e-08
p	0.0011687737	0.015311528	0.98272485	0.0007008059	8.425819e-05	9.730589e-06	2.011384e-08	1.2245026e-08	2.0736733e-08	6.887943e-08	4.2466537e-09	2.9117556e-10	1.502876e-11	3.1947922e-10	5.97721e-11	1.2715774e-12	1.4829502e-10	2.4191742e-11	4.888691e-12	4.9232052e-14	1.418691e-15	2.1933338e-15
ù	0.5500031	0.08842167	0.18675749	0.059340023	0.09986736	0.008182402	0.0067260307	0.00022858569	2.3438144e-05	0.00042718326	7.352183e-06	1.6877564e-07	5.721308e-09	1.5051862e-08	2.8345728e-08	5.6174343e-10	1.454581e-08	1.4548398e-07	1.6143771e-07	8.546865e-09	4.8799694e-07	1.4340272e-05
m	0.0052655023	0.027671302	0.9135829	0.049334228	0.0038648352	0.00025905008	8.021749e-06	1.1690269e-05	4.0115896e-07	1.7584143e-06	2.2223257e-07	3.0759786e-08	2.2947664e-09	1.4303429e-08	6.77803e-09	4.1058384e-10	3.6354437e-09	3.7346473e-09	6.6589227e-09	1.2146271e-12	3.7542425e-14	3.6215464e-13
e	0.20677787	0.1771921	0.24433215	0.23743401	0.12515327	0.008613021	0.00032262437	7.031804e-05	7.817327e-06	9.273532e-05	2.2883714e-06	3.920043e-08	1.2645934e-09	3.894791e-09	6.116134e-09	7.686751e-11	2.1959177e-09	3.6367016e-08	2.0692786e-08	2.2754401e-10	2.4986223e-08	1.6549303e-06
s	0.00045252137	0.007743349	0.27607018	0.5792658	0.12094787	0.015504397	1.2097978e-06	5.866808e-06	5.435481e-06	2.8656198e-06	4.756206e-07	1.8873063e-08	3.6838557e-09	1.9499065e-08	3.5233152e-09	6.2202396e-11	5.9054415e-09	5.594538e-10	1.0816518e-11	1.5268377e-11	3.6749493e-13	9.357555e-13
e	0.13137576	0.03744337	0.01065793	0.2589043	0.49008548	0.063715585	0.005322786	0.0017713497	7.744977e-05	0.00062334683	1.9655543e-05	4.305905e-07	2.6971103e-08	2.7217919e-08	3.9309544e-08	8.6441376e-10	1.1830881e-08	1.2269511e-07	2.2576296e-07	1.4379093e-09	1.3420062e-08	2.1190344e-06
s	0.0004246976	0.000805803	0.011719126	0.309675	0.43257558	0.2430592	0.00045398876	0.00072029675	0.0002955631	0.00024406757	2.5027339e-05	1.0698396e-06	1.1319468e-07	3.4097215e-07	4.8001006e-08	6.454948e-10	4.9799276e-08	9.468252e-09	6.336779e-10	6.765602e-11	1.4733598e-12	6.223089e-13
è	0.01635137	0.0032752163	0.0014786454	0.15015475	0.5526404	0.20274712	0.03504653	0.028996373	0.0017149412	0.0070248647	0.0005147371	2.27167e-05	1.9199608e-06	1.261124e-06	1.4880603e-06	4.4927212e-08	3.6495953e-07	2.8386114e-06	8.433998e-06	1.7477092e-08	1.8154893e-07	1.576938e-05
