 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.9974589	0.0020967396	4.7820817e-05	0.0003946465	1.4632666e-06	4.1139248e-07	1.0181415e-07	1.2826187e-10	3.490658e-10	1.0362565e-10
ò	0.9857268	0.014168092	7.7291814e-05	1.5202875e-05	2.6609925e-06	3.386395e-08	5.9420736e-06	3.849472e-08	3.3458161e-06	5.50604e-07
t	0.617631	0.37908128	0.003213129	7.124438e-05	7.6226996e-08	3.2771848e-06	7.8267265e-10	6.668689e-12	4.9018678e-14	4.1703959e-13
t	0.83671063	0.16287126	0.00040142116	1.6402577e-05	6.0033585e-08	1.437546e-10	4.594076e-08	1.8427186e-10	1.3617146e-09	2.0129158e-07
i	0.46045122	0.5287923	0.010598106	0.00015836989	1.2716381e-09	2.992452e-09	1.8496597e-11	2.4695148e-12	1.9207852e-16	6.6770245e-14
ì	0.0641489	0.7054029	0.23039427	5.1198895e-05	8.676635e-09	2.6104349e-06	9.963049e-11	1.3216832e-10	3.8587077e-14	9.30169e-14
r	0.0025698354	0.9918684	0.0055074324	5.423842e-05	5.3435908e-08	1.4032664e-08	1.7314703e-09	6.1148872e-12	2.366034e-13	2.7015614e-12
t	0.093938805	0.8289549	0.076741904	0.0003642811	1.5500706e-07	5.8258314e-09	8.923749e-09	5.701409e-11	9.367365e-12	4.843243e-09
e	0.04123446	0.7405574	0.21724884	0.0009587665	4.799181e-07	4.8575842e-08	1.6832786e-09	1.6922173e-10	1.1903895e-14	2.0450294e-11
è	0.0013811747	0.017528832	0.97976625	0.0013233298	8.854239e-08	3.5027577e-07	6.77303e-11	2.2048792e-10	2.9727387e-14	1.6076428e-12
t	0.0011278999	0.3399075	0.6421382	0.01681935	6.861561e-06	1.5219409e-07	9.608057e-08	2.90016e-10	7.301693e-13	6.709139e-11
t	0.18998846	0.4161738	0.25706354	0.13675731	1.6210699e-05	1.0335078e-07	4.3847723e-07	6.5053285e-10	1.5164295e-11	6.909338e-08
a	0.004401586	0.041001517	0.8169156	0.1376673	1.3409836e-05	4.6947937e-07	1.3792318e-08	9.31649e-08	4.420475e-12	8.230776e-09
s	0.0006433647	0.0023970671	0.715293	0.28155902	6.861562e-05	3.8848062e-05	1.7174502e-08	6.326253e-08	1.6649567e-11	1.1782841e-08
e	0.0008599501	0.00949083	0.076840304	0.9120429	0.000730714	1.8369453e-06	3.1339787e-05	1.2486998e-07	1.2808635e-09	1.923755e-06
o	5.135185e-05	0.0007918591	0.067960404	0.9270145	0.0037221075	0.0004320078	2.5889462e-05	1.8244118e-06	2.2567215e-09	1.8131479e-08
G	6.48877e-05	0.0011321724	0.01854622	0.950584	0.028085612	0.0010496407	0.0005327786	4.6322607e-06	8.711408e-09	1.2116481e-08
i	0.028326353	0.02054564	0.18698485	0.67588365	0.08532238	0.00037878376	0.0016510778	0.00011718383	6.077269e-06	0.0007840084
u	0.0006330519	0.0012788915	0.07803004	0.7881506	0.12065843	0.00980505	0.0012429344	0.00015148842	9.850722e-06	3.9690913e-05
v	0.00065124413	0.0017903886	0.010015414	0.28048402	0.6672722	0.011442031	0.028138837	0.00020471522	1.0240306e-06	1.152519e-07
à	0.01285288	0.008892697	0.049289115	0.14047225	0.723661	0.0020557393	0.05212782	0.0015525986	0.00013708071	0.008958803
n	0.00023568471	0.0005451582	0.004537255	0.1112729	0.75955236	0.0032785228	0.11974463	0.00070966413	6.0818504e-05	6.30207e-05
n	0.013556664	0.014126171	0.052178785	0.34687367	0.47725397	0.0097305225	0.07277571	0.007156372	0.000117447176	0.0062307413
i	0.0006792042	0.0010007687	0.005005118	0.09125463	0.7243425	0.03909475	0.12950632	0.006971021	0.00062352815	0.0015221593
e	0.0105495	0.006791215	0.023522392	0.08316417	0.08162333	0.2884966	0.34337622	0.15774786	0.0015952296	0.0031334576
A	0.000112185524	0.00073492597	0.00080350327	0.0424146	0.06385894	0.09676293	0.7747135	0.020526156	6.9139234e-05	4.0595096e-06
n	9.292495e-06	0.00033456445	0.00045964395	0.13838662	0.2683008	0.012915994	0.5791422	0.00044664805	1.6918985e-06	2.5485317e-06
n	0.001797096	0.011226657	0.0070643793	0.16344066	0.06707094	0.14395471	0.53664404	0.06702314	0.00074380724	0.0010345011
a	0.004622013	0.004744184	0.008634892	0.049721945	0.07185673	0.23080808	0.09611954	0.49077243	0.0075235474	0.035196677
a	0.00026768493	0.00015977773	0.00069706497	0.005039984	0.0068046595	0.6721568	0.04461201	0.24270032	0.0061073876	0.021454338
n	3.0260564e-06	2.0192738e-05	2.5289595e-05	0.0025972684	0.008732769	0.10935651	0.71827394	0.15047134	0.009801722	0.0007180075
k	0.001132655	0.0033177638	0.0031273456	0.047229767	0.03663391	0.22472122	0.47304967	0.20575123	0.0022434774	0.0027929328
