 	le	buone	canzoni	si	scrivono	alla	notte	</S>
t	0.9460918	0.053854115	2.715079e-05	2.6145046e-05	7.028402e-07	5.612021e-08	6.1281213e-10	1.9991715e-10
a	0.98493	0.015064908	3.0845513e-06	2.0467394e-06	2.759197e-08	4.97801e-10	1.1345328e-10	6.5150864e-11
k	0.86684895	0.13280666	0.00032727202	1.7074963e-05	6.8075074e-08	1.1758724e-08	7.269427e-11	2.882709e-13
à	0.009160414	0.38173681	0.60876495	0.00027940256	3.950771e-05	1.06408725e-05	6.529019e-07	7.699617e-06
j	0.260174	0.73794764	0.001691943	0.0001742628	1.2066451e-05	3.4533194e-08	5.699662e-10	1.4407182e-10
o	0.10427652	0.8143873	0.08056442	0.00058424496	0.00017452124	1.180166e-06	1.01996e-07	1.1756979e-05
t	0.62523884	0.35068682	0.007667467	0.016300796	0.00010009856	5.9139056e-06	6.3635546e-09	1.331248e-09
r	0.011520054	0.094588116	0.88854647	0.0044388105	0.0008950777	4.0545656e-06	7.714881e-08	7.338523e-06
a	0.061758347	0.7136929	0.16189057	0.059955392	0.0024305217	0.00027228316	2.630849e-08	3.3679615e-09
v	0.04434628	0.028363345	0.10117553	0.81915087	0.006882309	8.158592e-05	5.2928936e-08	5.8001864e-10
ù	0.0025332419	0.009891179	0.86915225	0.058662184	0.05913333	0.0005188923	2.4933777e-05	8.3958636e-05
d	0.0044956366	0.042207945	0.85379833	0.07661338	0.022466674	0.00035722545	5.8809324e-05	1.9303293e-06
i	0.0067181084	0.010635625	0.40502125	0.12691145	0.4486383	0.0015841768	0.00017549701	0.00031560857
a	0.0022608868	0.00081081066	0.0036995606	0.89693546	0.09522312	0.0010599232	3.266925e-06	6.942613e-06
i	0.0013922328	0.00063435733	0.004465867	0.79849625	0.19198848	0.0030173294	5.448707e-06	2.0496957e-08
g	0.0026605413	0.0016868422	0.009870359	0.61161095	0.36098465	0.01309037	9.586698e-05	4.091951e-07
r	2.122202e-05	2.910735e-05	0.015286858	0.030551976	0.93020755	0.015121569	0.008484883	0.00029687994
à	0.0014283808	0.0016588379	0.021489067	0.18779548	0.3504742	0.23596258	0.19337822	0.007813215
f	0.0016699048	0.0017223334	0.011209687	0.07908135	0.8501515	0.018578332	0.03202782	0.005559124
u	0.0017280687	0.0014818264	0.020638276	0.024751082	0.8132814	0.030605026	0.10451327	0.0030010864
t	0.01336656	0.0017079606	0.00028146998	0.14175549	0.19784345	0.5849344	0.028448243	0.03166234
t	0.009626661	0.008933983	0.02155244	0.07113537	0.7313106	0.1007009	0.05326937	0.0034706553
e	0.0029459991	0.003339872	0.009286505	0.071939595	0.53368515	0.2734971	0.0746136	0.030692162
a	0.0017220246	0.0003466995	6.349106e-05	0.019333392	0.039931722	0.877749	0.030647036	0.03020667
t	5.687015e-05	3.7872236e-05	0.00010229786	0.006944145	0.045839816	0.7483138	0.19615562	0.0025495142
s	0.0031792624	0.003285579	0.013295338	0.042402316	0.5229403	0.19960365	0.2033244	0.011969197
è	0.00038381468	0.0004914336	0.0024463355	0.018402208	0.24815415	0.30073404	0.32511812	0.10426989
n	9.80792e-06	1.1917976e-05	7.380964e-05	0.00091618043	0.028056342	0.21964985	0.55815387	0.19312827
ì	0.00022021306	0.00030305414	0.0017036175	0.0047498234	0.04443612	0.14811677	0.72150123	0.078969255
t	9.519934e-06	1.0060714e-05	3.507113e-05	0.00038215163	0.008939545	0.12718196	0.5282303	0.3352114
t	8.0106234e-05	0.000110783534	0.00063878595	0.0013107593	0.00851717	0.071403466	0.7667966	0.15114234
a	0.0011146998	0.0007840256	0.00040536482	0.00508498	0.009960945	0.31533426	0.084813945	0.5825017
</S>	0.007577011	0.0013494304	9.540633e-05	0.009781023	0.0043759905	0.17390351	0.024757141	0.77816045
