 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.9999558	1.0841913e-05	1.5415197e-05	7.3288375e-06	1.02668655e-05	1.9531585e-07	3.1535412e-09	5.422758e-08	5.9365535e-09	1.6304648e-10	9.749856e-10	1.9877293e-10	4.2273802e-09	1.1520701e-09	4.9411234e-08	2.4801931e-11	1.4349665e-10	3.973603e-10
ò	0.98899066	0.010971507	6.8145914e-06	1.0547365e-06	1.0300275e-06	7.5376065e-08	1.04265325e-08	3.0267696e-08	4.298093e-08	1.2753454e-08	2.8040175e-08	1.2468892e-07	1.0617895e-07	1.2116013e-06	1.4892387e-05	1.1241691e-06	1.0185678e-05	1.181481e-06
t	0.9940969	0.005253869	0.0006385622	1.0294447e-05	4.611724e-07	1.4256925e-08	1.5059534e-10	1.1180036e-09	1.2794543e-10	2.3152882e-12	5.0052573e-11	1.0568164e-12	2.815327e-10	4.1295973e-12	1.6985657e-09	6.507254e-14	1.4612056e-13	1.0709301e-14
t	0.9734327	0.026528232	3.2608084e-05	6.8039225e-07	5.4529864e-06	1.1270454e-08	5.0529625e-09	4.87625e-08	1.3465876e-09	1.4572391e-09	9.2450186e-10	3.8384332e-10	3.304712e-09	1.9474256e-09	6.381446e-08	1.3002377e-09	8.9772934e-10	1.04767295e-07
i	0.9917014	0.0065312185	0.0017166572	3.2440714e-06	4.7355185e-05	4.7188737e-09	3.2106964e-09	3.2042255e-08	2.0169796e-11	7.466662e-12	4.169609e-11	2.3594746e-14	4.0344693e-11	3.53879e-14	1.4885521e-12	2.5541386e-16	1.5954142e-17	1.6543369e-16
i	0.6845739	0.087744944	0.22755802	0.00011452597	8.575141e-06	6.298946e-08	1.7874436e-08	3.256445e-08	1.103977e-09	3.0629216e-10	2.2538018e-09	1.6585415e-11	2.5471687e-09	2.818542e-11	4.311008e-10	5.4073103e-13	1.03448046e-13	2.1535567e-16
v	0.0023895702	0.9525069	0.045077655	2.5934805e-05	4.1768683e-08	3.292748e-09	5.1853848e-11	9.495272e-11	2.3311901e-11	7.877331e-13	4.9761866e-12	3.6265988e-13	5.6668153e-11	1.4513024e-12	4.642076e-09	1.4105642e-13	1.6000931e-13	1.9421034e-14
ò	0.12022542	0.8230203	0.054507554	0.0006557595	0.0015867905	9.2804635e-07	2.9357864e-07	2.9971675e-06	3.0276293e-09	2.8693736e-09	3.738744e-09	1.500311e-11	4.4398516e-09	3.0919493e-11	1.393902e-09	2.2498635e-11	9.198389e-12	1.17335395e-08
e	0.029699836	0.5935923	0.37322047	0.003401981	8.3742896e-05	1.424202e-06	7.803906e-08	1.4875964e-07	1.0016586e-08	3.4280168e-10	9.198045e-10	2.990356e-11	1.8292392e-09	7.4352864e-11	7.3488806e-09	3.8271933e-13	1.05120516e-13	1.8514899e-13
g	0.0046178657	0.03068909	0.9167452	0.047866847	7.871253e-05	2.2658626e-06	4.2659543e-08	3.1052917e-08	3.5865275e-09	1.2602791e-10	6.104645e-10	1.6576983e-11	1.4631384e-09	4.0683918e-11	1.058818e-08	4.9578305e-13	2.6459317e-13	7.735278e-15
h	0.07408074	0.29378593	0.42402148	0.08970254	0.11627929	0.00057149294	0.0001711362	0.0013790468	1.8230039e-06	1.5295204e-06	1.2263255e-06	2.386001e-09	1.3338337e-06	5.856056e-09	2.593942e-07	1.1328883e-09	9.621959e-11	2.1200262e-06
è	0.006216667	0.025387814	0.8642771	0.037592176	0.058510065	0.0011933058	0.0021101271	0.0045212726	3.1191543e-05	7.931747e-05	4.7731955e-05	1.4133106e-07	3.0550345e-05	5.070773e-07	1.6806455e-06	2.56517e-08	2.9144764e-10	3.229422e-07
n	0.0018398084	0.026881002	0.8532738	0.115952656	0.0019878023	4.7046586e-05	1.149537e-05	5.872627e-06	2.7842032e-07	6.446577e-08	5.7308295e-08	2.340707e-09	2.5226148e-08	3.2487397e-09	2.0475257e-08	3.157377e-11	3.82585e-12	5.9894637e-12
n	0.008804079	0.048054505	0.623166	0.23213455	0.08520095	0.0009395671	0.00047063778	0.001214565	5.1553775e-06	4.3455375e-06	2.1973149e-06	8.593482e-09	2.4573485e-06	3.417288e-08	5.617709e-07	6.451704e-10	3.7028284e-12	3.6799975e-07
o	0.0020402872	0.009199198	0.55965275	0.41553548	0.012788898	0.000547133	0.00015914188	7.2603965e-05	2.4734231e-06	9.952208e-07	7.725092e-07	1.3996326e-08	2.0855072e-07	1.1740206e-08	3.8025064e-08	1.839963e-10	5.7841236e-12	3.8738172e-11
m	0.0049233986	0.00012017082	0.05691249	0.87716025	0.055814628	0.0045014904	0.00051413977	4.3657677e-05	6.880691e-06	1.1086736e-06	1.4521255e-06	1.2383968e-07	1.0334333e-07	4.1974946e-08	1.2830431e-08	1.514474e-10	9.364773e-12	8.907778e-13
e	0.028749695	0.011040889	0.07504285	0.1715326	0.69230723	0.009524587	0.0036159977	0.008145063	1.7464516e-05	1.1242705e-05	7.932009e-06	1.2633516e-08	4.0229834e-06	2.3707189e-08	1.8595718e-07	4.4066753e-10	1.5433977e-12	1.9232247e-07
v	0.00022284494	6.809303e-05	0.10234225	0.86559486	0.026237125	0.0049988786	0.00047577443	4.7044607e-05	8.262316e-06	2.0718626e-06	2.4647213e-06	1.03112335e-07	1.7109959e-07	3.3843893e-08	1.0486669e-08	5.125366e-10	1.7909445e-11	5.1835255e-11
è	0.004805264	0.011803578	0.017085701	0.2446318	0.61075306	0.060293976	0.013251991	0.036897317	0.00024560283	0.0001052901	5.6968624e-05	1.7969568e-07	5.056781e-05	2.4533162e-07	4.772618e-06	1.0937239e-08	1.0145715e-10	1.3650126e-05
k	0.00015511796	0.00077145034	0.031170817	0.8425282	0.10158785	0.019531516	0.0035295025	0.0006583909	4.818501e-05	1.2268449e-05	5.3083613e-06	3.0370606e-07	7.45498e-07	1.3114673e-07	1.994458e-07	2.2867355e-09	4.1977713e-11	4.2509835e-10
k	0.001549925	0.0019954778	0.0043353587	0.07772626	0.7331071	0.06761848	0.045189146	0.06756543	0.00042925944	0.00029872495	0.00011529455	3.9118092e-07	6.284258e-05	3.9000014e-07	3.0351107e-06	7.9403035e-09	6.970628e-11	2.8501188e-06
i	0.00058457424	0.0015519093	0.08615705	0.5301426	0.28053764	0.048437804	0.035380933	0.014915467	0.00057776726	0.0010826294	0.0004876286	8.066369e-06	0.00012610298	4.7207127e-06	2.713257e-06	1.2160825e-06	1.9417087e-08	1.0938414e-06
a	0.00011737009	1.49370235e-05	0.01378365	0.58805245	0.20265628	0.16297284	0.027916025	0.002918391	0.0011247955	0.00022600946	0.00019026715	1.9633224e-05	4.9404516e-06	2.2685854e-06	1.2426158e-07	2.2262094e-08	9.557816e-10	2.0285919e-08
e	0.0010154262	0.00010509141	0.010463541	0.37586102	0.28812265	0.2459997	0.06283817	0.012265141	0.0024295126	0.00045852468	0.000404566	1.7091654e-05	1.7088556e-05	1.8123253e-06	7.1295136e-07	2.586471e-09	2.3133936e-11	1.5481406e-11
p	0.0012888453	0.004639405	0.0052532656	0.14327957	0.18871927	0.38541222	0.1723119	0.078416504	0.016424732	0.0025879843	0.0012375292	7.7854806e-05	0.0002471406	9.348178e-06	9.443099e-05	8.450945e-09	1.4288844e-10	6.5739963e-10
u	0.00032824822	0.0007245619	0.0007201211	0.014290765	0.206215	0.2552268	0.17686214	0.31247765	0.020071657	0.006929947	0.0033084291	5.5099557e-05	0.002510875	3.4896417e-05	0.00022037762	5.1903555e-07	7.643339e-09	2.292777e-05
l	2.5262574e-05	3.6184825e-05	0.0010979979	0.07821682	0.13198413	0.5243271	0.16941915	0.037980385	0.040468663	0.008052031	0.0052470877	0.0022956978	0.00047291972	0.00028527973	8.525079e-05	5.6717413e-06	2.716893e-07	1.04716186e-07
ò	0.002055586	0.0060924958	0.0052802777	0.11022442	0.14160822	0.47722784	0.08596249	0.11929018	0.03279178	0.0052451827	0.0019823646	0.00023318669	0.003309785	0.0005707343	0.0061086323	1.3851428e-05	3.312306e-07	0.0020026872
o	5.447327e-05	0.000116771655	0.00045767575	0.031398304	0.09126502	0.43328235	0.25868943	0.09570582	0.066243894	0.01407971	0.004778075	0.0030159622	0.00033630364	0.00049871247	7.181748e-05	4.857108e-06	9.6116544e-08	7.2127096e-07
s	0.00011463554	7.146671e-05	0.00045158062	0.010795221	0.0433313	0.2507852	0.2418463	0.16285653	0.1713066	0.061642565	0.042046797	0.009907127	0.0034663384	0.0012034659	0.00017238852	2.4248668e-06	1.492335e-08	6.1120087e-09
p	0.00048254916	0.0010509816	0.000527383	0.004159455	0.06392371	0.12771635	0.19123255	0.43671897	0.09334514	0.04583206	0.016148934	0.00194799	0.011697208	0.0012450039	0.0039292355	2.757499e-06	7.452795e-09	3.9739825e-05
ì	0.00040648947	0.00023139911	0.0009242874	0.0053138547	0.06359527	0.16181196	0.273867	0.23005149	0.10394241	0.078993104	0.0612073	0.009741979	0.009086699	0.0006772997	9.181136e-05	4.7639056e-05	1.8049915e-06	8.1827675e-06
t	1.1809334e-05	3.2649372e-05	0.00020388264	0.014182323	0.06577973	0.37603796	0.27772665	0.10418579	0.104805596	0.030488601	0.011541094	0.012042154	0.0011474077	0.0014861224	0.0002465604	5.2856358e-05	7.2547828e-06	2.1573951e-05
i	0.0018845754	0.0013804854	0.001963195	0.0058095367	0.08898483	0.09060933	0.2722951	0.37653857	0.05661285	0.069565184	0.027836034	0.0015429285	0.0046602027	0.00026086232	5.0254213e-05	3.4198554e-06	7.2177553e-09	2.713506e-06
e	3.8773713e-05	3.804257e-06	9.642851e-05	0.0011767581	0.0046297233	0.052179735	0.05691806	0.057853255	0.25892273	0.1386629	0.22919104	0.13332054	0.032376066	0.033640068	0.0007426804	0.0002187939	1.7213879e-06	2.68444e-05
p	8.461852e-06	5.503941e-05	4.0042592e-05	0.00070414774	0.0027318858	0.032733668	0.08150522	0.098626986	0.24524236	0.22711344	0.13447687	0.08939627	0.0634116	0.01222091	0.011663415	6.895389e-05	6.874312e-07	7.790719e-08
u	0.00023778791	0.00030963388	0.0002990669	0.0015020334	0.010823254	0.046975452	0.102704786	0.18533725	0.2663811	0.1872854	0.061435945	0.047292154	0.03828394	0.04141137	0.009188938	0.00025423776	2.3224125e-06	0.0002753455
l	1.0477621e-05	5.4623456e-06	3.6996313e-05	0.00058780296	0.0033844667	0.044445444	0.059773542	0.06159444	0.2793372	0.14003177	0.13980643	0.20131809	0.024666235	0.042565305	0.0017467275	0.000585947	2.8132672e-05	7.554291e-05
ò	0.0011206121	0.0018140798	0.0015190233	0.010556714	0.025389012	0.19191182	0.11587795	0.14731711	0.31369415	0.051233016	0.018982721	0.027939022	0.017008547	0.03659828	0.03802689	0.00024419132	1.1995556e-05	0.00075488724
o	1.8789055e-05	2.7800166e-05	3.9248924e-05	0.000514788	0.0019855555	0.023875916	0.04200759	0.05951881	0.257065	0.14120586	0.091003396	0.2578703	0.024859414	0.093237825	0.0051265154	0.0013558336	4.9582417e-05	0.0002378083
s	2.5798694e-05	2.124046e-05	5.0818544e-05	0.0003867283	0.0015007028	0.014128937	0.02959543	0.047174778	0.19582342	0.18120256	0.18450044	0.1770992	0.097794615	0.058423765	0.011418474	0.0008412903	8.147967e-06	3.634507e-06
p	5.0732924e-05	0.00017713367	6.9469126e-05	0.00030282693	0.0031541856	0.010688774	0.045102827	0.126787	0.14713182	0.2471684	0.10343665	0.07932933	0.14399804	0.053523872	0.038745474	0.0002502511	1.2248594e-06	8.200785e-05
ì	0.00013370135	9.132303e-05	0.00018336801	0.0005091205	0.0034120209	0.014430194	0.03952001	0.07176232	0.1702207	0.2031999	0.19798146	0.18657112	0.07849597	0.028853923	0.0017613859	0.0020471355	0.00015210161	0.00067431695
t	4.8593915e-06	7.634194e-06	1.6983427e-05	0.0002670132	0.0020965603	0.025468038	0.054643728	0.07079924	0.24597767	0.16710854	0.10286352	0.24497381	0.023950266	0.05510661	0.0029268153	0.0017700673	0.00021654087	0.0018020093
i	0.0010305672	0.0010152629	0.00093885587	0.0013821737	0.012946922	0.015988475	0.075196914	0.17696995	0.103084095	0.27925098	0.17703778	0.04495055	0.097736344	0.010564219	0.0014074836	0.0004445277	2.812682e-06	5.2128722e-05
p	1.603021e-05	1.781328e-06	2.1763835e-05	9.114873e-05	0.00023578954	0.0027475045	0.0039418875	0.0068633007	0.07914383	0.06772868	0.17710719	0.25848773	0.1805467	0.18063152	0.026362114	0.011914845	0.0003055155	0.0038526366
u	0.00011132178	0.00012409725	0.00013429008	0.00032077235	0.0015412549	0.005285982	0.015706096	0.03757599	0.105198175	0.16276026	0.111599565	0.17546806	0.1658218	0.18327877	0.027337745	0.007382902	0.00012358847	0.00022936024
T	7.758239e-06	2.7723886e-06	1.3885033e-05	7.543796e-05	0.00029118228	0.0034278948	0.0063394504	0.011162856	0.1021829	0.08895921	0.13949692	0.32232112	0.10987303	0.18351848	0.016581453	0.010873074	0.00064939336	0.004223222
r	2.804613e-06	4.742985e-06	5.6929875e-06	3.951653e-05	0.0004939474	0.0042489055	0.020558208	0.03958046	0.14277323	0.24056268	0.07716305	0.18793382	0.073967375	0.19273698	0.01653762	0.003091072	7.3576164e-05	0.00022638384
