 	la	casa	la	costruirono	i	muratori	</S>
o	0.95262283	0.04539948	0.0019449346	2.86991e-05	3.831016e-06	1.5817182e-07	3.630301e-09
s	0.9028366	0.03541977	0.06101012	0.0006148402	0.00011827339	3.4227926e-07	2.0597333e-09
p	0.15483035	0.5585934	0.2858603	0.0006906531	5.178636e-06	1.8775849e-05	1.259906e-06
ì	0.4100909	0.30462033	0.28392598	0.0013537653	9.0033045e-06	5.9774137e-09	1.8532887e-09
t	0.2927389	0.53844994	0.16078815	0.007997717	2.0662212e-05	4.5552774e-06	3.9331162e-08
i	0.048205692	0.6677496	0.28081685	0.003219922	3.0364204e-06	3.3566755e-07	4.6120254e-06
o	0.12944077	0.17544429	0.5885885	0.104828596	0.00169772	1.3081332e-07	2.7339407e-08
f	0.0030890184	0.02063644	0.33421037	0.64107144	0.00098256	1.012793e-05	1.1848589e-09
a	0.0014949756	0.054578267	0.15305026	0.78823876	0.00062384317	0.001360717	0.0006531607
b	0.0036352845	0.007439626	0.07269734	0.88991636	0.025731826	0.00055260194	2.6913269e-05
b	0.00032777074	0.0131811695	0.036839537	0.9373182	0.0004767411	0.009002391	0.0028540797
r	2.8138671e-05	0.0010235821	0.0037518963	0.34855115	0.03642845	0.6070707	0.0031461432
i	0.0006394869	0.0051886397	0.023285363	0.61676705	0.09338332	0.2606359	0.00010018385
k	0.0044199214	0.0075234594	0.039121438	0.79678255	0.14989038	0.0022081826	5.4004802e-05
è	0.00028882976	0.019442758	0.056565024	0.8785027	0.020265553	0.024362873	0.0005722555
t	0.004060446	0.011481979	0.042263534	0.7377572	0.13719489	0.06312233	0.0041196514
s	0.07550803	0.2735905	0.35008055	0.23451315	0.028299792	0.031400505	0.0066075088
a	0.00893683	0.015730515	0.046101544	0.28396136	0.4909092	0.006443154	0.14791736
n	0.0013653626	0.00025482508	0.0006947174	0.010523728	0.9757268	0.0056986576	0.0057359985
e	4.298139e-05	0.00021866735	0.0006771767	0.020879932	0.053801097	0.91823244	0.0061477413
e	8.199999e-05	6.90259e-05	0.00023390543	0.0046995524	0.311197	0.6830102	0.0007082429
f	0.00014238445	0.00020441198	0.000302513	0.0019768097	0.034687985	0.96247196	0.00021401075
a	6.730684e-07	5.953655e-06	1.428145e-05	0.0010979545	0.001088421	0.9963278	0.001464935
b	0.00050777046	0.00037995775	0.000678033	0.0046384	0.12564096	0.7416901	0.12646472
b	3.7309874e-06	3.7093545e-05	6.343159e-05	0.0016848013	0.0007759056	0.9965791	0.00085598446
r	5.2480327e-06	2.3347724e-05	3.217444e-05	0.00059111335	0.009489919	0.9821654	0.00769284
i	8.729569e-05	0.000301846	0.00034824642	0.0032275731	0.037297953	0.9573541	0.001382953
k	0.016417757	0.008848045	0.008270642	0.011207186	0.36556947	0.583824	0.0058629485
a	0.0002204144	0.0030116448	0.003879967	0.027756587	0.2034405	0.7526952	0.008995678
t	0.27532902	0.087755784	0.07167266	0.05167617	0.2818086	0.20252985	0.02922787
ù	0.0050331233	0.03210714	0.041105676	0.028206175	0.0635002	0.8138802	0.016167426
r	0.060305748	0.052192118	0.043947086	0.049001664	0.04762906	0.69602466	0.0508997
i	0.026436618	0.05050269	0.04596236	0.016788233	0.09428715	0.69057363	0.07544935
</S>	0.0037172663	0.0010737086	0.0010713917	0.0014398795	0.021918334	0.0055707386	0.96520865
