 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	0.99768996	0.0019575912	0.00028776753	4.491694e-05	2.488019e-07	1.9181052e-05	4.8230426e-08	3.4809628e-07	1.7840152e-10	4.100266e-11	7.386052e-10	3.1093814e-10
m	0.09777391	0.77202165	0.1298747	0.0003218401	1.0873697e-06	4.52398e-06	8.947163e-07	1.3432768e-06	2.6994074e-09	1.6227883e-09	2.7818533e-08	6.713937e-10
a	0.0004343336	0.99475396	0.0026395181	0.00028833968	0.00034391152	5.0151724e-05	1.1085238e-05	7.99649e-06	0.00027574925	0.00012353198	0.00086155423	0.00020985321
r	0.028572638	0.96138036	0.009919338	0.00012411748	1.4883049e-06	1.6678416e-06	1.6888774e-07	8.5625615e-08	1.9243688e-11	1.5332452e-12	5.685733e-12	2.1165543e-12
ì	0.0021794986	0.9872247	0.008240653	0.0023205776	2.7045593e-05	1.190325e-06	4.911039e-08	1.554851e-07	3.221543e-08	4.4419424e-09	1.0790282e-08	6.1133564e-06
o	0.023170723	0.937912	0.03426575	0.0046482994	2.4005483e-06	6.0998553e-07	1.9196246e-07	9.694952e-08	2.580747e-12	7.0005975e-13	4.7120787e-13	1.844025e-12
t	0.0010869718	0.1551205	0.7469384	0.09673232	0.00011860559	3.0623794e-06	2.1828546e-07	6.9073415e-08	2.3858701e-12	3.541933e-13	1.4574209e-13	3.393842e-14
è	0.0076011433	0.019143883	0.6516731	0.29973674	0.021495327	0.00034486142	3.3342178e-07	2.483246e-06	7.348484e-08	8.568689e-10	1.4242799e-09	2.069273e-06
l	0.00056502013	0.027010553	0.89415556	0.07815319	0.000113114336	2.4286317e-06	4.514556e-08	1.1687799e-07	4.2093126e-12	1.4264997e-13	1.0538813e-13	8.234002e-12
i	0.019622335	0.02729801	0.5030199	0.4377116	0.011998537	0.00034107693	3.1580953e-07	7.932364e-06	3.4823895e-09	2.3313507e-11	7.164443e-11	2.2518698e-07
f	0.0006936082	0.002108794	0.06715134	0.8779812	0.04837186	0.0036563172	2.861718e-05	8.234755e-06	1.42659955e-08	9.923384e-11	1.1958488e-12	4.6494e-11
a	0.0011964913	0.0033308612	0.027727446	0.6201461	0.34526306	0.0022496935	4.2742453e-05	4.0665705e-05	6.335607e-08	2.5457436e-09	5.6822075e-10	2.8678242e-06
m	0.00046857444	0.0016290488	0.025307564	0.7616072	0.19405533	0.01633807	0.0005240546	6.959967e-05	4.0343437e-07	1.2938703e-08	4.425785e-10	4.2866266e-09
è	0.0004926521	0.0017165183	0.008365009	0.1550403	0.8252516	0.0078613395	0.00044021368	0.0007350562	3.7766247e-06	1.3221953e-07	1.5524762e-07	9.337199e-05
n	0.00024693002	0.00073790026	0.0141004305	0.66787225	0.31093037	0.005937932	0.00013500397	3.8267288e-05	8.16547e-07	2.9346856e-08	9.941759e-09	4.590618e-08
