 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
e	0.6635499	0.3138619	0.014571234	0.007225917	9.262365e-05	5.919504e-06	0.00069246226	3.3460353e-08	1.7882796e-08	1.29006e-09
v	0.9648515	0.024016371	0.0009864675	0.010143314	2.739117e-08	7.3113016e-10	2.3951964e-06	3.4701617e-10	6.9043743e-10	8.340246e-11
ò	0.9995522	0.00037676646	7.059667e-05	3.2952e-08	1.4179786e-07	1.1866939e-08	8.277292e-08	1.7061948e-08	1.7724918e-07	8.770706e-08
e	0.64088494	0.10456737	0.25353074	0.0007269501	8.0217484e-07	5.6551033e-07	0.00028862242	1.3134026e-09	3.402316e-10	4.9495828e-11
n	0.76595765	0.14220293	0.09059106	0.0012467597	6.497079e-08	3.6992824e-09	1.5545165e-06	4.9408814e-11	3.5789937e-11	1.4974973e-11
ì	0.06106561	0.7152809	0.22352651	7.813882e-05	4.6124424e-05	1.2531045e-06	1.1307217e-06	1.3021523e-07	8.797146e-09	1.8234118e-07
m	0.010924872	0.36829373	0.6201403	0.00062725344	1.1133888e-05	6.3714816e-07	2.10262e-06	4.1727177e-09	1.2602702e-10	2.1305661e-12
e	0.038979538	0.7188397	0.23629214	0.0050457977	0.0008202766	1.3549403e-05	6.623767e-06	1.8766659e-06	6.492902e-08	4.0385436e-07
a	0.0003006629	0.026010929	0.2825375	0.6696661	0.021418694	5.4348428e-05	1.1343341e-05	4.0316237e-07	8.549749e-09	3.527611e-10
n	0.012698168	0.020671126	0.102696374	0.8206494	0.04068365	0.0022083938	0.00038994278	2.8173563e-06	1.10230765e-07	1.0329069e-10
k	0.038784686	0.17624845	0.24405302	0.42582297	0.086000085	0.026349362	0.002007594	0.0006437232	6.468444e-05	2.5329222e-05
ò	0.004817734	0.011772715	0.051518757	0.7360533	0.18106638	0.011073129	0.0017548696	0.0010876663	0.000853286	2.2086301e-06
r	0.0019198004	0.006393238	0.16994604	0.5666935	0.14997876	0.08794588	0.0033292638	0.0029827051	0.01054466	0.0002661731
a	0.0035016662	0.014920636	0.068133436	0.3221325	0.49648613	0.09158002	0.0012431118	0.0016619792	0.0003135289	2.7001615e-05
