 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.9973464	0.0014060795	0.00063470204	0.000475332	8.1274906e-05	5.5529847e-05	1.1818668e-07	5.4885993e-07	1.1678576e-10	3.135314e-10	2.6881264e-10
t	0.2403015	0.75966805	2.855811e-05	4.084371e-07	3.3546917e-07	1.0520614e-06	6.5472694e-10	2.3423352e-08	1.29962725e-11	2.5084548e-10	3.2005985e-11
t	0.9905337	0.0073964586	0.0018435699	7.5472184e-05	8.339896e-05	3.8085727e-05	1.7764741e-07	2.4669784e-05	8.0423156e-08	1.8989145e-06	2.4868214e-06
ù	0.9964037	0.001984035	0.0015109763	9.850882e-05	2.6209884e-06	1.869473e-07	9.35564e-11	2.6303466e-11	7.554663e-16	3.8810417e-16	4.945262e-13
a	0.952941	0.021661993	0.023642467	0.0016246991	0.00010663408	2.2963026e-05	4.7288243e-08	1.2309063e-07	1.9458166e-12	1.947725e-12	1.6145522e-11
n	0.057843745	0.87151706	0.07039676	0.0001908059	3.000735e-05	2.1500742e-05	1.4595913e-08	1.9547115e-07	7.1186264e-12	3.8279782e-11	2.3590104e-11
k	0.018098809	0.07743648	0.86089146	0.036149837	0.006710322	0.00069355656	7.689076e-06	1.1277085e-06	6.387425e-11	5.9862983e-12	1.0671203e-05
ò	0.14680636	0.19358875	0.56005037	0.088352576	0.0097341975	0.0014418701	2.534043e-05	4.727723e-07	2.1428642e-10	6.4261925e-12	9.636091e-10
r	0.041523777	0.074773625	0.78378433	0.09220966	0.006892594	0.0007250897	8.156069e-05	9.201919e-06	2.5516181e-08	1.4852625e-09	3.3595448e-08
a	0.009604806	0.0048081432	0.78612256	0.19061565	0.008375916	0.00043416128	3.787147e-05	7.322947e-07	6.4633926e-10	7.374397e-12	7.422517e-08
s	0.0015182126	0.00033499938	0.5709003	0.42332238	0.0037402902	0.00017862706	4.6225036e-06	5.0820177e-07	4.235293e-09	2.216714e-09	2.1900948e-09
t	0.008800218	0.0015790212	0.3656739	0.54802275	0.07170761	0.0040163603	0.00017134997	3.995859e-06	6.5817013e-10	6.258641e-12	2.4749917e-05
è	0.0022132166	0.014323609	0.62645435	0.3319737	0.02111403	0.0034035281	0.0005074164	9.883619e-06	7.8207336e-08	6.470242e-10	1.244158e-07
o	0.00026557286	0.00021160989	0.2168297	0.74870026	0.032335263	0.0014655114	0.00018909402	2.8604945e-06	3.2964962e-08	5.618401e-10	1.7261462e-08
n	0.00065588794	0.0013519486	0.11254392	0.49258447	0.3010126	0.089562126	0.0020612995	0.0002275451	2.5344585e-07	1.9748128e-08	8.901908e-09
m	0.0014817079	0.0009794949	0.071517594	0.44085446	0.41142687	0.06538199	0.008015531	0.00032312327	5.1123347e-08	1.7625934e-10	1.9229807e-05
o	0.003093205	0.001531557	0.049978614	0.541053	0.31233108	0.07428074	0.017648995	8.08097e-05	1.6851087e-06	1.1313759e-08	3.2645522e-07
l	0.00037052445	0.0027467755	0.114230014	0.52059466	0.24234177	0.11412031	0.0050712284	0.0005098136	4.972627e-06	3.951561e-06	5.98869e-06
