 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.98954016	0.00020249956	0.008638589	0.0011633247	0.00027500544	0.0001801094	4.2338306e-07	4.6152343e-10	9.021105e-10
n	0.9522348	0.0017628781	0.045464706	0.00041191402	5.5678705e-05	6.677546e-05	3.2342386e-06	2.345592e-08	1.0575921e-08
ì	6.560243e-05	0.99700147	0.0028904502	2.8741253e-05	2.02754e-06	9.89276e-06	5.516313e-07	7.928081e-07	6.145341e-07
c	0.00022640007	0.95610464	0.043431714	0.0001923018	1.6063065e-06	4.2711385e-05	5.3826085e-07	3.2442644e-12	9.0206687e-10
h	0.00027616372	0.9056913	0.093208246	0.0006672877	1.3559112e-05	0.00014106609	1.7817175e-06	2.0987065e-11	4.905989e-07
e	0.044385523	0.47183463	0.42314065	0.052680768	0.0042745653	0.0036084778	7.541312e-05	7.259562e-11	4.737752e-09
t	0.00031802108	0.0025205195	0.9933763	0.0037608605	2.3679488e-05	4.9632655e-07	5.28261e-08	1.5246717e-15	3.0566326e-13
o	0.00013909786	0.10253919	0.61865926	0.2519442	0.019505342	0.0071773324	1.0019718e-05	8.4435076e-10	2.551979e-05
r	0.00012499829	0.05161496	0.8779846	0.06875059	0.0014042957	8.8376495e-05	3.223164e-05	9.647154e-12	7.1926115e-10
ì	0.0001457356	0.5338706	0.13514361	0.2219568	0.023572417	0.08417889	0.0008033706	9.040551e-09	0.00032858297
s	8.350403e-05	0.30148932	0.32878146	0.35427973	0.012202242	0.0030247888	0.0001388962	6.7791595e-10	3.0851897e-08
o	0.0016855843	0.035085905	0.20464574	0.5392222	0.1853286	0.03366063	0.0002788579	1.4057301e-09	9.251085e-05
n	0.00063342456	0.0015779429	0.14068843	0.5207607	0.322002	0.013414571	0.00092251896	5.3715365e-10	4.111086e-07
t	0.00011736311	0.022330914	0.03834263	0.4122042	0.37273538	0.1502744	0.0039803614	4.651707e-09	1.4710185e-05
a	0.0011105652	0.028336797	0.051296778	0.5315205	0.35138997	0.033667706	0.0026705496	9.956152e-08	6.9526886e-06
e	0.00065100455	0.003495475	0.02708311	0.18194564	0.5173205	0.24618521	0.023301212	4.183926e-07	1.7462937e-05
m	8.754777e-06	0.01631157	0.0033139335	0.038517844	0.161143	0.72345287	0.05724555	3.753558e-06	2.7403198e-06
a	0.0011027115	0.0060429	0.01571476	0.12787773	0.48091534	0.35019374	0.017548887	1.4009147e-05	0.0005897593
n	0.0004976948	0.0016285623	0.011062372	0.12681441	0.56541216	0.26497182	0.028779244	0.00020305016	0.0006306582
t	0.0010209398	0.14676994	0.02034614	0.0946581	0.12228574	0.54852825	0.066035986	2.2345057e-05	0.00033250314
e	0.0043792203	0.13324066	0.02212515	0.11171744	0.33193058	0.3346805	0.052692793	0.005300302	0.00393334
ì	0.0006796454	0.005426213	0.004002815	0.011933557	0.06295382	0.47631037	0.4285142	0.0024416118	0.00773772
t	1.1940605e-06	0.0048408485	0.00019807162	0.002162116	0.01815697	0.89503115	0.07785225	0.0014363951	0.00032109476
s	0.0015411635	0.021697912	0.013544258	0.02963357	0.1555385	0.68365186	0.080849774	0.0007587411	0.0127841765
e	0.000417818	0.002467461	0.0023636713	0.018493934	0.15725566	0.3903608	0.06978015	0.0011961381	0.3576644
r	0.00056750054	0.00011086823	0.0010169661	0.0009854193	0.004574113	0.05317736	0.9009666	0.00024238192	0.038358796
e	0.0005898169	0.0113168415	0.0030250493	0.008454501	0.0408274	0.5308059	0.3823218	0.013778016	0.008880653
k	4.2223644e-05	0.00064057764	0.00018928308	0.0004796447	0.0029254775	0.08875302	0.8495851	0.019547954	0.037836738
a	0.0015618057	0.057741538	0.010340536	0.021696674	0.051605858	0.5073919	0.2108808	0.1221052	0.01667563
v	0.00014482121	0.00071950955	0.00037028786	0.00088493753	0.004316759	0.050510854	0.26722774	0.50992996	0.16589504
r	5.3549822e-05	0.033033144	0.0017517543	0.005033528	0.012248382	0.3757704	0.2162344	0.33262017	0.023254702
è	0.00025820095	0.0014290515	0.00079498655	0.0020899633	0.009733206	0.029350184	0.04591971	0.76034844	0.15007624
c	2.3086564e-05	0.0011975617	8.3935694e-05	9.092766e-05	0.00012760883	0.0007067852	0.001004276	0.99005365	0.006712215
h	0.00039881567	0.060310535	0.019526608	0.02809232	0.060049154	0.2749626	0.40927833	0.13398726	0.013394371
i	0.00018615919	0.00062693673	0.0018123023	0.0027191406	0.008287502	0.022046117	0.097279795	0.29645887	0.57058316
</S>	0.0046306667	0.0042241546	0.012503307	0.007884771	0.008311308	0.014629806	0.098710306	0.5574906	0.29161507
