 	il	morto	vuole	pianto	</S>
o	0.9673159	0.0326015	6.958224e-05	1.2839997e-05	2.1257944e-07
p	0.20198609	0.7575651	0.04040725	4.083881e-05	8.4415575e-07
e	8.735965e-05	0.97440016	0.0006397134	0.021188071	0.0036847282
s	0.048322886	0.9468767	0.0046708463	0.00012747986	2.1401431e-06
a	0.002111537	0.97999656	0.0013817773	0.0077521144	0.00875796
m	0.011672646	0.9861042	0.002198252	2.4079573e-05	7.8981515e-07
m	0.0020952385	0.930078	0.010693703	0.050210252	0.006922842
è	0.00080608827	0.08863981	0.019310428	0.88360304	0.007640728
n	0.07399867	0.8484025	0.050980788	0.025271429	0.0013466412
o	0.012335091	0.2816568	0.07854388	0.5941774	0.033286843
t	0.02649356	0.055997442	0.90587604	0.011192019	0.0004409156
è	0.0044586905	0.02501768	0.89538676	0.064059034	0.011077796
l	0.00010392	0.003374403	0.9923543	0.004049349	0.00011806073
i	0.07389938	0.0879054	0.32399344	0.4884669	0.025734922
g	0.0032981546	0.0049761483	0.25276297	0.45515013	0.2838126
l	0.00025859955	0.0014441239	0.009102201	0.9315971	0.057598006
a	0.00046336817	0.00084717746	0.008878395	0.95704275	0.0327684
m	0.0012487845	0.0018283866	0.015480441	0.6339366	0.34750578
m	0.00073793577	0.004835176	0.012569667	0.96929044	0.012566766
è	3.81666e-05	9.9844365e-05	0.001426343	0.95675796	0.041677646
n	0.0032021282	0.0025911515	0.0072643864	0.84959173	0.13735063
o	0.0026236605	0.0022831406	0.007163539	0.9151975	0.072732106
</S>	0.012194053	0.0051078117	0.021160156	0.03261239	0.92892563
