 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
e	0.9986877	0.0007450585	0.00028383266	0.00022101939	5.885798e-05	3.3906736e-07	2.398788e-06	9.952917e-08	8.603979e-07	8.675059e-09	5.819137e-10	2.7163427e-10
j	0.9748053	0.02420208	0.0009817206	7.587248e-06	3.1892293e-06	7.0720216e-09	9.272574e-08	3.1610863e-08	1.8817081e-08	2.6187177e-09	4.6464805e-09	5.080488e-11
i	0.024993898	0.97469246	0.00012446938	3.1579475e-05	2.3078052e-05	3.2817843e-06	1.8137168e-06	1.478365e-05	7.4476543e-07	1.3264622e-05	9.4059054e-05	6.6098796e-06
n	0.8962088	0.095702745	0.008013401	6.430026e-05	7.528514e-06	1.1544475e-07	1.848517e-06	9.382705e-07	2.7567955e-07	1.06641466e-10	6.999697e-11	8.008582e-12
è	0.014489446	0.9813975	0.003486554	0.0004998722	0.000115383285	6.2212894e-06	1.7784932e-06	6.264474e-07	5.2078114e-08	1.3033492e-10	1.1674899e-07	2.5270253e-06
k	0.04013955	0.9150891	0.044108152	0.00063945435	2.144377e-05	2.0990758e-07	1.619614e-06	6.776581e-08	4.764759e-07	2.0131694e-12	1.2675582e-12	6.045599e-13
a	0.012618422	0.95325047	0.028726153	0.0050914134	0.00027873006	3.0965104e-05	5.6124003e-07	1.01085305e-07	9.726412e-09	9.1967836e-11	5.521505e-09	3.2685382e-06
t	0.0064039514	0.016660672	0.96268743	0.014202273	4.1214622e-05	1.7040012e-06	2.4406547e-06	2.4614056e-07	1.1368423e-07	2.1111139e-11	9.806881e-13	6.968314e-13
è	0.0046459367	0.3047165	0.44238544	0.23996156	0.0076347264	0.0006392139	1.2369854e-05	1.6694732e-06	8.800715e-08	1.731001e-10	1.5946897e-08	2.4465521e-06
l	0.0007851134	0.04368719	0.9312555	0.024062725	0.00019674895	1.1559454e-05	1.0625284e-06	6.6844414e-08	2.3117517e-08	1.8508522e-13	9.23288e-12	1.2579477e-11
i	0.017793272	0.1369	0.5787352	0.25885904	0.006960065	0.0007233282	2.6257378e-05	1.932483e-06	4.001787e-07	3.1949964e-11	3.9888737e-09	4.9016796e-07
n	0.00085618516	0.0006521298	0.22442913	0.75896424	0.01402498	0.00082977343	0.00023408931	7.732838e-06	1.6773108e-06	1.8222096e-08	5.5226157e-10	1.4219717e-09
a	0.0017923837	0.009332693	0.2122108	0.7148357	0.056519542	0.004606512	0.000642038	5.1636973e-05	8.517667e-06	2.2269725e-10	1.8499104e-08	5.495429e-08
p	0.0006923555	0.0004488946	0.09114557	0.76179165	0.13008824	0.008343123	0.007190788	0.00022448348	7.476045e-05	8.873007e-08	2.594557e-08	4.993835e-09
u	0.0019572477	0.026566375	0.04271474	0.6217828	0.2214456	0.07399504	0.009703092	0.0013463689	0.00022146519	5.424402e-09	1.5518528e-05	0.00025170448
l	0.0006736969	0.0005903373	0.034493506	0.6948425	0.21917264	0.029504772	0.019552648	0.00078836986	0.00037112957	7.4104855e-06	1.8726282e-06	1.1000228e-06
i	0.008514795	0.11915093	0.055700187	0.43196076	0.26142243	0.05844379	0.043528453	0.0066908235	0.003428942	3.4885776e-08	0.00087585783	0.010283002
z	0.00085247017	0.00044464684	0.01735076	0.4129633	0.39596844	0.08349126	0.08425393	0.0027840803	0.0018002369	7.086653e-05	8.329816e-06	1.1607665e-05
z	0.0017038535	0.036103208	0.019837402	0.29600814	0.35835886	0.1568672	0.0926612	0.017390663	0.00715859	6.872907e-08	0.0019166397	0.01199422
è	0.0029130727	0.0057865893	0.031489823	0.46460208	0.2696491	0.17109038	0.04292768	0.007370025	0.0035753648	4.2862823e-05	0.00048554034	6.746948e-05
s	0.0005889834	0.0016818723	0.015409406	0.5596055	0.27249894	0.13765521	0.011957948	0.00033329238	0.0002317563	1.6648947e-06	1.740918e-05	1.7997025e-05
s	0.007469337	0.045680888	0.034498874	0.27993405	0.27333525	0.33054256	0.02348747	0.0035467346	0.0006619029	4.173329e-08	2.217152e-05	0.0008206797
i	0.00058831193	0.0013853702	0.01268986	0.40270633	0.34796804	0.18649316	0.041691154	0.0028373974	0.002758884	0.0002299615	0.0001314761	0.000520059
o	0.0007707609	8.126185e-05	0.0025203826	0.026362486	0.16859092	0.1348625	0.58850884	0.040944457	0.032815106	0.0044511417	3.1011077e-05	6.114255e-05
s	0.00014124422	6.0354843e-05	0.0013630149	0.009703388	0.17238618	0.19906408	0.50765604	0.06507082	0.044275075	2.9858302e-05	0.0002492889	6.188459e-07
p	0.0022042985	0.0057829586	0.0087874355	0.037276573	0.24557391	0.51356524	0.14362516	0.028879156	0.013784479	3.9196456e-07	0.00020203055	0.00031836712
i	0.001367439	0.0013704778	0.004416832	0.044672515	0.21991718	0.33880678	0.27112585	0.029315095	0.07788187	0.009289089	0.0012610493	0.0005758108
t	3.834754e-05	2.6393658e-05	0.00028726613	0.0073467363	0.10200588	0.12467492	0.5605616	0.05306331	0.14390521	0.005815201	0.0020139073	0.00026122373
i	0.0018330705	0.0045132856	0.00686963	0.0578963	0.2813245	0.43587688	0.1657336	0.025126614	0.020467242	2.0198725e-06	0.00012303614	0.0002338247
k	1.28164065e-05	7.5788985e-06	6.48091e-05	0.0007268866	0.016772447	0.033560492	0.36511686	0.1331469	0.40193558	0.035191238	0.011823428	0.0016409404
u	0.00015114175	0.0010300089	0.0008483886	0.00882489	0.071863286	0.33492014	0.2696661	0.119416915	0.1100135	1.7766839e-05	0.07793001	0.0053178435
à	5.8772468e-05	2.880822e-05	0.00014989624	0.0011663042	0.014152402	0.029449183	0.26799053	0.11806596	0.42009524	0.11529919	0.022950917	0.010592835
i	0.00037168156	0.0005632766	0.00080646336	0.0032885335	0.03303727	0.07825644	0.36943272	0.08134333	0.42938122	7.041485e-05	0.003310576	0.0001380245
m	0.00033357437	0.00012460252	0.00090684334	0.00060629786	0.0051461305	0.015212011	0.060853045	0.2359351	0.34083208	0.0067633856	0.32697904	0.0063078883
è	3.8126185e-05	0.00013006969	0.00011187052	0.0003724994	0.0016736509	0.009779087	0.009481181	0.021926029	0.031918567	0.0013297807	0.9178529	0.0053864005
r	2.846655e-05	3.630816e-05	6.0162212e-05	0.0002947235	0.0021589007	0.0075756577	0.030776372	0.026702803	0.15283453	0.059673928	0.659522	0.060336135
i	0.00047633075	0.0007798823	0.0007343111	0.0014279918	0.0027157043	0.008260953	0.0066633504	0.011629715	0.023179712	0.021467619	0.86606264	0.05660192
