 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.46358883	0.5349334	0.0013990147	4.5180175e-05	1.2678183e-05	2.07149e-05	1.7985354e-07	3.854922e-08	2.1989183e-10	2.5916955e-10
i	0.110639684	0.8889326	0.00034389857	8.294918e-05	7.9683616e-07	1.3662611e-07	2.214297e-10	1.6865144e-08	4.8954685e-10	4.1809955e-10
i	0.006192589	0.9877806	0.0060114465	1.34118145e-05	6.3860676e-07	1.2485083e-06	6.277238e-10	5.492564e-09	7.217904e-11	4.0103805e-14
p	0.00028176524	0.9897289	0.008429725	0.0015540973	3.3579174e-06	2.0896941e-06	2.7610172e-10	1.2764752e-08	9.16477e-11	6.82662e-12
à	0.00015282496	0.18648796	0.42443874	0.38784167	0.0009854699	5.4718934e-05	1.997447e-06	1.3034987e-06	4.0546982e-07	3.4879227e-05
s	0.0035825355	0.8541763	0.10389397	0.038236808	0.00010446589	5.8575943e-06	9.525388e-09	1.1905969e-07	6.1944054e-11	1.4570742e-11
t	0.0020764968	0.6026905	0.38368973	0.011135424	0.00039067527	8.723498e-06	2.2652938e-07	1.5382292e-07	3.1292368e-11	8.082186e-06
a	0.006647791	0.18524562	0.7986499	0.0074387207	0.0019137549	9.8415636e-05	5.8452842e-06	2.0067523e-08	1.5937827e-11	6.175531e-11
ì	0.005597817	0.5950571	0.31100777	0.06816099	0.019922921	0.0002502732	3.1523095e-06	7.3065904e-09	1.1493384e-09	5.5781293e-11
c	3.056736e-06	0.015032531	0.014658858	0.9699583	0.0003378024	7.543269e-06	1.229655e-08	1.873043e-06	3.4756706e-10	1.0132929e-10
h	0.00070777745	0.19446738	0.20069776	0.57548434	0.02801905	0.0005941888	6.4153364e-06	2.175212e-05	1.2092313e-09	1.350547e-06
e	0.0026494053	0.37602946	0.35616067	0.19175819	0.07220483	0.0011089076	8.4107836e-05	4.4322455e-06	2.5044525e-08	9.3614005e-09
t	0.0014531225	0.019723255	0.018224662	0.07141439	0.877556	0.011403888	0.0002245802	1.5921921e-07	2.0556167e-08	9.982378e-09
e	0.0017142876	0.117526725	0.15858525	0.08185643	0.6113003	0.026932904	0.0015574662	0.00046354363	1.1104848e-08	6.31066e-05
l	3.8071485e-05	0.0013975343	0.001968507	0.12639558	0.81108713	0.05760396	0.0014556767	5.2331965e-05	1.1919876e-06	4.35689e-09
ì	0.00042964	0.023463104	0.07629436	0.19691779	0.65909374	0.031645827	0.002896651	0.0051413924	1.3527476e-06	0.0041161077
s	0.00015025554	0.0025364247	0.0053629098	0.4634786	0.495529	0.027100101	0.0044702655	0.0013645623	4.368523e-06	3.5979037e-06
o	0.0033760555	0.055916674	0.06943423	0.017571	0.6877452	0.12237838	0.039330572	0.0036376757	2.883232e-07	0.0006098869
n	0.00012312314	0.0004062128	0.0002192055	0.0015567772	0.29795113	0.566343	0.1327018	0.0006558497	3.5781297e-05	7.162745e-06
t	9.60371e-05	0.0025227654	0.0017178536	0.01776192	0.47421736	0.29861662	0.08648645	0.11843208	2.270425e-05	0.00012622816
a	0.0013470211	0.004251401	0.0064266096	0.028968269	0.42250866	0.31322935	0.21178953	0.01131484	9.787057e-05	6.642253e-05
à	0.00014082652	0.00061369815	0.00021086523	0.0011731343	0.091586865	0.5241498	0.3600754	0.020471955	0.0014791798	9.823188e-05
l	1.7314958e-06	0.00018222955	3.2414053e-05	0.022618892	0.073392846	0.11122853	0.025798028	0.7664688	0.00027093897	5.5678065e-06
a	0.0070450436	0.039080516	0.030275276	0.018862179	0.18886311	0.27253577	0.28949657	0.15142342	0.00020772073	0.0022104452
t	0.00012975877	0.00025872292	0.00020480299	0.00071015913	0.03256095	0.30351442	0.53759956	0.0957508	0.021488536	0.007782249
o	0.00028091008	0.0026298608	0.0013828278	0.0050148997	0.054983653	0.17240565	0.15953737	0.6027348	0.00025662867	0.0007734335
ì	1.4889948e-05	0.00015720075	3.0998057e-05	0.00029421836	0.0057279216	0.07399978	0.12910128	0.61485195	0.1697839	0.0060378527
c	4.852417e-07	3.390219e-05	3.244119e-06	0.0006090386	0.0008518715	0.004521855	0.004325424	0.9863528	0.0032513964	4.994761e-05
h	0.00019569036	0.002270744	0.0010882469	0.0049748966	0.012441341	0.026023414	0.05381029	0.83894444	0.031858675	0.028392343
a	0.0035703962	0.0065725883	0.011359921	0.0065845163	0.02936454	0.064760365	0.21720226	0.1472684	0.26411942	0.24919762
v	0.00082816184	0.0012120004	0.0006854813	0.00064742274	0.0041900193	0.016444908	0.029317847	0.02151313	0.55554074	0.3696203
à	0.005858059	0.020179307	0.0494268	0.008608519	0.05800498	0.0676795	0.16575783	0.3167101	0.16349238	0.14428249
l	0.0003871476	0.00087221095	0.0008806385	0.0014467746	0.002970959	0.008317304	0.026709305	0.08381329	0.3292276	0.54537475
o	0.019731676	0.048685495	0.23210801	0.010373364	0.06906714	0.06650521	0.20195092	0.07525492	0.20856647	0.06775679
n	0.0003326131	0.00039501832	0.00025365842	0.00013113247	0.00084427354	0.0026776637	0.0039543747	0.0022425994	0.5788781	0.41029057
t	0.0026672392	0.0110841505	0.008520997	0.0049391645	0.02436793	0.03756146	0.085969046	0.2222288	0.22417021	0.37849092
a	0.03272627	0.05354013	0.04826584	0.02781848	0.047904827	0.07246941	0.11589044	0.083543755	0.1769375	0.34090337
</S>	0.002567584	0.0032397492	0.0009796084	0.0005639287	0.0032062617	0.0078134155	0.0064993673	0.002053608	0.25728977	0.7157867
