 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.829169	0.1377604	0.028669596	0.004245385	0.00010236603	3.100429e-05	1.384756e-06	5.5263345e-06	1.1558282e-06	1.3382885e-05	5.3015732e-08	5.946178e-10	3.1414917e-08	9.165536e-09	7.0239565e-07	2.4630764e-09	2.450727e-10	1.2187881e-09	3.0051817e-09	1.936461e-09
M	0.9427522	0.057171185	1.6749913e-05	5.984204e-05	1.3374126e-09	1.4017462e-09	1.3297304e-10	1.1249734e-09	3.3905245e-10	5.1038427e-08	4.667085e-09	9.371319e-12	1.1111119e-10	1.5270819e-09	3.897235e-09	4.045037e-10	4.3196547e-11	1.829281e-10	3.033869e-08	8.433327e-11
a	0.10141981	0.8332752	0.017400982	0.018210663	2.3605991e-05	8.976707e-06	3.1748236e-06	2.3596605e-05	3.7878108e-05	8.526339e-05	0.00032161345	6.9459493e-06	2.7237524e-05	0.0018232828	7.364112e-05	0.0010437601	5.019149e-05	0.00025984118	0.025728084	0.00017636766
r	0.42253932	0.5772155	0.00022011969	2.4965806e-05	1.1861895e-07	2.5976883e-08	7.793127e-10	1.1206918e-09	6.4210004e-10	1.5870478e-08	1.7721437e-10	8.297338e-14	2.6621236e-11	2.3871849e-12	2.7183458e-10	9.840135e-13	9.586386e-14	4.7154446e-13	2.1819253e-13	1.06784475e-13
ì	0.02008989	0.9114659	0.052487142	0.015740616	0.00019894217	3.0018894e-06	7.576503e-06	5.1974723e-07	1.4838344e-07	7.941269e-07	3.1162137e-09	4.346193e-09	2.3420265e-08	4.3820103e-09	1.3308828e-08	5.407818e-10	2.4447175e-09	2.6215048e-08	2.0402249e-08	5.3760355e-06
a	0.0053309887	0.96421427	0.029892668	0.0005386326	2.1111882e-05	1.3505014e-06	1.0642633e-07	4.0981558e-07	7.0876695e-08	3.671374e-07	2.513557e-09	9.9988386e-12	6.571591e-10	5.1642184e-12	2.4260736e-08	1.0980863e-11	1.1269642e-12	2.062472e-12	8.356114e-15	2.8731954e-13
p	0.00021218036	0.97518164	0.023455935	0.0011480529	2.0439813e-06	1.1695667e-07	5.980054e-10	1.7376224e-09	3.9928627e-10	9.556541e-09	1.5688315e-10	2.329878e-14	5.993968e-12	7.6710746e-14	1.6013248e-10	2.257968e-13	2.4856736e-14	9.879225e-14	3.7671845e-15	4.4358808e-16
e	8.0533255e-06	0.12166688	0.86205554	0.013258464	0.0029223443	1.7677832e-05	6.9747824e-05	3.4145012e-07	3.461047e-08	4.5735717e-07	4.418568e-10	5.241358e-10	7.971127e-09	1.2996576e-10	4.355222e-09	1.12735385e-11	2.6420077e-10	8.8683777e-10	3.713694e-11	4.1013695e-07
r	0.00026304147	0.9073659	0.09004352	0.0021986826	0.00012275968	5.841849e-06	9.0800675e-08	3.5338047e-08	1.8838044e-08	8.9731856e-08	1.2282506e-09	6.331428e-12	6.873782e-10	5.546784e-13	9.845431e-10	4.661402e-12	1.9168961e-12	8.140265e-12	7.0875804e-15	7.121895e-14
ò	0.01271356	0.442123	0.34503397	0.18340702	0.015142279	0.00056671444	0.00073702476	8.826708e-05	1.7404287e-05	6.745171e-05	4.3595573e-08	1.8727928e-07	7.1792584e-07	2.5997423e-08	4.9737287e-07	6.7882483e-10	1.2021585e-08	8.744483e-08	1.0030511e-08	0.000101716156
s	0.0001542087	0.10818644	0.84696347	0.029882288	0.01463901	0.0001487251	2.2385606e-05	2.6417435e-06	3.713999e-07	4.4053456e-07	7.918498e-09	1.2624355e-09	6.1377485e-09	1.5536628e-10	1.714866e-08	3.8139922e-11	8.233577e-12	6.9699893e-12	6.412689e-14	1.0580711e-12
t	2.7213591e-05	0.04010525	0.9154655	0.017415915	0.025641236	0.00023361626	0.0011020995	2.9396565e-06	4.162339e-07	3.111978e-06	4.067113e-09	1.564562e-08	6.1885885e-08	5.9986283e-09	2.6683628e-08	4.473965e-11	9.121358e-10	2.0385456e-09	3.2867623e-10	2.5717427e-06
è	0.0012137042	0.17138328	0.74032134	0.03800805	0.045097638	0.0028252832	0.0011194515	1.7992106e-05	1.9162937e-06	1.02050735e-05	9.26204e-09	4.220132e-08	1.0778649e-06	5.6918126e-11	5.7073127e-08	1.2169341e-11	4.930182e-09	6.4944237e-09	3.086959e-13	1.0958191e-09
i	6.0451035e-05	0.017767007	0.4603261	0.17282689	0.34152722	0.0068233404	0.0006472622	1.8161427e-05	2.1132732e-06	1.0979892e-06	6.59826e-08	1.2597305e-07	1.1281559e-07	4.9856885e-10	2.4332648e-08	4.568027e-10	1.2598301e-09	1.1736795e-09	1.0303562e-12	4.421285e-12
à	0.0003241819	0.005252989	0.022382353	0.87381285	0.08191101	0.01583735	0.0003956829	5.743549e-05	5.4294596e-06	1.9148789e-05	1.3969441e-06	4.9199404e-08	1.717246e-07	4.394491e-10	8.119442e-08	3.3643963e-10	6.1933264e-10	6.807853e-10	1.8194077e-12	1.4654695e-12
r	0.00066690205	0.0037274226	0.021302948	0.79779494	0.14904402	0.025538398	0.0017005759	0.00018503437	1.0690758e-05	2.7855562e-05	8.946943e-07	9.90128e-08	1.5119177e-07	2.5302052e-10	9.955915e-08	9.3768514e-11	2.6258185e-10	1.5124778e-10	1.7056835e-13	1.3815537e-11
t	0.0012954132	0.021063099	0.123577364	0.11690299	0.4944524	0.094515674	0.1473147	0.00068936934	5.0262257e-05	0.00011703088	2.2460106e-06	8.678723e-06	7.84872e-06	1.2714429e-06	8.51391e-07	2.723405e-09	4.7196288e-08	3.6296143e-08	1.6640358e-08	7.488597e-07
e	0.00038772554	0.004868558	0.072511904	0.20986316	0.56372166	0.124561034	0.02273902	0.000991124	0.00010737408	0.00017313166	3.2504504e-06	2.0459269e-05	4.6114914e-05	1.2266257e-08	3.094974e-06	5.1989844e-09	1.1870636e-06	9.986302e-07	1.1666508e-10	2.511721e-07
n	0.00014317493	0.0013754845	0.0045826663	0.11467658	0.3545562	0.4982186	0.018785942	0.0061041443	0.0013675581	0.00010025092	3.7474038e-05	4.1413852e-05	9.6201475e-06	4.695942e-09	2.7104983e-07	4.3465437e-08	4.1980138e-07	2.0416682e-07	6.190092e-12	3.6703056e-09
a	0.00030203705	0.0013132147	0.00798756	0.13551328	0.330813	0.2896594	0.22023965	0.011389219	0.0011994159	0.0011293568	0.00016047446	0.00016787263	0.000105667285	6.2689223e-06	1.2039138e-05	7.423452e-08	7.8998386e-07	4.7740616e-07	3.7592216e-08	1.6890681e-07
s	0.00016083842	0.0002838428	0.0011141031	0.14213681	0.1673115	0.53652424	0.07028776	0.061259493	0.012819269	0.0025781358	0.003602778	0.0016038665	0.0002855774	1.598745e-06	1.5911648e-05	1.8463284e-06	9.8650235e-06	2.57765e-06	2.2120563e-09	2.0583306e-09
