 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	0.4354106	0.5628973	0.00013053027	0.00038895788	5.1214465e-05	0.001114457	2.590352e-06	1.2916946e-06	1.5908158e-06	1.4031617e-06	1.8250388e-09	7.729204e-10	2.1639651e-10	1.9533321e-10
p	0.9982805	0.0012774882	0.0003183503	8.063285e-05	2.4316464e-07	4.2617834e-05	1.6615553e-07	2.8774153e-10	1.7862566e-10	4.0016644e-08	1.5637188e-11	3.6495744e-11	1.3319729e-10	1.6939627e-11
e	0.009782036	0.00058756955	0.9865078	0.0012869523	0.00023150488	0.0012451024	7.0384112e-06	1.4265961e-06	9.983775e-06	0.00010346412	3.1248344e-06	6.640577e-06	0.00014717423	8.01957e-05
t	0.9703762	0.014354433	0.015176703	3.6007645e-05	2.4517009e-05	3.200739e-05	5.4077613e-08	8.4236405e-08	1.8967383e-09	8.3600796e-08	1.755689e-09	3.1531958e-11	1.288674e-12	3.3298887e-13
ì	0.058453515	0.021694817	0.7955787	0.07679284	0.018649016	0.028498812	8.3681334e-05	2.4108913e-05	1.12780235e-05	8.158612e-06	1.5293406e-08	1.6765739e-07	5.825581e-07	0.00020428945
a	0.23689479	0.061349742	0.6903838	0.004736737	0.0055033877	0.0010847731	7.615271e-06	3.4823635e-05	2.2376122e-07	4.0391283e-06	1.0809221e-08	9.2205343e-10	1.4724019e-11	6.3566097e-12
e	0.015263861	0.0004327023	0.9505799	0.031073585	0.0023307183	0.00031117728	6.146152e-06	1.5927491e-06	1.6925371e-08	2.6804685e-07	1.6095738e-09	1.030333e-10	2.3118224e-12	1.0759295e-13
s	0.0021335767	2.765641e-05	0.45077696	0.53564346	0.0097134495	0.0014822412	0.00021812055	3.4426755e-06	1.5816239e-08	1.0602755e-06	5.066378e-10	1.5870102e-10	6.9842435e-12	1.2127078e-12
ò	0.00047846773	5.927038e-05	0.02341256	0.9430516	0.018077144	0.009491386	0.0053507457	3.3293203e-05	2.2312448e-05	8.867394e-06	5.057138e-09	9.806057e-08	2.5115966e-08	1.4239672e-05
z	9.2215705e-05	1.1473119e-05	0.17475307	0.806495	0.014933066	0.0017056972	0.0019595772	4.675627e-05	7.9380357e-07	2.3437783e-06	2.6005968e-09	4.8771147e-09	1.3567192e-10	1.8721028e-10
u	0.00042770707	3.5096033e-05	0.013968788	0.945533	0.011297397	0.0067294734	0.021854356	8.5154825e-05	5.7751662e-05	7.124645e-06	2.239422e-08	5.694633e-07	5.0560576e-08	3.529216e-06
n	0.0010019384	0.000546766	0.018100597	0.15654124	0.7795603	0.016391985	0.005199446	0.022085803	0.0005205086	3.1130367e-05	1.9168312e-05	9.226438e-07	2.1164427e-08	9.738695e-09
e	0.0014530744	0.0006274732	0.02917381	0.43992573	0.44290984	0.02852212	0.047543526	0.009511532	0.00020939493	0.00012201732	9.4035335e-07	4.5715186e-07	5.797682e-09	1.5254592e-08
f	0.00029246524	0.0001573564	0.0055365027	0.06241493	0.6876681	0.062375728	0.055049315	0.123758	0.0020225367	0.0005255032	0.0001940916	5.291925e-06	1.4088457e-07	1.68741e-08
à	0.0016290151	0.00052047736	0.007283368	0.08473882	0.68767947	0.033122823	0.09840252	0.082314424	0.0020922145	0.0019494081	3.2769716e-05	3.9054645e-05	4.4388676e-06	0.00019115892
i	0.00025559714	0.00014952861	0.0033081444	0.038861692	0.6874615	0.022371983	0.04240913	0.20050831	0.0032091378	0.0013116647	0.00013495676	1.3067483e-05	4.161784e-06	1.1414909e-06
e	0.000345749	0.00012641239	0.0012716613	0.013051848	0.11992782	0.15326291	0.31403032	0.36176234	0.025261573	0.00854581	0.00237022	4.308412e-05	1.856736e-07	5.3097517e-09
s	8.547017e-05	8.054738e-06	0.0008267764	0.015069466	0.016116062	0.06795487	0.8130996	0.06711443	0.0033635844	0.015955932	0.00038061192	2.4932779e-05	1.8382156e-07	3.6023307e-09
ò	0.000111954476	2.1021926e-05	0.0005373205	0.016660009	0.016191144	0.021958107	0.8871198	0.034248844	0.004131183	0.018574482	0.00015751297	0.00014043375	8.836658e-06	0.00013926438
z	1.2369415e-07	7.515946e-09	1.379708e-05	0.0018101007	0.0034560154	0.017371565	0.9120267	0.025134891	0.0010701679	0.03855499	0.00040531383	0.00011635287	3.840608e-05	1.5941225e-06
u	5.897281e-06	3.0379726e-07	0.00011343066	0.009195397	0.0037579127	0.0069100796	0.95782924	0.0119788945	0.0015294575	0.007551195	0.00021244958	0.0005345308	0.00016963207	0.00021164533
n	0.00019420557	0.00013730033	0.00025515098	0.0005656533	0.007056009	0.023810955	0.02846063	0.26772293	0.1501384	0.10128743	0.40843418	0.011385796	0.00039218503	0.00015926335
f	0.00031288873	0.00013007752	0.0010008524	0.006477856	0.010060228	0.038997386	0.4844741	0.17322797	0.07531937	0.16490984	0.03948872	0.005523349	7.228748e-05	5.026846e-06
à	0.0008236317	0.000478993	0.00070490787	0.0020017629	0.01152057	0.014866384	0.059906814	0.28324577	0.1387778	0.17985852	0.27934793	0.02414597	0.0036070584	0.0007138666
i	3.19553e-05	2.24162e-05	0.00012208089	0.00031721973	0.0067343316	0.010642226	0.044483073	0.3532828	0.073613085	0.28764808	0.20016079	0.008159318	0.0080177765	0.0067648343
o	0.00012288717	6.092686e-05	0.00037118656	0.0007245536	0.0018290587	0.011849033	0.041396517	0.06136869	0.06991925	0.1903378	0.5056755	0.107774355	0.008320673	0.0002495582
g	3.543381e-05	7.691199e-06	0.00029769124	0.0011213882	0.0008795403	0.011090717	0.1353678	0.030287243	0.026373852	0.35490397	0.2693002	0.14614896	0.024063991	0.00012145216
e	0.0012206204	0.00030446728	0.0011709296	0.0023858403	0.008673921	0.008146965	0.036727704	0.07270515	0.045752015	0.1751025	0.24498431	0.14931673	0.23864998	0.014858929
l	2.651247e-05	1.7738135e-05	3.737881e-05	8.180337e-05	0.00071410177	0.0028943252	0.0071849558	0.04671076	0.050152414	0.144483	0.64475805	0.07140436	0.024815442	0.0067190966
à	0.0014786418	0.00032269812	0.0027549225	0.0021676482	0.014434534	0.0064874925	0.031852245	0.13176873	0.006597412	0.48264685	0.08872268	0.015221768	0.21028227	0.005262143
o	3.4574303e-05	2.3545312e-05	0.00013814554	7.225205e-05	0.0005465511	0.0010583883	0.0021814557	0.025474522	0.015177607	0.17571867	0.3172697	0.06754834	0.33893293	0.05582334
p	0.0005528458	0.00032001955	0.0011764658	0.0012206481	0.0016173605	0.0053890324	0.011057375	0.017636955	0.028632702	0.07170739	0.34867904	0.34460133	0.15186526	0.015543672
r	3.3970064e-05	5.4165557e-06	3.7427093e-05	6.028603e-05	0.0002778669	0.00021537271	0.0007307798	0.0013891849	0.0011586912	0.0061792857	0.017670788	0.05765354	0.89654255	0.018044772
ò	0.0007591604	6.5379616e-05	0.0001531705	0.00011674466	0.00034362334	0.00031515016	0.00062094076	0.002868984	0.002930828	0.010090304	0.05772991	0.05321938	0.8631773	0.007609159
p	0.0020845316	0.00075165473	0.007220639	0.00077268516	0.002831792	0.0016428886	0.0006303529	0.0070898584	0.0020134863	0.0071011586	0.01115813	0.0094582345	0.8760866	0.07115798
p	0.040054444	0.0015933305	0.0029351425	0.0050317077	0.0059331898	0.0038884764	0.0074409787	0.00568265	0.016798664	0.0050205463	0.018009698	0.16282463	0.7171975	0.00758902
i	0.0518898	0.0019166681	0.0021266781	0.0033998566	0.0043441183	0.002553001	0.0032343976	0.0045007956	0.014804971	0.0022749268	0.014836544	0.1466392	0.66154104	0.08593805
f	0.0022662336	0.0006573471	0.00047259597	0.00040084994	0.0006699839	0.0012589057	0.00051225844	0.0020915405	0.0045644776	0.0016919876	0.040587906	0.07619822	0.48666152	0.38196614
à	0.00014392647	6.676573e-06	1.765422e-05	4.333499e-05	7.490122e-05	5.7594007e-05	0.000110557245	7.715188e-05	0.00061768934	7.552597e-05	0.00071480847	0.0363931	0.87542766	0.08623935
i	0.0037734075	0.0012099796	0.010304369	0.001161597	0.0034481836	0.00215946	0.00080758135	0.0064426847	0.0020760424	0.005669898	0.009133549	0.009255585	0.8876816	0.056876104
</S>	0.0014365633	0.000658645	0.0024692677	0.0013810368	0.0010691842	0.003180372	0.0037443682	0.003270016	0.004678555	0.009191618	0.07053838	0.0946767	0.3598212	0.44388407
