 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
t	0.45731768	0.53251743	0.000121921184	0.009759668	0.0002738954	9.260253e-06	5.8913752e-08	1.3339558e-09	1.8917136e-10
a	0.3230187	0.672699	0.00012660104	0.004141454	1.41568835e-05	1.4974182e-07	7.093764e-10	1.5407035e-09	2.3593003e-10
p	0.99351114	0.0061726933	6.8651665e-05	0.00024311246	4.405679e-06	3.4583472e-08	1.1048183e-09	1.2759864e-10	5.0219652e-14
e	0.008242649	0.0002901277	0.50949824	0.47880894	0.003102374	1.8851846e-05	5.9468316e-06	6.025087e-07	3.2253753e-05
d	0.7989661	0.023033988	0.17466392	0.0030952182	0.00023863002	1.8778629e-06	3.0053914e-07	2.1759546e-10	6.5767225e-11
ì	0.0046036653	0.00020197187	0.749072	0.15512092	0.084786505	0.0057304115	6.543124e-05	1.0481215e-07	0.00041886777
a	0.058557764	0.009739541	0.90159744	0.025177808	0.0046883626	0.00023736466	1.6807229e-06	2.8718468e-08	7.1290757e-10
m	0.028386265	0.0018514516	0.9071128	0.050290346	0.012287663	6.954557e-05	1.970996e-06	5.3137317e-10	2.3968128e-11
i	0.014832217	0.00017797372	0.08207825	0.08803729	0.7486942	0.06540678	0.00067736517	5.5821846e-07	9.5361545e-05
n	0.15531138	0.029654285	0.6386051	0.10704315	0.0679831	0.001031562	0.00036845214	3.4167932e-08	2.87067e-06
c	0.003290869	0.0017490145	0.8884627	0.02101364	0.05327066	0.03202531	0.00015132902	2.8388235e-06	3.3604992e-05
i	0.29253095	0.16670638	0.16302639	0.03718845	0.22397716	0.09081815	0.02571303	5.120999e-06	3.4225846e-05
à	0.0142435	0.004796409	0.43267527	0.14659338	0.36322254	0.03485205	0.0035669934	3.823396e-05	1.1656273e-05
e	0.0008970403	0.00017134695	0.25200567	0.119099036	0.31393892	0.31334406	0.00051593175	2.7248027e-05	8.174661e-07
n	0.0015953208	0.00013757465	0.007813071	0.10743836	0.5615305	0.28636292	0.034711283	0.000410779	2.3182047e-07
i	0.0008274201	0.00015207609	0.0067295246	0.014810101	0.25811413	0.6989382	0.015148068	0.004493736	0.00078683015
n	0.00024836947	5.8179823e-05	0.0027197953	0.026089488	0.1963119	0.4408719	0.30920932	0.024459852	3.1260315e-05
d	0.0008499291	0.00020461268	0.0053961934	0.011734386	0.17480531	0.74839896	0.042275812	0.015266377	0.0010684652
ì	0.010548499	0.0073224725	0.017476592	0.01941689	0.1593319	0.57773757	0.20161907	0.0015703754	0.00497657
n	0.00031105705	0.00017603021	0.0045861755	0.007457314	0.09542079	0.74388045	0.065208286	0.075492784	0.007467064
n	0.008425602	0.004400801	0.00753943	0.024816174	0.15937683	0.65674317	0.13593487	0.0011468543	0.0016162528
u	0.0023071512	0.0014446577	0.0051121796	0.010270498	0.07238083	0.44723654	0.3257805	0.05715525	0.07831237
t	0.020631293	0.011895241	0.0064486503	0.017737992	0.026794026	0.020429505	0.7794784	0.028259803	0.08832518
t	0.015198694	0.004322001	0.002216907	0.050567776	0.13942054	0.22186022	0.4985057	0.06250087	0.005407305
e	0.000547044	0.00042450678	0.00057818077	0.004281679	0.038239386	0.32421726	0.5216071	0.0037776174	0.1063273
m	0.00042756295	0.0002767819	0.00032248255	0.0016317447	0.0055049565	0.014075005	0.8189543	0.07153494	0.08727227
a	0.01449679	0.007366136	0.005534743	0.01893719	0.062934496	0.22646828	0.6095053	0.031960268	0.022796817
n	0.00016908672	0.00011480737	0.00022745437	0.00073812046	0.003923051	0.019038083	0.44107208	0.4079712	0.12674613
i	0.0017819386	0.00084808236	0.01561622	0.0071045104	0.035611924	0.33274963	0.15932645	0.43872303	0.008238162
c	0.00019544794	0.00013450379	0.0006437747	0.00053011044	0.0010785984	0.0034201802	0.08508813	0.5625453	0.34636396
h	0.011663139	0.0026486765	0.0063318834	0.01070236	0.0493834	0.13864566	0.42213866	0.28259563	0.075890556
ò	0.009531848	0.002826869	0.0025693665	0.0042995485	0.010942554	0.03469189	0.23588035	0.09298735	0.6062702
t	0.00010334644	5.248743e-05	0.0001722803	0.00017371665	0.00048772892	0.0027528647	0.016130729	0.36757758	0.61254925
t	0.044657104	0.01251307	0.008767053	0.032288745	0.10272642	0.11346976	0.44045535	0.037553456	0.207569
o	0.00036223698	0.0002256905	0.00016875396	0.00040667338	0.0010908388	0.0041011125	0.031458706	0.0022344321	0.9599516
</S>	0.00076315587	0.0005927445	0.00020915894	0.00048460058	0.00049872004	0.00025674538	0.018978663	0.0015471294	0.97666913
