 	nella	pasta	metti	sale	vuole	il	sale	</S>
s	0.9986218	0.0012575055	1.7867525e-05	0.000100190984	2.3951438e-06	1.9508411e-07	2.4652032e-09	1.590079e-10
t	0.9992756	0.00067491253	2.5579267e-05	2.3894261e-05	3.3573084e-08	1.4438797e-09	5.743302e-10	7.598081e-10
i	0.9491334	0.04715274	0.0011704538	0.0025427076	5.784096e-07	4.8729618e-08	6.6341704e-10	1.5794818e-10
p	0.91211456	0.059360098	0.020892305	0.0076296264	3.3489964e-06	4.7927568e-08	2.4558931e-08	2.250763e-12
à	0.04001777	0.62064165	0.30201077	0.031067098	0.00028033595	6.0698465e-05	0.00050640944	0.005415323
s	0.6708362	0.2494113	0.07847727	0.0012562114	1.9017158e-05	3.1238528e-08	5.3388614e-09	2.2065145e-09
t	0.3325543	0.5981389	0.05725226	0.011735044	0.00025030703	7.907471e-06	5.1178436e-08	6.113279e-05
a	0.07001077	0.792633	0.12638946	0.009909444	0.0007010752	0.00035594116	1.7853597e-07	9.3895316e-08
v	0.023464927	0.014718742	0.89427584	0.06564955	0.0018563996	3.4257544e-05	1.4307865e-07	9.313963e-08
à	0.024325764	0.27882898	0.5794697	0.08913138	0.026745299	4.3163134e-05	5.030809e-05	0.0014054762
l	0.009163262	0.08102358	0.8652698	0.031599853	0.012733302	0.00019638166	1.1397736e-05	2.4572862e-06
e	0.201983	0.34729913	0.20052934	0.1298275	0.11675799	0.00084713806	0.0002090285	0.0025469074
à	0.0032780375	0.0030078294	0.124865696	0.6315739	0.2314679	0.0057133907	5.8018468e-05	3.51725e-05
l	0.009915517	0.00871597	0.14466669	0.40260124	0.43142974	0.0025725095	9.711354e-05	1.1421522e-06
a	0.20324476	0.22373722	0.08122626	0.2183668	0.26085973	0.0035700242	0.0017667003	0.0072285426
e	0.0011407896	0.00088477647	0.013857879	0.34078845	0.41635773	0.21666875	0.0085500395	0.0017515653
t	0.0008782498	0.00055469526	0.013514112	0.19258247	0.5278261	0.15514459	0.109415025	8.4757674e-05
è	0.0035466969	0.0073845843	0.007725959	0.11484673	0.7274193	0.029698553	0.055056285	0.054321818
l	2.8180955e-05	2.0525125e-05	0.0015308312	0.027842069	0.34208205	0.13463302	0.4481151	0.045748185
i	0.008779726	0.008923567	0.017495267	0.06109695	0.29793668	0.09623482	0.38624194	0.123291
t	0.00044510444	0.00025267835	0.0010006024	0.009233568	0.014323555	0.21632978	0.36433902	0.3940757
à	0.0030229653	0.0021376282	0.0067624156	0.02781971	0.12027644	0.09553776	0.60342175	0.14102139
l	2.2950271e-05	1.4917129e-05	7.8084326e-05	0.0006533517	0.0025837	0.038364526	0.4334829	0.5247997
a	0.007427592	0.007380477	0.009736885	0.017404113	0.03952881	0.037504185	0.75999486	0.12102315
</S>	0.0013560033	0.00069432525	0.0012461578	0.0027992225	0.0019719554	0.019203864	0.18428625	0.78844225
