 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	0.983988	0.010931818	0.0006568887	0.003812853	0.00031095938	0.00029864488	1.9263744e-08	5.648304e-07	2.4652843e-07	1.0131647e-08	2.4876626e-10	8.921071e-11	5.352908e-10
l	0.9333066	0.066613734	4.3944354e-05	3.487598e-05	2.0292384e-07	5.257996e-07	5.0365173e-10	4.611312e-08	3.184944e-09	8.907307e-08	6.6506474e-11	1.3308439e-09	1.6899268e-10
l	0.48036906	0.51117545	0.006856277	0.00079852913	0.00031916137	0.0002701862	3.8679473e-06	1.6752572e-05	1.6074879e-05	0.00011280193	6.817771e-06	1.4919242e-05	4.014068e-05
ò	0.6847918	0.27497622	0.031152232	0.008398102	0.0005274643	0.00015413223	3.247057e-10	2.0265166e-08	6.0874457e-09	1.992253e-09	2.4645258e-11	6.6543084e-11	6.2947947e-10
r	0.29679862	0.69079375	0.0107825	0.001492108	7.797163e-05	5.4382745e-05	1.2296472e-07	3.2992853e-07	2.9972568e-07	1.0730283e-08	5.21404e-11	5.089678e-13	1.6132966e-12
a	0.18613285	0.72440636	0.085748345	0.0032362312	0.00021668934	0.00025928914	7.376825e-10	1.3111947e-08	1.7632178e-08	2.730821e-08	2.5987665e-10	1.7322427e-09	8.844418e-08
f	0.11550722	0.7712061	0.09126357	0.021676801	0.00031412134	2.4063256e-05	4.5651996e-06	2.8286884e-06	6.959077e-07	6.5453762e-09	7.650473e-11	4.1031536e-13	1.2133435e-13
è	0.021701448	0.06906315	0.8757974	0.029110217	0.0022222162	0.002105392	3.9791406e-09	2.8246124e-08	2.144851e-08	6.093539e-08	3.3017425e-10	2.3429445e-09	1.2145212e-07
t	0.02847993	0.6768098	0.28762454	0.0066912565	0.00034120688	5.301186e-05	9.641801e-08	8.090025e-08	4.0293482e-08	3.6935253e-09	3.3503002e-11	1.658922e-13	4.3584488e-13
i	0.12027987	0.02615119	0.778171	0.06445097	0.008598158	0.0023485543	4.8334132e-09	3.3437715e-08	2.270104e-08	6.3890596e-08	3.8552955e-10	7.532281e-10	1.1943668e-07
p	0.007577521	0.03454099	0.21360725	0.7332824	0.0107402885	0.00023299373	1.6974005e-05	1.443206e-06	9.54664e-08	1.3727757e-09	4.1806628e-11	1.7283423e-12	1.3327367e-13
ò	0.0029520406	0.0105204815	0.845859	0.112478994	0.010998397	0.017186496	4.2276227e-07	6.564927e-07	6.571536e-07	1.719033e-06	5.773561e-09	3.5523726e-08	1.0924482e-06
r	0.0012624192	0.030145284	0.8724377	0.090093695	0.0048880456	0.0011579788	1.2963534e-05	1.0498906e-06	5.7099743e-07	1.4232185e-07	4.3402753e-09	5.0210214e-11	2.0530956e-10
k	0.0065768696	0.0090935035	0.7116238	0.21874529	0.036413927	0.017535262	5.1389047e-06	2.786401e-06	1.4448215e-06	1.7705869e-06	6.429535e-09	4.1328994e-09	1.14044745e-07
e	0.008120348	0.014371585	0.7068793	0.21665266	0.04561829	0.008240398	9.87929e-05	1.3335834e-05	3.2093967e-06	2.064247e-06	4.650991e-08	1.1720384e-08	9.961257e-09
t	0.0008172117	0.0012401039	0.023700934	0.7713942	0.17476662	0.014470981	0.013391782	0.00020369768	1.4382588e-05	5.385858e-08	4.3502187e-08	6.6739075e-10	3.296159e-09
e	0.016973918	0.004754216	0.1572874	0.25668013	0.20169947	0.362244	8.8852896e-05	0.00012836793	4.3523287e-05	9.6588905e-05	1.7304724e-07	1.339817e-07	3.1929574e-06
è	0.0004333209	0.00060248986	0.016283121	0.41105995	0.30099452	0.15194	0.10615984	0.011472902	0.0010243816	2.7867442e-05	1.515068e-06	2.5849884e-08	1.7055798e-09
r	0.005050712	0.0033607122	0.104915194	0.24764131	0.18387456	0.42917213	0.021345617	0.0033883094	0.0010457108	0.00020467295	9.608658e-07	6.967771e-09	5.286433e-09
k	0.014427133	0.0043435204	0.051866826	0.10042476	0.22128505	0.58918303	0.0041039875	0.007795933	0.002945408	0.0035849302	1.2590548e-05	4.203124e-06	2.2581331e-05
o	0.003135813	0.0044379933	0.078795135	0.22996484	0.2727776	0.21670976	0.16821158	0.020981977	0.0034179208	0.0014218091	8.450807e-05	4.589566e-05	1.5187803e-05
m	0.0002171198	0.00023774814	0.0015299993	0.04314732	0.11871955	0.14391874	0.5963693	0.079450645	0.0161108	0.00010240766	0.00019236244	8.770124e-07	3.1213829e-06
e	0.0063244724	0.0039689457	0.028418541	0.07703287	0.18672383	0.5017112	0.059079733	0.094605625	0.027360257	0.01453776	0.00012948478	8.074948e-05	2.6430429e-05
m	6.2068095e-05	8.010101e-05	0.00058841275	0.018306706	0.055884697	0.084002726	0.7033385	0.11308185	0.02416425	0.00016816502	0.0003108624	3.5837722e-06	7.989856e-06
a	0.002017336	0.0012953647	0.018871497	0.035747908	0.114984535	0.48451844	0.08895213	0.09704801	0.075253874	0.07565292	0.0012708808	0.0038044504	0.0005827002
p	5.658293e-05	6.2546475e-05	0.00029781688	0.008752741	0.028781865	0.052703638	0.70391613	0.16087203	0.043407183	0.00032081737	0.0007802828	1.3085322e-05	3.5232526e-05
à	0.0009832855	0.0010910936	0.020928204	0.019978646	0.0433612	0.50496906	0.06540257	0.040945545	0.13114254	0.15718958	0.002980265	0.0061779954	0.0048500863
l	9.6697564e-05	0.00013568786	0.0012254561	0.0051681874	0.023881147	0.1120225	0.5394785	0.15571286	0.12066301	0.025163427	0.015792627	0.00032946691	0.00033046966
e	0.0006817902	0.0004324736	0.008267138	0.007727561	0.039264094	0.23326194	0.036417514	0.06266311	0.18781409	0.35579926	0.018424686	0.046090633	0.0031556776
e	8.026014e-05	6.3498876e-05	9.934662e-05	0.001464968	0.00482213	0.014387616	0.26440465	0.3239393	0.33992198	0.008614674	0.040643465	0.00062130555	0.00093687954
t	0.0005870879	0.00022355991	0.00038793264	0.0016896832	0.005406097	0.027682196	0.07547405	0.2899475	0.4602287	0.10374252	0.034419112	0.00020474933	6.7546953e-06
t	0.000113633854	3.6750982e-05	0.0004314674	0.0005399096	0.004141129	0.028811695	0.0010367193	0.028653637	0.13813312	0.7795781	0.013623702	0.0040598516	0.00084030547
ù	0.00011884493	0.000108484404	0.00043921123	0.0015785103	0.0073177232	0.027776588	0.13410527	0.4136721	0.26512524	0.1071452	0.026440846	0.0137599325	0.0024119983
c	2.1014232e-05	1.6878195e-05	6.501706e-05	0.00019350101	0.0010138471	0.0060930173	0.03543978	0.097611815	0.22188798	0.24624574	0.3452484	0.032755893	0.013407093
e	0.0033503699	0.0018596842	0.0063622943	0.0060596615	0.013576167	0.04380492	0.056671035	0.12613775	0.21365866	0.33953375	0.07746331	0.10776639	0.003755949
t	0.00013621406	9.669305e-05	7.6905446e-05	0.00068436295	0.0014256542	0.0035048637	0.07543972	0.1772714	0.40562057	0.02487635	0.2623813	0.0112307435	0.037255216
r	0.0007318024	0.00029441097	0.0007999021	0.00082796696	0.0023548868	0.0113086	0.0039212536	0.049711972	0.15621571	0.6959018	0.06336754	0.013023072	0.0015410255
ò	9.112208e-05	8.392774e-05	0.00015802676	0.00042234553	0.0011664811	0.0037863958	0.03647121	0.10616909	0.2506182	0.12037785	0.36188114	0.07543837	0.043335907
o	2.8845572e-05	2.7918788e-05	6.277541e-05	0.00013991541	0.0004092232	0.0017458632	0.015085492	0.02983182	0.120713666	0.11129971	0.52585506	0.06311395	0.13168567
p	0.0003419801	0.00014836258	0.0001432268	0.00027767225	0.00042252152	0.0015568949	0.0058329464	0.021054277	0.14473689	0.110797815	0.57237124	0.08404481	0.058271352
o	0.0007027374	0.00048967224	0.0012871523	0.0011532534	0.0022150334	0.00653773	0.0047436636	0.013136736	0.06982102	0.22961949	0.29045886	0.35589987	0.023934739
d	0.000117056785	9.065699e-05	8.769297e-05	0.00032863344	0.00060799863	0.0014071545	0.018280517	0.045466136	0.1566514	0.0346116	0.48175588	0.084930435	0.17566481
d	0.00037951258	0.00028381016	0.0014255019	0.00085145	0.001739271	0.008211733	0.0065596728	0.008246548	0.08041124	0.26128656	0.30158615	0.30830303	0.02071552
ù	0.00034560848	0.00015870776	0.00040793745	0.0002964644	0.00062814984	0.0009764698	0.0034472055	0.006308198	0.012482695	0.021156343	0.13635813	0.7886956	0.028738458
