 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
e	0.8920762	0.09633881	0.009004363	0.0018107282	0.0007567223	1.156318e-05	1.5812387e-06	8.074163e-08	7.700538e-09	2.7509127e-08	1.4448702e-08	2.4617468e-09
M	0.9872645	0.012427897	0.0002640374	4.3064996e-05	4.8102345e-07	6.2932176e-10	2.0323012e-09	5.607392e-10	7.2556135e-11	4.822273e-09	6.187408e-10	4.1605927e-11
à	0.11691667	0.8667234	0.0130433235	0.0007207038	0.00018509434	1.7401746e-05	1.2673679e-05	5.5164313e-05	1.14877e-05	0.0010462992	0.0010519247	0.00021581807
r	0.19661698	0.7926253	0.00994512	0.00077353156	3.8264057e-05	7.137924e-07	2.860986e-08	3.3107517e-09	5.0075716e-10	2.2083732e-10	6.2356255e-14	7.4604233e-13
i	0.0010791607	0.9941619	0.0047468925	7.3886063e-06	4.5635675e-06	4.0434205e-08	1.9839753e-08	6.3844036e-10	6.144606e-12	9.530317e-09	3.9387245e-09	5.355426e-08
k	0.017475992	0.9129576	0.06902678	0.00053336687	6.2412705e-06	5.3975743e-08	5.9263088e-09	3.2764333e-10	3.9200462e-10	1.9923657e-10	6.3704365e-15	9.709527e-16
a	0.00062472624	0.8496582	0.14911427	0.00044661164	0.00015463207	1.3063716e-06	2.638831e-07	1.6658633e-09	3.551834e-12	1.1279565e-08	2.656046e-10	1.276659e-07
j	0.010305907	0.5865256	0.3962169	0.006861732	8.8147724e-05	1.642232e-06	8.696723e-08	1.0523493e-08	3.3153011e-09	4.3984905e-09	7.439563e-13	3.5258225e-13
u	0.0004463665	0.39697573	0.57797897	0.017040879	0.007416108	0.00011749675	2.1813059e-05	4.5413717e-08	3.1820394e-11	2.6553897e-07	4.968612e-10	2.2052711e-06
r	0.0030167822	0.10477896	0.8646928	0.027313303	0.00019401539	3.7858194e-06	1.7612857e-07	1.6575227e-08	1.2503812e-08	4.9089095e-08	4.053453e-12	1.20315945e-11
è	0.07292092	0.3702264	0.36930206	0.16158646	0.02037786	0.005342266	9.249276e-05	3.6852477e-06	2.2762305e-09	1.6874569e-07	2.8067143e-07	0.00014737196
i	0.0037689784	0.10221245	0.75188875	0.13751651	0.0029888235	0.001618474	5.56186e-06	3.859584e-07	1.2790153e-08	1.8179156e-09	3.9691292e-11	1.5461105e-11
m	0.003872603	0.011718974	0.32249904	0.6256795	0.033179	0.00302414	2.5377803e-05	1.3675963e-06	2.3315856e-08	6.280829e-08	4.3789687e-11	1.2557321e-12
i	0.0006787012	0.03404913	0.38797697	0.34340063	0.18424907	0.044923622	0.004628506	2.9338282e-05	2.1849264e-08	2.2368271e-05	9.026482e-07	4.0623203e-05
a	0.00021225848	0.0010077913	0.19012794	0.7817592	0.022994839	0.0038615589	3.1781783e-05	2.3715347e-06	9.264753e-07	1.4014237e-06	5.553849e-10	2.1535207e-09
m	0.0044830223	0.0014642369	0.03990963	0.6933667	0.17094252	0.089287855	0.00047613078	6.504011e-05	3.8397043e-06	9.218612e-07	9.623096e-10	5.1953292e-11
à	0.00079945446	0.014902062	0.096910544	0.24684586	0.32959044	0.27323484	0.0367741	0.0005118294	1.3682094e-06	0.00021164755	3.5797755e-05	0.00018209577
