 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.9928716	0.0048550246	0.0014177599	0.00082169153	3.098477e-05	1.5819247e-06	1.408893e-06	1.5730673e-09	2.4514148e-09	3.9376183e-10	5.680021e-10
n	0.83722496	0.040720068	0.12140229	0.00044350268	0.0001749457	3.328228e-05	7.837079e-07	1.6891127e-08	3.9958294e-08	2.296017e-08	3.7021044e-09
e	0.00013951455	0.9967558	0.002989517	8.4217485e-05	2.1771944e-05	4.7581672e-08	1.2996381e-07	1.7257979e-07	6.9729204e-08	8.537814e-06	2.5915674e-07
v	0.00069940224	0.9162489	0.08303378	1.1145972e-05	6.3990556e-06	3.7168905e-07	8.319657e-09	5.8249664e-12	8.863757e-11	2.547404e-13	1.0872423e-12
ò	6.2694066e-06	0.9641655	0.034474026	0.0012819789	7.173669e-05	8.441757e-09	3.1495333e-07	2.2970038e-10	1.8172357e-10	8.665094e-11	8.284058e-08
ì	0.0004064794	0.93748295	0.061854556	0.00023836354	1.7096749e-05	3.8333067e-07	1.3557649e-07	3.4231734e-10	4.0917933e-10	1.1299611e-13	4.3546213e-13
c	3.142987e-05	0.6770878	0.32203445	0.00071861094	0.00012728419	3.490328e-07	1.2900686e-07	1.7475887e-10	2.30559e-10	7.199875e-14	3.072988e-13
h	0.0005704293	0.57803994	0.39914283	0.021849476	0.00039488578	5.067777e-08	2.2684071e-06	1.3291631e-09	6.6916533e-10	4.7509496e-11	1.696084e-07
a	0.00060154864	0.1121245	0.8533447	0.033502635	0.0004177704	2.788523e-06	6.0846446e-06	5.3136566e-09	1.2715062e-08	2.6833342e-13	1.1440888e-10
d	0.00033793264	0.001421937	0.94351566	0.05463406	7.348849e-05	1.6658423e-05	2.2522792e-07	3.1826947e-10	4.3279917e-09	1.3415396e-13	3.2396074e-12
ò	0.00033611423	0.18697456	0.29675707	0.45950904	0.056009147	1.5041358e-05	0.00036881183	1.6263927e-07	5.2581946e-08	5.678398e-10	2.9942796e-05
n	0.00020946955	0.040317755	0.6388181	0.30990767	0.010662403	5.4060478e-05	3.0151059e-05	2.8138606e-07	1.5308123e-07	9.881748e-11	3.4474248e-10
t	0.001200756	0.03546348	0.17184654	0.74796754	0.04298382	5.4439148e-05	0.00048233083	3.0947544e-07	1.2741488e-07	1.0755076e-10	6.763125e-07
a	0.0010512884	0.009799512	0.14835374	0.7700915	0.069184095	0.00090338785	0.0006141736	1.0720339e-06	1.1851224e-06	4.7588728e-11	2.5254078e-08
s	0.0016529621	0.0010078365	0.09403546	0.5742132	0.15439636	0.17349173	0.0011885707	4.2940696e-06	9.488627e-06	2.4279094e-09	2.3395483e-08
ì	0.00015800864	0.0047245044	0.009441717	0.48038435	0.49248898	0.0014228151	0.011236915	9.531036e-05	6.1110095e-06	3.1870893e-08	4.131591e-05
n	1.8960642e-06	0.0023837015	0.0037046692	0.10212248	0.88472867	0.004530139	0.0022471368	0.0002067489	7.401622e-05	1.4751946e-07	4.3458311e-07
d	0.0007675947	0.015876457	0.016638989	0.21276598	0.71846676	0.016643431	0.018705597	0.00011121188	2.256874e-05	3.428493e-09	1.4162991e-06
e	0.0026366594	0.011420602	0.037197597	0.25627893	0.60161	0.06964379	0.020483766	0.00063590956	8.563936e-05	5.536756e-08	7.0523224e-06
k	0.00023287769	9.5060226e-05	0.0018802908	0.01411668	0.07314616	0.8757719	0.03326454	0.0009475761	0.00054332055	3.9195857e-07	1.3009211e-06
a	0.0031991438	0.013551221	0.016861496	0.091130696	0.38969165	0.16061166	0.31601417	0.008289631	0.0005377052	2.1323606e-07	0.0001123125
ì	4.274631e-05	6.6347224e-05	0.00044343347	0.0061050477	0.097146176	0.8294219	0.056057516	0.008986308	0.0017093942	1.6399052e-05	4.6905498e-06
c	1.5127479e-05	0.005082178	0.00061983755	0.004795312	0.8369472	0.088246614	0.04879476	0.014997682	0.00050060515	3.8079543e-07	2.3484012e-07
h	0.0012723384	0.015419827	0.006695452	0.035762116	0.19462828	0.10937059	0.50987494	0.114831164	0.00938234	7.2975e-05	0.0026899646
a	0.00062966347	0.0011911276	0.0027292508	0.017449003	0.17904694	0.5378326	0.1744622	0.07888938	0.0057463893	0.00012499272	0.0018983423
a	0.0001397206	9.7926015e-05	0.00039423653	0.0014316972	0.015748395	0.52267176	0.26258358	0.11972504	0.07423276	0.0019410083	0.001033943
n	7.068323e-05	0.00061611424	0.00033324564	0.001009109	0.029433519	0.27005002	0.36415404	0.17800479	0.15584189	0.00048380787	2.8054203e-06
o	0.00023255621	0.0056736968	0.0013977513	0.0060352804	0.03797718	0.025697667	0.55502665	0.31244817	0.05338863	0.00029831435	0.0018242261
ì	2.5869035e-06	2.6743955e-05	1.4732965e-05	8.0604936e-05	0.0063504237	0.06935744	0.17040654	0.21829255	0.5193409	0.015842015	0.00028549435
s	3.4127884e-06	0.00097033905	4.5260567e-05	0.00013547963	0.022512497	0.019918408	0.14594227	0.6696285	0.13958782	0.0012275404	2.845047e-05
o	0.0012106413	0.022604054	0.0043248623	0.015086748	0.058306962	0.01797553	0.47465542	0.24958426	0.14754348	0.0011288825	0.007579158
n	6.216633e-06	1.284701e-05	1.5193708e-05	4.5580407e-05	0.0008453186	0.023233898	0.06338674	0.07668514	0.7837886	0.03959796	0.012382481
t	5.5400665e-06	0.00024236621	4.3890133e-05	0.00020966068	0.0067749885	0.006335819	0.15535426	0.36714482	0.4494944	0.008578366	0.005815827
a	0.00030966746	0.0011050894	0.0005414512	0.0011710799	0.0076866434	0.06384773	0.12784737	0.48802984	0.2599217	0.033221237	0.016318163
k	3.353032e-05	3.0391806e-05	4.539526e-05	6.612282e-05	0.00031250718	0.014014085	0.022766268	0.040826507	0.6957113	0.18160178	0.044592068
a	0.0016886228	0.003232133	0.0029198888	0.005753088	0.011635791	0.03149512	0.18758762	0.25689965	0.46160442	0.024648724	0.012535015
ì	1.0695974e-05	1.4748428e-05	1.8082272e-05	3.9520855e-05	0.00034465888	0.013432113	0.02394774	0.11993366	0.30759397	0.48233142	0.052333344
c	4.5038464e-06	0.0005946507	3.142562e-05	6.135213e-05	0.0050013377	0.007873381	0.04998337	0.7137691	0.19681036	0.025431434	0.00043912782
h	0.0011664738	0.0076284944	0.0030156502	0.0068926644	0.016525004	0.012366851	0.13728252	0.2150354	0.36883494	0.124211125	0.10704087
e	0.00031654118	0.00044312055	0.0005476439	0.0009773726	0.002291484	0.010139153	0.027681565	0.13252121	0.14202842	0.33557546	0.34747797
n	6.915203e-05	4.4374952e-05	8.170182e-05	8.4228304e-05	0.00013789347	0.0024653412	0.0036996435	0.010989964	0.14257267	0.5062466	0.3336084
