 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
k	0.9923189	0.0051457216	0.0016530913	0.0007673038	0.000114846625	2.4675822e-08	5.2620518e-08	1.784219e-10	1.01209784e-10
a	0.9713401	0.009609204	0.010865398	0.007920218	0.00020810026	2.199694e-06	1.8422759e-06	3.7310572e-05	1.5621948e-05
n	0.69992024	0.2968978	0.0030322056	0.00010103169	4.8186812e-05	7.768899e-08	4.3434127e-07	1.0565952e-11	6.8146088e-12
o	0.041856963	0.69822675	0.08361459	0.17525078	0.0010195613	3.7771665e-06	3.6772525e-07	6.47679e-07	2.6525058e-05
n	0.02770467	0.9650625	0.0071635935	4.891421e-05	2.0016027e-05	2.5782896e-08	3.2747155e-07	6.5511103e-12	9.231566e-13
ì	0.011229256	0.5833331	0.11765271	0.28198707	0.00563817	3.2111708e-05	2.9802104e-06	5.1775993e-07	0.0001241266
s	0.0062585403	0.92584056	0.06659591	0.0012847361	2.0114878e-05	5.845813e-08	6.585549e-08	1.5018414e-12	9.774929e-12
o	0.009592851	0.2726485	0.6690934	0.048449814	0.00020169982	9.176277e-07	3.2854366e-08	5.1025156e-10	1.2822893e-05
n	0.007919914	0.27070302	0.71731347	0.0039487225	0.00011260928	1.54319e-06	7.6536736e-07	2.5296099e-11	2.2563676e-10
t	0.001848025	0.14642555	0.69895995	0.14851017	0.0041987337	4.6556146e-05	9.547604e-06	4.8163895e-09	1.4096516e-06
a	0.01207715	0.22645153	0.65333533	0.100799	0.0068491744	0.0004157379	7.187044e-05	1.5965329e-08	1.9114532e-07
t	0.008906047	0.068988524	0.5861623	0.32296896	0.012141037	0.00075408776	7.890865e-05	3.6999275e-08	1.091103e-07
e	0.0006347744	0.0050073457	0.13062602	0.8443102	0.017735383	0.0015917098	3.4728495e-05	1.082302e-07	5.9702008e-05
s	0.0015778133	0.015911743	0.15720414	0.71707785	0.09905318	0.006453648	0.002720088	9.170575e-07	5.587228e-07
m	0.00023198832	0.0019322223	0.03218077	0.8875166	0.06263171	0.0147648975	0.00042278905	2.0082352e-06	0.0003170446
à	0.016798623	0.03109394	0.236928	0.5998133	0.08779872	0.02538399	0.00214756	4.054328e-06	3.173388e-05
n	0.0007302773	0.008838355	0.13245723	0.78675276	0.03728158	0.02796196	0.0042952616	0.001555956	0.00012660465
t	0.0069842227	0.01951057	0.09256387	0.71336424	0.089979716	0.07471599	0.0028007529	4.6947166e-06	7.593657e-05
e	0.006351979	0.015611136	0.063146785	0.5555242	0.12197972	0.2227147	0.0102113085	0.0004033036	0.0040569087
ì	0.002967418	0.0034956997	0.0057705482	0.03347659	0.6254613	0.25968143	0.06882448	0.00010274926	0.00021981147
t	8.849621e-05	0.00068024517	0.0016307725	0.1786714	0.3978606	0.37355056	0.04745469	5.747771e-05	5.8126766e-06
s	0.012015248	0.0337137	0.055987265	0.24831735	0.30992514	0.31747463	0.022001458	9.325675e-06	0.0005558497
e	0.00076375296	0.0015211728	0.0054281396	0.103012756	0.3013162	0.5527364	0.026403688	3.6193578e-05	0.008781669
r	0.0005733938	0.00034673128	0.00034527245	0.0024506403	0.3984274	0.12460041	0.4712477	0.00032147748	0.0016869929
e	0.00028005464	0.00064375415	0.0011769267	0.020478727	0.19966684	0.60058624	0.17630741	0.0006808282	0.00017919712
k	0.000103406026	0.00013567664	0.00018822866	0.0021771914	0.13784006	0.20137355	0.6365997	0.02080455	0.0007776883
a	0.0011457199	0.0026500132	0.0042793504	0.04246562	0.09674663	0.72770053	0.11201406	0.009166624	0.0038313894
n	0.00013935185	0.00017283087	0.00027023826	0.0024196561	0.108901404	0.25524423	0.5012196	0.12223129	0.009401426
a	0.0007947986	0.0015140157	0.0014898843	0.02715637	0.07722366	0.6190994	0.22209817	0.049422443	0.0012013915
v	5.6986068e-05	6.26692e-05	5.5714638e-05	0.00026407198	0.007480794	0.027654823	0.34259278	0.615865	0.005967079
r	0.00038925975	0.0010056207	0.0017256051	0.014824115	0.04146833	0.6521822	0.14946304	0.12602651	0.012915203
è	7.118674e-05	0.00010220952	0.00016702128	0.00073329086	0.0053359037	0.038407747	0.031093761	0.91189927	0.012189509
t	0.00033308705	0.0004622009	0.00042819974	0.00089393096	0.0021737432	0.0117786275	0.01743834	0.93470454	0.031787287
s	0.012314061	0.02641036	0.044639885	0.12798777	0.108366966	0.55055743	0.067193404	0.044372324	0.018157808
i	0.0020288965	0.0021662016	0.00305157	0.00666664	0.02551289	0.100918494	0.10740248	0.06687557	0.6853773
</S>	0.0019654825	0.0012850953	0.0007826549	0.0003818115	0.0084992945	0.0057609	0.18026067	0.027651615	0.77341247
