 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.9987276	0.0006006216	0.0005210315	7.250288e-05	7.455951e-05	8.9049865e-07	3.2541368e-07	8.2551574e-09	1.6509401e-07	2.3617354e-06	1.4474599e-09	1.2376312e-10	6.1274114e-10	1.1207805e-09
p	0.9778969	0.020414589	0.0016459117	2.4704455e-05	1.7606566e-05	1.943252e-08	3.7253674e-08	1.6484485e-09	2.4197497e-08	1.7509379e-07	2.5194706e-11	2.7845173e-10	2.6252849e-09	9.081792e-11
à	0.3633474	0.63189036	0.0017644876	0.00030638024	3.8493887e-05	3.6864037e-06	6.4959368e-06	1.3730976e-06	1.0873627e-05	1.6769121e-05	2.1723104e-06	3.770934e-05	0.0024644877	0.000109252505
o	0.30627593	0.6929146	0.0007283533	7.541735e-05	5.3263534e-06	8.0710514e-08	1.701796e-08	1.5260605e-10	1.8895316e-08	2.0485521e-07	3.732717e-11	4.3240667e-12	8.7217646e-13	7.3774846e-13
v	0.027967125	0.9016855	0.07008339	0.00025781846	6.1117507e-06	1.23900765e-08	5.0458064e-09	2.5766911e-11	4.729242e-09	1.0949251e-08	1.7342587e-12	1.4630239e-12	5.044622e-13	1.1026467e-14
r	0.04389113	0.8536839	0.08753769	0.014610138	0.00026313425	1.2964031e-05	8.8333144e-07	3.8101837e-09	1.6417532e-08	6.958284e-08	4.2115846e-11	3.78798e-10	1.6546549e-08	1.8772921e-08
ì	0.1965418	0.5550109	0.23414347	0.011484547	0.0027235118	8.078373e-05	1.4274099e-05	4.1195056e-09	3.619189e-07	2.704886e-07	2.034276e-09	6.1136457e-10	1.3856921e-10	3.1152497e-11
s	0.016415805	0.85880744	0.115207896	0.009444593	0.00010076197	1.9999305e-05	1.4715844e-06	3.5661455e-07	3.5405944e-07	1.2372594e-06	1.1480675e-08	4.2748503e-11	3.6619555e-13	4.126975e-12
k	0.19036104	0.45659187	0.2911651	0.06104891	0.000765219	6.417392e-05	3.0607368e-06	5.7980856e-08	6.2318676e-08	2.5385665e-07	3.0639608e-10	8.523341e-10	1.3586043e-08	3.4811313e-07
o	0.039270602	0.22950591	0.69964886	0.030695349	0.0007894414	8.4774496e-05	5.0086473e-06	1.2828483e-09	1.0798571e-08	9.587683e-09	4.005513e-11	5.2005723e-11	4.7325898e-12	1.0806797e-11
n	0.0014722872	0.013605262	0.88650596	0.0950504	0.003335568	2.98055e-05	6.6993783e-07	8.693753e-10	1.1781537e-08	2.6165954e-09	1.5460727e-10	8.445788e-11	2.7869452e-13	2.5543345e-13
t	0.008469278	0.076842435	0.32724556	0.57313025	0.013045329	0.001201302	6.367442e-05	2.1321141e-07	7.365168e-07	1.2338842e-06	1.4923641e-09	1.6177846e-09	3.1295633e-09	8.9058805e-09
a	0.0094608115	0.05483667	0.43679652	0.48807445	0.008867681	0.001905621	5.795795e-05	4.74304e-08	1.1940865e-07	1.1996052e-07	2.7820765e-10	1.3799677e-10	4.736458e-12	1.5741422e-11
n	0.0008412296	0.0036988608	0.23017836	0.5771212	0.18369177	0.0043517174	0.000116103896	2.5241255e-07	4.4728966e-07	7.557975e-08	4.9159232e-09	2.1512605e-09	6.8306597e-12	1.0191129e-12
a	0.0034829564	0.016612755	0.096955605	0.78774756	0.0677277	0.024928993	0.0024191604	4.916208e-05	2.9686766e-05	4.3378932e-05	1.15846646e-07	1.1612982e-07	2.8071827e-07	2.4861545e-06
f	0.00035630557	0.0029718464	0.07647028	0.6028622	0.29865748	0.017220251	0.0014406436	9.512446e-06	8.863785e-06	2.4945175e-06	7.626994e-08	4.5698837e-08	2.3773064e-10	6.058319e-11
u	0.0028567412	0.014467372	0.03253928	0.74182373	0.0764284	0.12395395	0.006935658	0.00062329724	0.00014676836	0.00015687117	6.4957914e-07	2.6526445e-07	5.0585827e-06	6.1959465e-05
r	0.00043807382	0.001761106	0.04123235	0.5479149	0.33344904	0.070944995	0.004154429	6.956439e-05	2.8805784e-05	4.7278436e-06	1.335498e-06	6.131132e-07	1.0421661e-08	9.769072e-09
n	0.008096301	0.0732634	0.030210428	0.7184016	0.05979703	0.089776754	0.0075633917	0.008574701	0.0010545	0.003039224	1.8084507e-05	4.503958e-07	3.5634832e-06	0.00020056317
