 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
t	0.9980715	0.0011767246	7.5892017e-06	4.4164637e-05	0.00068809645	1.2024138e-05	4.016276e-09	5.3359633e-10	5.388325e-11
a	0.99974924	0.00015667272	9.166425e-06	6.7320885e-05	1.5044388e-05	2.6005416e-06	1.4038223e-10	1.9437205e-10	3.0012282e-10
t	0.9021654	0.09354417	0.00040405532	0.0038717221	1.0792464e-05	3.8888793e-06	1.6753622e-10	1.5947253e-10	1.864139e-13
r	0.03464974	0.9644548	0.0007744787	1.7923746e-06	4.377388e-06	0.00011411926	2.6300384e-08	2.6056387e-07	3.0501894e-07
a	0.9413221	0.053943187	0.004292289	4.7848815e-05	0.00038434422	1.0157584e-05	3.684273e-09	3.2694574e-12	2.6256252e-12
v	0.4975583	0.37820438	0.08226912	0.041387577	0.00043928984	0.00014137881	9.458127e-09	3.943687e-10	9.605278e-12
ù	0.0011977926	0.61693203	0.3791916	4.655408e-05	0.0022855478	0.00033123756	1.4107034e-05	1.0386737e-07	1.0505411e-06
d	0.06536633	0.5871223	0.34404957	0.0029257666	0.00042125673	0.00011459384	2.200535e-07	7.941248e-09	1.2564562e-10
i	0.022539236	0.35544676	0.6204095	1.894912e-05	0.0013086413	0.0002501185	2.021593e-05	1.0799858e-07	6.6057573e-06
a	0.005300047	0.0013626147	0.9787441	0.013825268	0.0007556071	1.2275772e-05	1.3757352e-07	5.019579e-10	9.2050714e-11
p	0.003818868	0.006103537	0.7784011	0.1850366	0.025367035	0.0012722423	6.7171567e-07	3.8011847e-09	5.14637e-12
l	0.0007952214	0.055279728	0.91688657	0.00018280013	0.018585855	0.007822191	0.00043216723	3.991359e-06	1.1481084e-05
è	0.014910085	0.049517334	0.8358115	0.019455962	0.030226422	0.0104802055	0.036981616	0.0025966342	2.0273565e-05
o	0.004489093	0.028303249	0.90133214	0.043649536	0.016634254	0.0036937892	0.0017132789	0.00017634303	8.361225e-06
n	0.0061197756	0.0023480714	0.18068212	0.022646572	0.74081993	0.046624433	0.00075810624	9.54137e-07	2.4174488e-08
ò	0.0015837227	0.017218787	0.23673172	0.0059303036	0.25175196	0.47569105	0.010337833	0.0006694185	8.525112e-05
r	0.00042768818	0.0018859027	0.019580886	0.008096579	0.503993	0.4560024	0.0096422555	0.00037079252	4.1425866e-07
r	0.0281848	0.06860631	0.118052855	0.0020948518	0.39050493	0.36783105	0.023540603	0.0011233494	6.1249826e-05
i	0.002670486	0.00323904	0.035631888	0.015778761	0.6241395	0.14508402	0.1710395	0.0012426488	0.0011741238
a	0.0020201567	9.960444e-05	0.00587278	0.0036546767	0.4899335	0.42461494	0.07338581	0.00017197961	0.0002466067
è	3.011783e-05	3.5614205e-05	0.0003149526	0.00038645443	0.044942755	0.9216979	0.030090027	0.0025002824	1.8405577e-06
r	0.00013080555	0.0001733484	0.00050129654	0.00021153018	0.024647474	0.9535177	0.017484097	0.003331808	1.8830954e-06
k	0.009672748	0.0155010335	0.03264263	0.00036358382	0.0908944	0.36687106	0.43206123	0.050624076	0.0013692406
u	0.0028112833	0.0032111648	0.00915377	0.003337412	0.09725014	0.11045471	0.6896627	0.046155553	0.037963223
t	0.0006848283	0.00013132737	0.0014932996	0.0012328684	0.06138336	0.41818967	0.43085054	0.026680013	0.059354134
t	0.0057350495	0.010810962	0.017752666	0.00065250584	0.064679936	0.4124359	0.4198834	0.06615083	0.0018987075
e	0.00023665151	0.00031109835	0.00062218483	0.0006089474	0.014546122	0.054373946	0.79405814	0.06357468	0.071668245
g	0.00031581798	4.7568927e-05	0.00045062747	0.00039701213	0.01360762	0.16044183	0.66882366	0.08423115	0.07168471
r	0.00021677428	0.0003946398	0.0017880861	9.889927e-05	0.003221365	0.032157574	0.27603048	0.6689768	0.017115435
a	7.536278e-05	6.41736e-05	0.0004945371	0.00032373497	0.0031652956	0.014924019	0.38803	0.5527965	0.040126283
m	0.00037544844	0.00018123644	0.0005621312	0.00019105288	0.0023636483	0.020332586	0.11508142	0.26898146	0.59193105
m	0.009282438	0.013842368	0.14389522	0.0005790829	0.01215515	0.02209595	0.3128666	0.48335785	0.0019253655
è	0.018362353	0.013886324	0.056301143	0.0012244973	0.014783594	0.011360763	0.4956208	0.353236	0.035224587
n	0.028692948	0.018541018	0.05855786	0.00090125814	0.0126788225	0.016446196	0.2618752	0.38127208	0.22103456
a	0.08418412	0.06796075	0.1915068	0.004315761	0.04366053	0.021967081	0.37503457	0.19640785	0.014962603
s	0.03476285	0.0066627203	0.029905153	0.0043577915	0.048168298	0.107650444	0.17904103	0.102134265	0.48731747
i	0.0013309147	0.0018581359	0.007888763	6.607105e-05	0.0056119887	0.022483489	0.48281947	0.4233098	0.05463135
n	0.00011655984	8.093599e-05	0.00021249171	5.6956662e-05	0.0014335219	0.037466243	0.14496028	0.63098824	0.18468481
ì	1.594614e-06	8.433135e-06	0.000108221815	4.4061778e-07	8.9749235e-05	0.008288195	0.107744806	0.84431994	0.03943871
t	1.688645e-07	8.262021e-07	7.8320954e-07	2.406622e-07	1.3221541e-05	0.0036088214	0.0176309	0.9089023	0.06984278
t	0.00017356778	0.00043125093	0.00063327455	2.5241332e-05	0.0010875437	0.023510695	0.07590304	0.8018529	0.09638258
a	0.0025778378	0.0019475471	0.0028212778	0.00036899574	0.0040882495	0.009652958	0.10109495	0.073331766	0.80411637
</S>	0.015397372	0.0022478874	0.01154415	0.0026370308	0.021605784	0.042807706	0.06113283	0.04982274	0.7928045
