 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.99880695	0.00061137264	0.0003182343	0.00016452927	9.8669974e-05	2.1442263e-07	3.47948e-09	2.339294e-09	2.887231e-10
à	0.997297	0.0021887638	0.00039963727	8.871808e-05	2.2540424e-05	1.5857142e-07	2.1505707e-08	2.9662344e-06	9.2585495e-08
o	0.90387994	0.091908224	0.0031517248	0.0010050506	5.499437e-05	5.0750494e-08	5.505589e-10	9.64186e-14	3.4113556e-12
c	0.25432616	0.7402336	0.00514706	0.0002891823	3.9866904e-06	2.2981541e-09	2.0236355e-09	2.5883787e-12	1.2504883e-13
e	0.10083316	0.8954528	0.0035929005	8.276159e-05	3.6220226e-05	2.1558787e-07	7.6038054e-07	9.769393e-09	1.1788466e-06
r	0.08420914	0.88936365	0.025958067	0.00046209613	6.982129e-06	4.736602e-08	1.6951773e-08	8.886431e-12	5.4762336e-12
k	0.037114944	0.94122016	0.013142196	0.0071733086	0.0012014618	6.59597e-05	4.6996465e-06	1.2031913e-06	7.59353e-05
è	0.22491504	0.630986	0.14079875	0.0023372413	0.00094006094	1.3209128e-05	9.662346e-06	6.528362e-08	1.9983274e-08
o	0.03193319	0.9205684	0.046872586	0.0005864357	3.4529283e-05	4.7380536e-06	1.1711527e-07	8.591857e-09	2.641851e-10
n	0.002941892	0.074130826	0.87446433	0.048341695	0.00012012618	1.111545e-06	3.047817e-08	2.4850478e-11	7.344775e-13
t	0.01976856	0.4823123	0.39395022	0.0890289	0.0142168505	0.00049978937	0.00019564241	1.3821614e-05	1.3940251e-05
a	0.011428631	0.18856502	0.735394	0.06179524	0.0027164465	8.928895e-05	1.1388043e-05	3.981198e-09	1.0299396e-08
è	0.0006953362	0.0065297717	0.47162625	0.5179062	0.0031484682	9.340571e-05	5.5553676e-07	2.6719285e-09	4.111211e-10
n	0.0039273766	0.06604354	0.6238149	0.293852	0.010676465	0.0014094035	0.00027447904	1.6833428e-06	4.528386e-08
a	0.051939134	0.06307889	0.4575068	0.3260345	0.08956367	0.007212936	0.0045184665	0.0001422744	3.4192437e-06
m	0.00015707224	0.00064525206	0.06435851	0.83883226	0.08962673	0.0063036587	7.576216e-05	6.1376943e-07	2.0819238e-07
à	0.005174248	0.0135657415	0.09990298	0.48814985	0.27662107	0.106875524	0.009349553	0.00027539386	8.5647625e-05
k	0.000234243	0.0021561158	0.09004123	0.81516206	0.05655844	0.03498717	0.0005505265	0.00015433955	0.0001559114
i	0.016698794	0.0326616	0.09382453	0.21032533	0.2587705	0.3500893	0.03531771	0.0011521061	0.0011601493
n	0.00023956533	0.00044548739	0.015242468	0.41142336	0.44874766	0.12260807	0.0009836938	3.2594227e-05	0.00027714422
a	0.0010733198	0.0022302656	0.010692149	0.13449387	0.32803705	0.4847334	0.028088396	0.010608672	4.2861768e-05
k	0.001185626	0.001171254	0.008436332	0.12966049	0.44266155	0.38446394	0.028215617	0.004120432	8.4771185e-05
a	0.0049387934	0.01138102	0.013834185	0.0339698	0.1515638	0.6045469	0.11614317	0.059825864	0.003796536
k	0.00015787854	0.00027779644	0.0026708404	0.08474212	0.32328662	0.5610939	0.016509661	0.009644114	0.001617051
u	0.00016661469	0.0015044892	0.0011445173	0.010975674	0.04991784	0.81705433	0.050665695	0.062865876	0.0057050628
n	0.00026589533	0.0003837352	0.0036844886	0.10419652	0.38121927	0.4705866	0.020846447	0.006702105	0.012114864
s	0.0004114096	0.0014671689	0.0014456925	0.038557995	0.047752794	0.701022	0.008773228	0.198526	0.0020436335
u	0.0017129361	0.0027815048	0.0047522737	0.05222623	0.088450745	0.7427284	0.020264223	0.022166342	0.06491732
m	0.0010165606	0.0009973408	0.00294766	0.017377451	0.083884485	0.2265182	0.1623382	0.2065623	0.29835784
è	0.005363979	0.008663019	0.010104521	0.019458279	0.085625015	0.33476803	0.29388064	0.23353048	0.008605933
i	0.00011375032	0.00016895427	0.00048650784	0.0048481934	0.029564	0.25795946	0.043344423	0.5344276	0.12908716
o	0.011551729	0.008453723	0.015725624	0.049311187	0.11230487	0.15644413	0.2479148	0.14596602	0.2523279
l	0.0010200548	0.0006818939	0.00075901154	0.002393382	0.01157328	0.03692102	0.51611924	0.41505465	0.015477561
ì	0.0002464132	0.0010865964	0.0006657479	0.0009061972	0.00646173	0.055240653	0.34648797	0.5715813	0.017323395
b	9.270093e-05	0.00012234738	0.00014280577	0.00066027435	0.0022923022	0.024760205	0.018798089	0.7824224	0.17070891
e	0.0005902369	0.0010867901	0.000729818	0.0005114189	0.0021458706	0.0112444265	0.3571986	0.6004831	0.026009759
n	0.0013392029	0.0009925088	0.0016599296	0.0025325802	0.0039330665	0.0033429612	0.0151829375	0.0103895655	0.9606272
z	0.0011785139	0.0013918589	0.0012566528	0.0012508539	0.005399745	0.0145216	0.33379617	0.5395187	0.101685904
ì	0.0150921	0.013878219	0.014598834	0.010710367	0.01704542	0.017469898	0.078915134	0.0025745875	0.82971543
n	0.0002877076	0.00033346334	0.0003306907	0.00078980846	0.0013963314	0.006249797	0.006360477	0.123611115	0.8606406
a	0.042488698	0.023945674	0.02629491	0.009594376	0.027405914	0.012351786	0.42298856	0.0059637465	0.42896637
</S>	0.00069384667	0.00039330672	0.0008232101	0.0012749544	0.0018634505	0.0008246567	0.0071617737	0.00035018538	0.98661464
