 	il	vestito	della	sposa	vuole	bianco	</S>
o	0.97527605	0.023973115	0.0006861377	6.406486e-05	5.644211e-07	3.2143905e-08	7.03305e-10
à	0.00075268705	0.0019696644	0.99724257	3.4615427e-05	5.0736503e-07	1.4305723e-08	4.2363238e-11
b	0.0003050592	0.04391458	0.95573974	4.0667303e-05	3.3689354e-08	3.3078632e-10	1.5148777e-10
b	0.0037099146	0.94453627	0.051661976	8.893335e-05	1.1178148e-06	1.1547309e-06	7.0929474e-07
i	0.10090093	0.86631036	0.032131284	0.0006261933	2.698659e-05	3.9442757e-06	2.8834447e-07
t	0.20241779	0.7598352	0.037718043	2.774622e-05	3.4464009e-07	7.517502e-07	8.43117e-08
o	0.040004965	0.8930534	0.05904561	0.0076047713	0.0001751419	0.00011156664	4.4316794e-06
u	0.010852292	0.0720226	0.9112725	0.0058501614	2.077698e-06	3.623609e-07	1.9567608e-08
k	0.00016256666	0.00465587	0.9195685	0.07523293	0.00037967775	4.4007697e-07	6.4244468e-09
o	0.002635233	0.5872488	0.06478832	0.2885718	0.015831036	0.039925832	0.0009989366
r	0.0031569256	0.026875433	0.4412041	0.5268093	0.0017844014	7.064629e-05	9.9235986e-05
a	0.0077078235	0.2575487	0.047471173	0.66136134	0.021210074	0.0030065903	0.0016943681
s	0.0054821987	0.019223968	0.15337469	0.8013188	0.019560454	0.00026969804	0.00077015016
ì	0.011229117	0.20772208	0.094473004	0.60068905	0.052740656	0.02763789	0.0055082073
u	0.0002781312	0.0024205928	0.052532464	0.80820936	0.12827763	0.006241904	0.0020398926
t	0.000267181	0.0006587016	0.037021276	0.16632	0.7778994	0.016255938	0.001577438
è	0.0002822836	0.00070580293	0.00582556	0.02595555	0.82529044	0.14013927	0.0018010552
l	3.9429956e-06	1.0805565e-05	0.0012433892	0.018075788	0.8588579	0.109532274	0.012275833
i	0.00022310264	0.0003404111	0.0033865334	0.013099491	0.36155084	0.5889436	0.032456037
à	0.0022798525	0.0016890373	0.007481015	0.01339637	0.060524922	0.025376722	0.88925207
s	0.00013301166	0.00036751904	0.0031764035	0.00792618	0.48386452	0.31673744	0.18779492
p	0.00016840792	0.00012859539	0.0018061202	0.0010772635	0.21397269	0.6797025	0.103144325
r	0.00086757797	0.00081532187	0.0012787473	0.0021578441	0.03381677	0.053084962	0.9079788
o	0.00026395152	0.0002745088	0.00030729547	0.00046621368	0.0078070886	0.06918174	0.9216993
</S>	0.015539014	0.008752816	0.017038623	0.0067043127	0.009665533	0.0026772546	0.93962246
