 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a	0.9881345	0.0003445474	0.0030226419	0.008459248	2.8641836e-05	4.662133e-06	6.130661e-08	5.8710548e-08	6.857742e-08	3.9166164e-08	5.472483e-06	3.562345e-09	2.1419472e-10	9.777587e-10	2.66248e-10	5.168243e-10
n	0.87879133	0.014241077	0.10638426	0.0005061239	4.280645e-05	2.9444072e-05	8.050287e-09	5.7812093e-09	5.252107e-09	8.055539e-09	4.7488475e-06	1.1838516e-08	2.6511e-09	8.995675e-09	5.5038388e-08	3.5391632e-09
ì	6.127765e-05	0.99892175	0.0007600508	0.00020883803	1.6572465e-05	3.0362537e-05	3.6882386e-09	1.479763e-09	1.300795e-09	2.6857073e-08	5.9251624e-07	4.0318547e-08	2.0656919e-10	1.4601052e-07	3.44153e-07	5.3129913e-08
c	0.00016777906	0.9918357	0.007967507	1.8916844e-05	1.0008427e-05	2.7291389e-08	2.1553734e-10	6.12322e-11	2.6257597e-11	6.812924e-11	5.4426653e-08	3.2657716e-12	3.0688258e-13	3.4678196e-12	1.4244702e-11	5.103807e-13
h	0.00038673406	0.9719573	0.026812963	0.00077598565	6.598139e-05	2.2441138e-07	5.9049743e-09	3.2274674e-09	3.037754e-09	8.958854e-09	8.2739234e-07	5.905186e-10	2.0263903e-11	1.773525e-10	3.6050147e-09	6.6298402e-09
a	0.028225359	0.21443549	0.72233176	0.033246595	0.0015652134	4.6386954e-06	8.617821e-06	7.130885e-06	4.3437635e-06	1.5905936e-06	0.00016921983	1.2243434e-08	1.3339586e-09	2.9425742e-09	5.706399e-10	6.282917e-11
t	0.000561237	0.00094728486	0.9941592	0.0043318416	4.3721374e-07	2.6295978e-11	1.4261484e-09	1.0100704e-09	2.7711872e-10	4.6764412e-11	5.2330545e-10	1.677195e-13	3.561624e-13	6.559452e-14	2.4756953e-17	1.3006443e-17
o	0.0001785952	0.060268153	0.30272052	0.6227528	0.013981696	9.699141e-05	4.30105e-07	8.515807e-08	5.6917386e-08	1.4972604e-08	6.878776e-07	5.1248414e-09	1.6946446e-09	6.713421e-11	2.260978e-09	3.7586457e-08
r	7.431022e-05	0.025251439	0.9526029	0.021845186	0.00022583864	6.1198676e-08	1.2327565e-07	3.1720102e-08	5.3548606e-09	2.5608162e-09	5.9157724e-08	3.4429033e-11	4.3857765e-12	9.865024e-12	4.0572746e-14	2.6286326e-14
ì	0.00018123059	0.7035606	0.16763392	0.04771016	0.08056299	0.00027831932	1.8690955e-05	5.175117e-06	2.524846e-06	1.4283266e-06	4.20502e-05	1.7867771e-07	4.0621234e-08	2.3624287e-09	3.2461784e-07	2.4507192e-06
s	9.883679e-05	0.31668514	0.5779732	0.09381472	0.011363549	5.861406e-05	4.8898255e-06	4.241971e-07	6.6220494e-08	5.9453598e-08	4.7270828e-07	1.4329329e-08	6.301643e-11	6.0383926e-10	9.442724e-15	5.6842763e-13
o	0.0012540019	0.034916934	0.24746034	0.5949866	0.12121066	0.00014209587	1.6404645e-05	3.240853e-06	1.8808241e-06	3.1036245e-07	6.9930693e-06	6.051235e-08	1.0304865e-08	1.7957373e-10	3.0791223e-09	5.28308e-07
n	0.0004042856	0.0005973857	0.2012096	0.75785416	0.039585795	1.7615534e-05	0.0002698259	5.4938962e-05	5.161813e-06	6.105164e-07	6.2987226e-07	1.899804e-09	2.0717152e-09	5.5163474e-10	6.434285e-14	3.7373145e-13
t	6.9550275e-05	0.009349864	0.041780937	0.24703985	0.70053536	0.00070834864	0.00034718603	6.4118496e-05	2.3266959e-05	7.641025e-06	7.3578776e-05	3.080646e-07	1.15268515e-08	2.818469e-09	1.2687176e-09	3.635301e-08
a	0.0023554026	0.041138843	0.2604228	0.51064456	0.18212165	0.00046887895	0.0019897264	0.0005958854	0.00018097705	1.7510252e-05	6.181575e-05	9.975466e-07	9.155521e-07	3.5491954e-08	1.7442457e-10	1.0191269e-09
o	0.0009360176	0.00092992955	0.07718028	0.55838627	0.32818335	0.002956484	0.026012136	0.004937213	0.0004033938	5.9779966e-05	1.4742521e-05	2.6888827e-07	6.8399544e-08	6.339736e-08	4.7719884e-12	7.513727e-11
c	1.3924819e-05	0.0025449675	0.0040518935	0.027418066	0.92548865	0.02899624	0.0100903865	0.0010944903	0.00012705896	7.1121045e-05	0.0001011948	1.7389755e-06	1.3847089e-08	1.4878054e-07	9.984213e-12	3.2746965e-11
e	0.0005602696	0.011058402	0.014566803	0.058600616	0.86851394	0.018562675	0.019889304	0.00480103	0.0017441956	0.00054788	0.0010483598	3.4154054e-05	5.6099293e-06	1.8517756e-07	4.3442715e-06	6.218762e-05
r	0.0005511834	0.0015172325	0.020443425	0.1488568	0.5500343	0.061879184	0.17057426	0.03964645	0.0050330185	0.0012034905	0.00022744828	2.1905114e-05	3.0355777e-06	8.090752e-06	1.2342082e-08	1.6843096e-07
ò	0.00071658747	0.11881826	0.013149154	0.0144242775	0.5776288	0.25095347	0.01211891	0.0021985096	0.00064732693	0.0021089213	0.006313257	0.0008404901	1.7395961e-06	1.7328168e-05	6.085773e-07	6.249564e-05
ì	4.6304624e-05	0.003372163	0.00076138997	0.0022515587	0.09553238	0.80167925	0.08340026	0.010299332	0.0013795883	0.0008440652	7.190387e-05	0.00035009693	1.6283147e-06	1.003067e-05	7.61473e-11	2.576927e-08
c	7.0419446e-06	0.002146301	0.00021065157	0.0007516674	0.21734975	0.7130354	0.058512937	0.005855198	0.0009586552	0.0007704341	0.0002058207	0.0001943762	3.022359e-07	1.4593035e-06	1.7353627e-11	3.6824799e-09
h	6.326205e-05	0.0032162056	0.0010188172	0.00558873	0.50760555	0.11490216	0.2642516	0.06448285	0.025451522	0.009391953	0.0030609684	0.00088085467	3.9469447e-05	6.18416e-06	5.4067624e-07	3.9359125e-05
a	0.002315213	0.006364687	0.012668394	0.027111713	0.14922675	0.17456195	0.4983267	0.10419539	0.021278873	0.003004685	0.00031869294	0.00046793144	0.00013752103	1.4879745e-05	7.490284e-07	5.8092364e-06
t	0.00020408128	6.791761e-05	0.0006922378	0.0018158741	0.007384539	0.019088926	0.5071449	0.33370513	0.095420815	0.032562733	0.0012639386	0.000571319	1.8475192e-05	5.2906595e-05	2.7062404e-07	5.928759e-06
o	0.0017061145	0.0028546927	0.004925275	0.01882915	0.08221466	0.01294309	0.33413056	0.277756	0.22846605	0.028881691	0.0055767475	0.0015448837	0.00016127375	4.960367e-06	1.3241198e-07	4.7546914e-06
r	3.512176e-06	1.2364604e-05	2.6263035e-05	0.00016256454	0.009391327	0.026184794	0.36897916	0.30667377	0.16725138	0.10894074	0.009047887	0.0029410764	5.2337582e-05	0.00033154737	1.5788288e-07	1.0726353e-06
ì	6.249302e-05	0.0022203492	0.00043899252	0.0014182243	0.075907566	0.09585989	0.37162903	0.19090958	0.11234524	0.12023833	0.013015029	0.0154417725	0.00012748082	0.00020897435	5.263044e-06	0.00017175233
s	2.683166e-06	0.00016659554	1.6196955e-05	6.143003e-05	0.006892364	0.5425718	0.19412465	0.09536025	0.050217517	0.054793168	0.002663995	0.05148066	0.00015269511	0.0014905762	3.830665e-08	5.4326165e-06
o	0.00013583468	0.002470798	0.0008081603	0.003024303	0.06652037	0.021074811	0.31298804	0.23530832	0.25683957	0.075927705	0.012700464	0.010966348	0.0009558695	5.517472e-05	4.253335e-06	0.00021998829
n	2.0168049e-05	7.2372145e-06	4.1165975e-05	0.00010128911	0.0005678816	0.002055293	0.16234152	0.2894011	0.26329374	0.21832623	0.048128255	0.010877244	0.0009838342	0.0038146228	6.1753876e-06	3.423817e-05
