 	avete	cucinato	le	verdure	</S>
e	0.9880965	0.011347298	0.00018722238	0.0003688906	1.1293936e-07
m	0.28790906	0.7116933	0.00017877723	0.0002188301	6.0733804e-08
a	0.26714557	0.6900771	0.008737713	0.00011235334	0.033927266
r	0.029882722	0.9695007	0.00059510325	2.050536e-05	1.0907604e-06
è	0.06733837	0.9049157	0.009203615	0.01619905	0.0023432698
s	0.12104763	0.87244815	0.0056613325	0.000792119	5.0730265e-05
s	0.8049572	0.07640964	0.041731205	0.0023813455	0.07452063
a	0.19996922	0.35416865	0.42032492	0.008517223	0.017019954
t	0.02858804	0.06061578	0.90330434	3.2738044e-05	0.00745914
o	0.18529756	0.0172044	0.6902783	0.028453754	0.07876601
t	0.00090030354	0.011314958	0.9857085	0.0014913455	0.0005848654
a	0.02186855	0.005728162	0.90990365	0.03609741	0.026402278
l	0.00024312745	0.0019351938	0.971574	0.009301177	0.016946385
à	0.0014542319	0.0028882474	0.3530709	0.5529851	0.08960152
c	0.00022779622	0.00088831014	0.090755805	0.5553779	0.35275015
h	0.004006052	0.0030951852	0.06510563	0.90892166	0.018871436
a	0.0035279568	0.0012210974	0.3162303	0.66669315	0.012327542
n	0.011077205	0.0023595046	0.63910574	0.32263073	0.024826873
a	0.07783075	0.016565787	0.6691546	0.2251797	0.011269182
</S>	0.133226	0.0333993	0.088447504	0.0028056174	0.7421215
