 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
o	0.95750463	0.039526816	0.0016064717	0.0013599886	1.2015123e-06	9.104172e-07	4.6332986e-09	1.4200816e-10	3.0468889e-10
c	0.17454919	0.7374355	0.087568164	0.00042382404	2.7154424e-06	2.0508936e-05	7.923491e-08	5.715287e-09	6.178564e-10
h	0.00071950804	0.9892322	0.009307903	0.000294119	0.0003003923	8.175534e-05	1.7872911e-05	1.6108885e-05	3.0199293e-05
r	0.023248482	0.8251037	0.10543604	0.046103217	8.248376e-05	2.5708028e-05	4.4444528e-07	4.07326e-10	3.127658e-08
ò	0.04823718	0.8704709	0.07022446	0.0110433735	1.5821943e-05	8.265849e-06	5.34823e-08	2.8731874e-12	3.9827707e-11
n	0.003119718	0.9708449	0.024153862	0.0018603246	5.873729e-06	1.5172309e-05	1.1419699e-07	4.0902434e-10	4.920841e-11
o	0.0064185765	0.9211252	0.06845459	0.0039881924	8.998974e-06	4.0567325e-06	1.10674286e-07	1.2027473e-11	3.0018873e-07
k	0.0055110618	0.018985704	0.9532829	0.021804303	0.0003616354	5.4300046e-05	8.519916e-08	6.6496964e-12	2.6808937e-13
a	0.007808761	0.51300615	0.43803644	0.039862547	0.0007293237	0.0005315903	1.086945e-05	8.7110896e-10	1.439989e-05
m	0.0021638125	0.023496024	0.92176014	0.04411442	0.0067855837	0.001670369	9.700281e-06	5.8298224e-09	1.0269915e-09
b	0.00740111	0.36322293	0.49597737	0.09231814	0.011603	0.027935693	0.0009006996	1.3871801e-07	0.0006409258
è	0.0046517164	0.14452137	0.3647106	0.21034859	0.17746273	0.07937275	0.018664537	3.38533e-06	0.0002643594
n	0.0034141245	0.090052925	0.61061025	0.25934413	0.0344396	0.0020299791	0.00010859982	1.6906411e-07	2.2894451e-07
n	0.011200623	0.18659718	0.4303232	0.23760302	0.058868878	0.07151237	0.003716239	9.010992e-08	0.00017845978
i	0.00423941	0.029500334	0.28356993	0.427851	0.21256877	0.04051172	0.0017575553	2.3309484e-07	1.014445e-06
è	0.0032580334	0.00079220475	0.06465138	0.28004253	0.36116385	0.2859638	0.0041271765	9.11555e-07	4.471389e-08
n	0.0023581018	0.02682103	0.091139905	0.3849091	0.07784062	0.4128274	0.0041034273	2.6600708e-07	2.2931744e-07
a	0.08144089	0.15699445	0.13300644	0.33671942	0.0699515	0.2001753	0.021694804	1.5044724e-07	1.7067867e-05
f	0.00010261294	4.2552918e-05	0.0022333984	0.026370404	0.13003102	0.73839945	0.10263885	0.00017627873	5.503677e-06
à	0.0007152405	0.003123013	0.0073385774	0.032393064	0.07819174	0.6849308	0.19272383	9.707878e-05	0.00048663444
o	0.0001897344	0.00064352975	0.0037264489	0.040462065	0.19850059	0.58592796	0.15976664	0.009550914	0.0012321441
p	0.00042310375	0.00018484016	0.0015093691	0.0069041178	0.028835483	0.340507	0.61058724	0.010953412	9.541608e-05
o	0.0008075316	0.0036638167	0.0040963828	0.008509211	0.013631893	0.2709574	0.68187845	0.008889191	0.007566083
d	0.00014425236	7.526342e-05	0.00056484516	0.002692149	0.01778541	0.18009347	0.5837718	0.20746052	0.0074122665
d	0.00076135306	0.0069574392	0.0059640803	0.007103897	0.010916155	0.41488045	0.48089477	0.042401068	0.030120684
h	0.0004334351	0.0008736758	0.0011338361	0.003130383	0.02597781	0.054047152	0.47878373	0.37001038	0.065609634
à	0.00069313025	0.0016871376	0.0014041198	0.003217885	0.017605336	0.031777352	0.32943818	0.6092568	0.004920024
g	0.00031055743	0.0005616724	0.0007501266	0.002583625	0.007845168	0.031582985	0.3331957	0.54512095	0.07804917
l	0.0012951673	0.012430458	0.0059014135	0.009917356	0.04122798	0.08706644	0.75533986	0.07713906	0.00968218
i	0.0018456348	0.004831671	0.0031929603	0.0064620622	0.031211806	0.026442345	0.4519385	0.442987	0.031087963
c	0.00013362843	6.939008e-05	0.00019879862	0.0003689962	0.0010923553	0.0034253392	0.055238776	0.82018596	0.1192868
è	6.4155083e-06	0.00014141765	8.837024e-05	0.00029485076	0.0049531	0.01331108	0.6696906	0.29676607	0.014748195
a	0.00024315312	0.00034784115	0.0003700875	0.00070072786	0.001308327	0.0031238766	0.0495946	0.7625395	0.18177189
</S>	0.007391153	0.0011637117	0.0068320264	0.0047809333	0.006720435	0.02455413	0.0682456	0.3523852	0.5279268
