 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a	0.99540293	0.001220628	0.0026089381	0.00044094323	0.00030198117	2.1018797e-05	2.3584685e-06	9.4463024e-07	2.6364305e-07	2.7962589e-08	4.4228368e-10	8.2912854e-10	4.494852e-10	5.887784e-10
n	0.9053993	0.0112960115	0.08284951	0.00033533512	5.082778e-05	2.8651304e-05	3.4647107e-06	2.1676326e-05	1.5173049e-05	1.4571425e-08	9.794816e-09	1.3792159e-08	4.0545377e-08	4.852968e-09
ì	5.7661204e-05	0.9985851	0.00133178	1.3510847e-05	2.4086962e-06	5.232632e-07	1.7064022e-07	1.670082e-06	6.2427446e-08	1.198791e-08	1.04460796e-07	4.623499e-08	6.847369e-06	1.06340224e-07
c	5.8540707e-05	0.99528885	0.0046387194	1.3257095e-05	3.389365e-07	1.9208866e-07	6.3208185e-09	8.165157e-09	2.3010465e-09	5.703727e-11	1.4335708e-12	1.0174972e-11	6.068535e-13	1.1624743e-12
h	9.6510645e-05	0.9901271	0.009684271	8.618927e-05	5.1007214e-06	7.108713e-07	8.049724e-08	4.4868795e-08	8.675129e-10	1.738432e-09	7.2441365e-11	1.2496706e-10	4.957414e-10	6.605461e-09
e	0.026020689	0.43468437	0.49985555	0.034393184	0.0036413467	0.001294167	7.945441e-05	3.2751873e-06	2.6727972e-05	1.2888818e-06	1.7443632e-09	1.3098018e-08	5.129954e-12	2.7690053e-10
t	0.00048108486	0.0056592207	0.9906771	0.0031622718	1.9700114e-05	6.2424095e-07	4.6086683e-08	6.478474e-11	3.5283e-09	7.1303734e-11	1.0332474e-13	1.8732986e-12	1.4323866e-17	1.05353634e-16
o	0.00017719729	0.1880329	0.56287926	0.2217898	0.0266557	0.00036085802	5.4185177e-05	4.953989e-05	9.717034e-10	1.3005594e-07	7.609275e-10	3.5780395e-10	1.2321841e-10	3.4092878e-07
r	7.3248084e-05	0.058183827	0.8962468	0.044672783	0.00073430745	8.3512685e-05	5.5013556e-06	6.181041e-08	5.633755e-08	6.7777006e-09	2.5657794e-11	2.659855e-10	7.140087e-14	3.1505766e-13
ì	0.00012459094	0.70608294	0.15183967	0.12334438	0.014738072	0.0027933565	0.00029467774	0.000758088	2.7849572e-08	9.266792e-06	8.032343e-09	9.614867e-09	2.4191271e-09	1.4856046e-05
