 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.44749084	0.5501552	0.00013710551	0.002196661	2.0165153e-05	3.1961267e-08	3.7395007e-09	8.4131835e-10
p	0.9927549	0.0034734136	0.000106057916	0.0036606004	5.099079e-06	1.2168288e-08	9.230816e-10	9.7415756e-11
e	0.004592074	0.00050655537	0.96096206	0.033324692	0.0004184532	3.4267814e-05	4.8719714e-05	0.000113220995
t	0.94960046	0.01919359	0.024183216	0.007015811	6.0770676e-06	9.165354e-07	1.398426e-09	3.2717978e-10
à	0.014361023	0.004835481	0.92928135	0.035304032	0.015027943	1.1948114e-06	4.096706e-06	0.0011848895
c	0.071982086	0.015662814	0.8942405	0.017370112	0.00074393785	4.8593233e-07	3.4095373e-09	4.3374633e-09
i	0.10787252	0.0067344485	0.26749852	0.51253414	0.090011984	1.1138055e-06	5.4433845e-06	0.015341913
a	0.20650233	0.030551149	0.15160316	0.611105	0.00023229451	5.730054e-06	2.1754328e-08	1.9476971e-07
k	0.008239231	0.00064761186	0.1292571	0.8565174	0.0053245933	1.40267475e-05	3.8244785e-09	9.967466e-10
è	0.013883335	0.00051887875	0.052458428	0.28570494	0.643298	9.267784e-05	8.276296e-05	0.003960967
c	0.004212778	0.0016173719	0.8017679	0.110834874	0.081346355	0.00017642754	3.4077566e-05	1.0210213e-05
c	0.029116087	0.002385687	0.03366425	0.1024557	0.8067652	0.0010103803	0.0022945772	0.022308154
i	0.029203746	0.0033323148	0.025197102	0.21882997	0.6156699	0.018394751	0.05866848	0.030703725
a	0.004070367	0.0015295483	0.004976818	0.8906573	0.07324848	0.025052987	0.00015028802	0.0003141776
u	0.014507197	0.0051176664	0.0074117747	0.73881614	0.16552784	0.068502665	4.228663e-05	7.442883e-05
s	0.0019599737	0.00020490996	0.008738907	0.22559649	0.48428515	0.27837357	0.00082697405	1.4004402e-05
e	0.006844612	0.0006687453	0.0016879166	0.17961197	0.7975854	0.0064058607	0.0007745314	0.0064209774
n	0.00013350115	2.9330113e-05	0.00038533087	0.029652135	0.14747252	0.81291246	0.008984808	0.0004298039
d	0.00059464504	7.454444e-05	0.0012316784	0.028319366	0.89006424	0.048249282	0.017851325	0.013614924
ì	0.0099823745	0.007315781	0.008168924	0.042788573	0.3733321	0.40224925	0.0972743	0.05888871
n	0.00020175154	0.00011601725	0.0023992003	0.0072233225	0.50320804	0.30695793	0.15115528	0.028738504
n	0.015881754	0.008413383	0.010349571	0.06673375	0.46445107	0.28994772	0.092593744	0.05162903
u	0.00087918853	0.0005692028	0.0018402467	0.005339769	0.083017714	0.414037	0.20681389	0.287503
n	0.010551233	0.006286346	0.0020908313	0.016773095	0.002993851	0.39558467	0.040963728	0.5247562
e	0.0042327004	0.0010886326	0.0024261437	0.039097738	0.131361	0.3561988	0.40191674	0.063678235
i	0.00010457976	3.5765494e-05	0.00014768295	0.001430128	0.0064764987	0.5932659	0.30839026	0.090149194
g	0.0005532324	5.2242194e-05	0.001104072	0.008680319	0.019204037	0.36262366	0.5879448	0.019837594
e	2.485334e-05	3.1250297e-06	3.1139258e-05	0.00014404072	0.003866469	0.03811522	0.9436014	0.014213714
n	0.000198134	0.000102085025	0.00019360348	0.00043142374	0.00086363783	0.1888499	0.7428453	0.06651596
i	0.0006000951	0.000119777746	0.004336727	0.0009420953	0.028335156	0.112395905	0.8518135	0.0014567168
t	0.0070725414	0.0036587573	0.019850614	0.006013409	0.0026061076	0.09731729	0.68259096	0.18089038
ò	0.0112809455	0.0019379412	0.0027785033	0.033554215	0.029648451	0.027977461	0.82421243	0.068610094
r	0.0016392793	0.00060883496	0.014755843	0.0018862934	0.00839377	0.026840257	0.8450089	0.10086669
i	0.008600399	0.002174826	0.0017760624	0.010922883	0.005297852	0.014534531	0.7626423	0.19405113
</S>	0.022718683	0.015273702	0.0021084573	0.010728011	0.00021512786	0.01571992	0.0069478075	0.92628825
