 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
e	0.7672717	0.19858788	0.001412872	0.0026101666	0.029966248	9.3296694e-05	4.950286e-06	4.8351307e-05	1.5936435e-07	2.855404e-06	7.000069e-08	1.9151135e-07	1.4759047e-07	8.6439843e-07	3.6163947e-08	1.0671722e-07	4.5225135e-09	6.1424053e-09	1.7114306e-08	1.818944e-08
v	0.99343115	0.0050577796	0.0015099135	9.780637e-07	1.05405064e-07	3.9387276e-09	8.470718e-11	2.463795e-10	2.263587e-12	3.0286995e-10	1.3296869e-12	3.8751898e-11	2.4011936e-12	7.1973184e-11	1.6430123e-12	8.077324e-12	1.3108917e-11	2.8706985e-11	8.261814e-11	3.62252e-11
ò	0.99960166	0.00013373481	0.00025202363	1.2417744e-06	3.925009e-06	1.15584875e-07	8.960186e-08	3.605007e-08	1.1269071e-07	2.4682775e-08	2.0853122e-08	4.022827e-08	3.522008e-08	1.2539108e-07	1.1374148e-07	3.6794717e-07	5.6408095e-07	6.0610336e-07	2.6141736e-06	2.5298589e-06
d	0.7876451	0.05591054	0.15509371	0.0013257375	1.8569737e-05	5.073548e-06	2.982889e-08	1.1870286e-06	2.6997105e-10	4.8087196e-09	1.5748061e-09	5.621349e-10	1.7073699e-09	1.3374445e-08	8.806508e-10	3.2159805e-10	7.6289014e-10	2.6236507e-10	4.832745e-13	1.8828251e-11
ò	0.028314294	0.9693275	0.00066454994	0.00017930473	0.0015137375	2.1688972e-07	2.1502687e-07	3.101433e-08	1.9262416e-08	4.3918366e-08	8.0471063e-10	8.347267e-09	2.1231357e-10	4.4127e-09	2.792151e-10	1.0159964e-10	5.986467e-11	6.520724e-10	1.00550505e-10	1.4690434e-07
p	0.01347776	0.9286273	0.053588364	0.00417232	0.00013211828	1.8658744e-06	7.493737e-08	2.3767628e-07	1.4535823e-10	5.979872e-09	2.482915e-10	4.0057221e-10	1.6523383e-10	1.1389756e-09	3.265796e-11	5.7686106e-11	3.4892011e-12	2.239743e-12	9.411633e-15	4.0638544e-14
o	0.006563665	0.96568096	0.010347141	0.010659632	0.0067425873	3.4818477e-06	1.7582976e-06	2.6510168e-07	1.6841208e-08	2.0803466e-07	1.6276542e-09	2.5567418e-08	3.7840536e-10	1.5856045e-08	4.686535e-10	6.593923e-11	2.2852886e-11	8.396907e-10	2.321715e-11	2.5131826e-07
j	0.0016324306	0.29783842	0.26682517	0.43163404	0.0020342798	3.2254506e-05	1.8691535e-06	1.5408116e-06	1.1197078e-08	8.956235e-09	5.8127574e-09	9.0255625e-10	1.3364001e-09	5.1197513e-09	2.8824607e-10	4.1022585e-11	9.4640094e-11	3.7116418e-11	4.775369e-15	4.886991e-15
u	0.0033942799	0.22839315	0.01677826	0.31461245	0.4358151	0.0006286537	0.00033998865	2.5741794e-05	1.2998185e-06	1.0361885e-05	3.9704517e-08	3.9334475e-07	1.7136007e-09	1.2160791e-07	1.2613484e-09	8.768068e-11	9.003256e-12	5.825509e-10	2.4029743e-12	1.6321086e-07
r	0.0013625812	0.030801976	0.32523227	0.6379397	0.0043809293	0.00025408962	1.818894e-05	9.94359e-06	2.2176813e-07	4.2089475e-08	6.197482e-08	4.0125974e-09	7.124579e-09	1.923607e-08	2.175113e-09	1.7173797e-10	5.587058e-10	4.598498e-10	1.610839e-13	5.145863e-13
ì	0.07545631	0.063956894	0.45391172	0.36776298	0.035506506	0.0029090808	0.00023718047	0.00021177864	7.504786e-07	1.19712395e-05	3.2501504e-07	6.655158e-07	9.484138e-08	8.285315e-07	4.6232003e-08	6.2514176e-09	1.9514182e-10	1.053992e-08	4.849607e-10	3.2853557e-05
z	0.00064111303	0.0039817775	0.074470565	0.88518125	0.034099936	0.0014880616	9.039259e-05	4.5818437e-05	2.5229753e-07	7.031475e-07	6.409033e-08	1.9257323e-08	1.0752099e-08	1.6728404e-08	1.7177472e-09	1.9483641e-09	2.9476543e-11	3.8975365e-11	5.80724e-13	3.5134057e-13
o	0.015411019	0.1301403	0.032450173	0.48110768	0.33433557	0.0046010637	0.0015818396	0.00025923247	5.8533146e-06	9.840697e-05	4.2084582e-07	3.2901671e-06	1.8121035e-08	9.957246e-07	1.21019195e-08	5.493244e-10	3.6347952e-11	3.963738e-09	2.9059593e-11	4.1367707e-06
v	0.00011198987	0.0010163528	0.010720993	0.8450216	0.116688654	0.024110287	0.0014980129	0.00080111384	2.589849e-05	2.3950483e-06	2.41974e-06	5.1610638e-08	9.4169074e-08	6.9751046e-08	1.7864041e-08	1.3417493e-09	2.3440079e-09	2.0139508e-09	2.2543358e-12	1.9425362e-12
e	0.00168066	0.014931046	0.0030335053	0.2915545	0.5922478	0.07452861	0.017210566	0.0038445054	7.241127e-05	0.00084533275	7.5342964e-06	2.5481415e-05	3.1450463e-07	7.411492e-06	1.8421383e-07	6.5230426e-09	5.8200983e-10	3.571717e-08	2.8913129e-11	1.0043999e-05
k	0.00023149025	0.00060342933	0.019734133	0.7390404	0.1347048	0.09550103	0.0057561323	0.00420521	0.00017027836	2.8271243e-05	2.2029973e-05	7.6775433e-07	8.773651e-07	8.596186e-07	2.227803e-07	1.753391e-08	1.742888e-08	2.8126463e-08	4.471383e-11	4.495515e-11
k	0.0045815916	0.02380636	0.009918162	0.37968588	0.3430801	0.19223103	0.02746091	0.015111122	0.00019716617	0.0033149065	5.379267e-05	0.00016515079	4.7686963e-06	7.394165e-05	2.6153336e-06	1.2357184e-07	8.718772e-09	5.187354e-07	5.8392524e-10	0.0003118533
i	0.00026825475	0.0027822468	0.003309107	0.29758647	0.31714195	0.13914154	0.1461484	0.026140504	0.037056413	0.01494081	0.0047661248	0.004928756	0.00041216525	0.004001189	0.0007172184	1.0070231e-05	8.452516e-06	0.00061050855	1.0808434e-06	2.881522e-05
a	0.000115922085	0.00042619676	0.0048482358	0.33068973	0.31404567	0.27822053	0.04315066	0.026426025	0.0014836724	0.00044402486	0.00013684032	6.40523e-06	3.911807e-06	1.4582101e-06	6.041229e-07	1.3859886e-07	1.4503947e-08	1.9522481e-08	4.5559786e-10	6.600167e-11
r	0.0024757115	0.0022186434	0.023829108	0.48973396	0.22095935	0.2252951	0.020766929	0.014303874	0.00014114179	0.0002519581	1.9917368e-05	2.413437e-06	6.944615e-07	1.075201e-06	7.669169e-08	2.3316572e-08	3.1712242e-09	5.558861e-09	2.2668105e-11	3.5209218e-12
è	0.002763783	0.007930484	0.0014400245	0.06485433	0.29427403	0.33707246	0.13098976	0.0838819	0.0025406685	0.06735998	0.0007564804	0.004030203	0.00012420933	0.0015319057	4.5862398e-05	6.5049194e-06	1.16700484e-07	8.401398e-06	1.354656e-07	0.00038875613
d	0.00020158077	0.00020642982	0.0033756997	0.052132994	0.13269825	0.42627734	0.18891473	0.13197732	0.006689701	0.055557717	0.0011912831	0.00064642064	8.004065e-05	3.670096e-05	6.434143e-06	6.921661e-06	6.847849e-08	3.100627e-07	4.5368516e-08	1.02489786e-08
