 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.41954905	0.5602201	0.00059267035	0.01869568	0.00013645823	0.00079997716	2.2607483e-06	1.3304837e-06	1.3099115e-06	1.1098832e-06	7.671899e-10	1.3515291e-09	2.9724795e-10	1.8067452e-10
p	0.99829954	0.0014598627	0.00011477454	0.00010166531	1.105763e-06	2.2927472e-05	1.6886096e-07	4.655111e-10	2.5443667e-10	4.4978705e-08	1.6486607e-11	1.920783e-10	2.552017e-10	2.8666606e-11
e	0.01938923	0.0014900144	0.90556633	0.058394272	0.0050702393	0.009214837	2.0025243e-05	5.2936416e-06	3.3766166e-05	0.00033057304	1.3708066e-05	3.1982796e-05	0.0001798577	0.00025981318
t	0.9775473	0.011358557	0.0104391845	0.00062526483	1.3280086e-05	1.618791e-05	4.756251e-08	9.267016e-08	1.8113594e-09	9.2512984e-08	9.751983e-10	1.2513311e-10	5.2484666e-12	3.4047044e-13
à	0.03751809	0.015467367	0.6599498	0.15316406	0.102164984	0.031486817	6.743267e-05	1.9487845e-05	7.3010738e-06	6.1171118e-06	1.0825954e-08	3.508802e-07	1.9635363e-06	0.00014624195
c	0.09074547	0.018979926	0.8184094	0.06969388	0.0016661504	0.0004910414	2.493603e-06	1.0359045e-05	4.700968e-08	1.2660742e-06	1.0155349e-09	7.314708e-10	1.7086067e-11	1.9573874e-12
i	0.056955487	0.006264406	0.124325424	0.71422195	0.085170895	0.012956392	6.23136e-05	1.0903235e-05	1.09500215e-05	9.54695e-07	1.7696546e-09	8.840805e-08	6.6919995e-08	2.0209207e-05
a	0.052172296	0.00923071	0.31360346	0.6214405	0.0034587001	8.534129e-05	2.0242157e-06	6.1854753e-06	7.478543e-07	2.3807207e-08	2.0811802e-08	3.6120955e-09	7.2427264e-12	1.2880336e-12
e	0.010876142	0.0005710295	0.3145404	0.5659633	0.104488224	0.0031928841	0.0003138686	5.2689822e-05	4.8947817e-07	1.0033301e-06	6.5421375e-09	3.5249064e-09	2.6628533e-11	2.8023783e-13
t	0.014406593	0.00014393096	0.23399724	0.3641141	0.34062582	0.03483997	0.011655696	0.00018771277	1.1703155e-06	2.768317e-05	1.8527846e-08	4.7953836e-08	1.4280683e-09	8.920185e-11
o	0.00092873746	5.569742e-05	0.017340342	0.0929932	0.8122125	0.048037857	0.02749269	0.00052289607	0.00021491389	0.00013754291	6.561798e-08	3.327331e-06	1.6443231e-06	5.8592756e-05
s	0.00077414844	7.119547e-05	0.057143327	0.12912747	0.685063	0.06178549	0.061730273	0.004111115	8.4035935e-05	9.819739e-05	4.171727e-06	7.446482e-06	1.5623006e-07	1.1370228e-09
ò	0.00065995194	0.0001009687	0.0061971983	0.058403216	0.7540717	0.035826858	0.1415459	0.0019014276	0.0004930477	0.00059370586	4.827351e-07	2.550173e-05	2.3531704e-05	0.00015651004
z	3.0269164e-05	3.5753737e-06	0.015582785	0.03913492	0.5928377	0.05939338	0.28461796	0.0077537587	6.931258e-05	0.0005606649	1.2157209e-06	1.0716833e-05	3.6538977e-06	6.53419e-08
u	0.0005977287	6.929375e-05	0.01394428	0.031207439	0.34480122	0.049682137	0.5520651	0.005852488	0.0008287774	0.00061957916	2.7793596e-06	0.00016025724	0.00011187066	5.7088484e-05
m	0.0025606682	0.001262939	0.0048311977	0.024375882	0.16155025	0.14151871	0.06635008	0.5759334	0.018779496	0.0016359692	0.0011773816	2.3444087e-05	3.5357306e-07	1.6102071e-07
e	0.012834306	0.0067281206	0.010676546	0.076955475	0.2912729	0.07601137	0.28129598	0.21355094	0.028253924	0.0022567727	8.045248e-05	7.4794756e-05	4.3978816e-06	3.9423408e-06
e	0.00025817304	0.00015707641	0.0007504882	0.007686754	0.14619048	0.13172968	0.14310233	0.5421018	0.021335078	0.0033674007	0.003249845	6.7059984e-05	1.4293161e-06	2.3288806e-06
s	0.0002812786	6.6294095e-05	0.0015502439	0.0022209936	0.03587171	0.17094046	0.43321115	0.3275092	0.008959012	0.018239988	0.0010932389	5.510638e-05	1.3459468e-06	3.8276635e-09
ò	0.0006821428	0.00018164533	0.0016798646	0.006243538	0.06850428	0.04257794	0.7694385	0.07165539	0.008319716	0.029731784	0.00016071658	0.00037525228	0.0001896831	0.00025954237
z	2.450555e-07	2.4709257e-08	9.281251e-06	2.734874e-05	0.0028127644	0.031597674	0.8962939	0.03463116	0.0010975805	0.032903936	0.00030829132	0.00013683579	0.00017897322	1.9568736e-06
u	1.0586924e-05	7.190133e-07	0.000108387045	0.00020357993	0.005844835	0.01137627	0.9561741	0.014153211	0.0012403419	0.007520633	0.00013525285	0.001031937	0.0019412232	0.00025895928
n	0.0003158967	0.00021609866	0.00038365988	0.00060031185	0.0031041307	0.02640599	0.032750674	0.34545135	0.1528568	0.09782441	0.33496603	0.004872096	0.00014014864	0.00011237716
f	0.00039677476	0.00016316683	0.0010891861	0.0015770935	0.008240361	0.04739937	0.52731043	0.19302745	0.061415717	0.14007883	0.016599633	0.0025422918	0.00015631395	3.3647866e-06
à	0.0009427459	0.00054783147	0.0008171689	0.0018683617	0.007833323	0.019051522	0.08755932	0.35791868	0.14676017	0.17116469	0.19187765	0.00934704	0.0037490383	0.0005624628
i	3.508878e-05	2.3841567e-05	0.000116938616	0.00020128279	0.0035038001	0.01678372	0.066385455	0.4352878	0.070005246	0.26289573	0.12803212	0.0030607823	0.008809137	0.004859046
