 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.9714003	0.027577788	0.00024129488	0.0002947027	0.00010533374	0.00038042446	3.0930853e-08	9.508475e-08	7.455586e-09	8.332416e-11	1.4540961e-10
n	0.11028729	0.7856534	0.06853518	0.03239185	0.0031275013	4.215814e-06	4.2947566e-09	3.36703e-08	5.101079e-07	2.5201083e-10	6.159853e-10
a	0.094596274	0.86535746	0.03873165	0.001297497	1.580451e-05	8.4287865e-07	3.7423273e-09	1.2274067e-07	3.0438144e-07	1.8355532e-08	5.4935548e-08
s	0.027089216	0.96308047	0.008519378	0.0012883648	2.2571217e-05	5.4786838e-08	4.3733326e-11	5.4297006e-10	4.5840723e-10	4.4838582e-13	9.412976e-14
t	0.1243476	0.5731676	0.30208066	0.00033183675	4.3679535e-07	7.1301045e-05	1.5080265e-07	2.4120865e-07	3.2004895e-08	6.5319967e-09	8.3684135e-08
a	0.1804893	0.7703734	0.046949446	0.0015148631	2.5582449e-05	0.00064693263	4.183022e-07	1.5989372e-07	1.2262885e-08	4.2732497e-12	1.7938515e-12
s	0.060549967	0.58635294	0.32244954	0.030292457	0.00028560564	6.911528e-05	1.0515465e-07	1.5742225e-07	9.9657115e-08	8.603848e-11	1.5351143e-12
ù	0.19945915	0.22244039	0.5583439	0.009841896	3.2572225e-05	0.009571566	0.00012087631	0.00015583	1.0215454e-05	1.3086359e-06	2.2312133e-05
n	0.0058094715	0.17596613	0.80946076	0.005488756	7.1167015e-05	0.0031803162	8.125458e-07	1.8305042e-05	4.3019395e-06	1.0373671e-09	8.8692803e-10
a	0.054378334	0.17858535	0.67732626	0.061464548	0.00078649446	0.027229164	8.519907e-05	0.00013441469	9.021486e-06	3.5091193e-07	9.0149797e-07
n	0.0035775402	0.009739083	0.094175346	0.8352315	0.05120242	0.006051767	9.174494e-06	1.0826642e-05	2.2941508e-06	4.0558903e-09	1.4991895e-10
k	0.0071468437	0.019682983	0.3283653	0.52288824	0.031044489	0.09003094	0.000108306005	0.0006892669	4.2914548e-05	2.1404041e-07	4.4056299e-07
ò	0.009922101	0.014364972	0.05305967	0.6716169	0.15227163	0.08804657	0.007292853	0.0026001893	0.0008066434	1.7904513e-05	5.6119643e-07
r	0.0019423321	0.007425305	0.12847961	0.6857069	0.06615066	0.09586962	0.003527541	0.0052357516	0.0018969101	0.0035691243	0.0001962002
a	0.015302683	0.020170055	0.09094845	0.46446177	0.10523232	0.26056877	0.03198409	0.009408468	0.0012996848	0.00058516447	3.8535683e-05
a	0.004568952	0.00391052	0.008684713	0.06484319	0.18586513	0.7016886	0.01407698	0.015740791	0.0005754842	1.1829301e-05	3.3772154e-05
t	0.0005782811	0.00092382194	0.0035588497	0.03713091	0.19596654	0.69566655	0.008700178	0.05549067	0.0019827874	1.3716243e-06	1.6250645e-08
s	0.0090358965	0.0073151127	0.014474464	0.011974448	0.024633814	0.65035814	0.092168346	0.1865283	0.0030962247	0.00019283996	0.00022246593
ù	0.0005150565	0.00069576834	0.0025722596	0.07941161	0.50329006	0.28953886	0.0869912	0.03224165	0.003809205	0.00083644583	9.7820506e-05
n	9.130273e-05	0.000118065305	0.0004775775	0.006084525	0.07016435	0.5738152	0.16173325	0.179754	0.0067862216	0.000788786	0.00018670199
n	0.00048120026	0.00041666935	0.0020188447	0.0060615586	0.080337755	0.39700636	0.20043057	0.2764588	0.034021385	0.0020836757	0.00068318844
i	0.00028533346	0.00034379258	0.00089243066	0.016447784	0.22443877	0.46299428	0.09351853	0.18282458	0.016325615	0.00094302045	0.0009858136
t	0.0009678916	0.0009903641	0.0010858455	0.009648546	0.109638534	0.18074541	0.036515426	0.43649292	0.21884254	0.004553492	0.00051901466
i	0.0013568879	0.0010149177	0.0019352172	0.0022774104	0.013594675	0.13982241	0.21892188	0.5612994	0.057600487	0.0019444606	0.00023224353
k	9.686518e-06	1.1873807e-05	3.924069e-05	0.00038354791	0.015249203	0.048730746	0.016521657	0.4802518	0.4326648	0.004726946	0.0014105298
a	0.0006826601	0.0005556257	0.0009242197	0.0011046187	0.0038968252	0.047782898	0.17327867	0.40362564	0.03205517	0.32925868	0.006835083
è	0.00023371745	0.0002478009	0.0003638089	0.0026733738	0.033021268	0.08839482	0.07158203	0.535834	0.1748361	0.05607457	0.036738466
c	0.00024207575	0.00039872396	0.0010435958	0.0007799161	0.00568864	0.20363963	0.062295903	0.6559294	0.06129291	0.007931025	0.0007582441
h	0.00066543627	0.00048400002	0.0006784735	0.0005610013	0.0013578091	0.01019449	0.049860355	0.103544526	0.029826654	0.7866476	0.016179578
i	0.00053278235	0.00036244284	0.00045309006	0.00078705593	0.0025637762	0.0101388	0.06840237	0.05222086	0.017264932	0.7608385	0.08643542
o	0.0008411092	0.0006553714	0.0006033397	0.0009407641	0.0022628056	0.007209906	0.0072162775	0.062465247	0.24194169	0.3458141	0.3300494
l	0.0026751296	0.0025215223	0.0023871427	0.002970769	0.0071933083	0.01936506	0.0052485145	0.12958585	0.74873084	0.05651306	0.022808842
ù	0.00032885565	0.00021041813	0.00029256768	9.036612e-05	7.633081e-05	0.0012864039	0.0049879216	0.018697547	0.011179513	0.9534067	0.009443309
s	0.0001547898	0.0001479675	0.00017824063	0.0001444256	0.00027619593	0.0023482374	0.006382693	0.018458767	0.03135605	0.63192135	0.30863127
t	0.009426541	0.0056134486	0.0052924715	0.0028728563	0.0026460087	0.015085668	0.05660255	0.052627992	0.052743934	0.7522579	0.044830725
r	0.0001192909	0.00010088369	0.000104678984	0.00018043938	0.0005120488	0.0016118077	0.012015093	0.014673173	0.035733543	0.34502292	0.58992606
o	2.0413467e-05	1.7873179e-05	2.0058997e-05	3.2259315e-05	9.684188e-05	0.00046770964	0.004135188	0.006131263	0.015551672	0.21730393	0.7562228
a	0.00042215158	0.00036384384	0.00024199484	0.00071524776	0.001998091	0.0012684291	0.00052481826	0.011356975	0.3670358	0.040659185	0.57541347
n	8.7927465e-06	8.1743765e-06	1.4879272e-05	1.5933956e-05	9.2586444e-05	0.00025205666	0.00023077875	0.010045746	0.43137053	0.12066893	0.43729156
a	0.00068358966	0.0005820473	0.000909122	0.00044558302	0.0008057943	0.004924104	0.007366322	0.06401713	0.19702607	0.55315244	0.17008777
m	1.4497322e-05	1.4753567e-05	1.88359e-05	2.5092424e-05	9.5399686e-05	0.00020152728	0.00013798439	0.0043321005	0.20830142	0.11102195	0.67583644
m	0.00044619327	0.00024480684	0.00025656028	0.00020811507	0.0002453472	0.0006798183	0.0029708527	0.0034643332	0.009908311	0.97054434	0.011031269
è	0.00012801484	5.7132496e-05	5.8035464e-05	5.4135824e-05	6.400031e-05	0.0001410537	0.0009973249	0.00083314	0.0055857957	0.92191666	0.07016468
n	0.00016002361	0.00011091481	0.000115516756	9.969712e-05	0.00013278461	0.00046672166	0.0012014265	0.0023865642	0.00723747	0.66790277	0.32018617
o	0.0013340884	0.00085339486	0.0008096561	0.00067578594	0.00069107424	0.0016700567	0.0053893	0.0043556313	0.009018802	0.8980026	0.07719958
</S>	0.002243441	0.0019068493	0.0014191383	0.0017181517	0.001960771	0.0019125772	0.00041236624	0.0045039128	0.05890741	0.024369776	0.9006456
