 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
m	0.99212873	0.007120558	0.00013281315	0.0006168606	1.0871012e-06	2.4766218e-09	4.9292204e-10	6.044555e-11	3.7502588e-11
ò	0.99524325	0.0036143113	0.0005344513	0.0005958182	1.0326999e-05	1.9764185e-07	2.0174537e-07	1.0956531e-06	3.3247028e-07
t	0.7774062	0.2160634	0.005185956	0.0013435821	8.397855e-07	3.0736023e-09	2.155749e-10	2.9960165e-14	3.5284284e-13
t	0.871491	0.1222019	0.005691906	0.0006149129	2.285574e-07	1.1654047e-09	2.2051598e-09	2.9281901e-09	1.3945754e-07
i	0.20382074	0.74866104	0.04676009	0.0007581697	4.0146984e-09	1.0266773e-10	1.9627132e-11	6.992998e-16	2.1886932e-14
è	0.013141024	0.76780856	0.21866678	0.00038364495	2.4202514e-08	1.6934689e-09	5.91428e-10	2.1728264e-14	3.2632798e-14
t	0.062060274	0.8507735	0.048568737	0.03856821	2.9163399e-05	1.1502124e-07	9.605156e-09	8.3825e-12	7.252378e-11
t	0.17146526	0.5272152	0.19751893	0.10379871	1.9972458e-06	3.7400407e-09	1.7595811e-09	1.3519222e-10	1.9642965e-08
a	0.016965397	0.42516923	0.53106296	0.026801275	1.0772895e-06	4.5021167e-08	2.0451395e-08	2.1260477e-13	4.131565e-11
s	0.0018535269	0.105602644	0.80686337	0.08567669	3.703576e-06	8.005616e-08	3.1369822e-08	1.2697459e-13	5.202296e-11
e	0.0073686047	0.028400557	0.098776355	0.86489713	0.0005500444	2.9210883e-06	1.2472642e-06	4.6471822e-08	3.147048e-06
o	0.0003857724	0.009082458	0.098637626	0.8906202	0.00125213	1.9196754e-05	2.628522e-06	8.942208e-11	3.506178e-10
G	0.00016018355	0.00093841145	0.005314868	0.9483515	0.04471478	0.00050046167	1.9877027e-05	4.3072665e-09	1.0281928e-09
i	0.039160352	0.023740925	0.18746924	0.55970615	0.18676938	0.0017223982	0.0008556046	2.7386498e-06	0.00057319144
o	0.0016445491	0.011789958	0.09663944	0.8215355	0.065551385	0.0025423502	0.00029227324	7.8457155e-08	4.3616337e-06
v	0.00053151755	0.0005563673	0.0020043524	0.116711944	0.8627057	0.017156582	0.0003333769	1.862093e-07	5.3128764e-09
à	0.007836409	0.0023730686	0.014290977	0.044310167	0.91210306	0.013628349	0.002997762	9.659298e-06	0.0024507444
n	0.0007077065	0.001629403	0.005471181	0.09048228	0.8773869	0.02391322	0.00039177414	1.3571885e-05	3.9645915e-06
n	0.012864855	0.008830711	0.030589374	0.122238085	0.7130646	0.095107146	0.015597834	4.3747004e-05	0.0016636669
i	0.0009437109	0.0016029566	0.003963704	0.044171955	0.825797	0.119519636	0.0038265665	3.5829733e-05	0.00013874291
e	0.0071753417	0.010593268	0.014393014	0.029540638	0.060225584	0.7678786	0.10995626	7.784875e-05	0.00015949567
A	0.00021062054	0.00031642546	0.0003139666	0.013872799	0.11468673	0.82655555	0.043884106	0.00015935677	5.3185704e-07
n	3.6987392e-05	0.00011707045	0.00013588325	0.049173556	0.65532756	0.29269776	0.0024827723	2.6689895e-05	1.8347116e-06
n	0.003942663	0.004886224	0.0039546834	0.050074622	0.09648004	0.75179875	0.08655585	0.0019835508	0.00032355695
a	0.0015553673	0.0019788377	0.002603888	0.009464554	0.061648846	0.7659463	0.15076973	0.00035595102	0.0056764823
ì	0.00031786915	0.00043305053	0.00065491063	0.002001805	0.0068296413	0.4255056	0.55336666	0.00081808376	0.010072338
s	4.383777e-06	6.955383e-06	6.7374544e-06	0.00062400947	0.039497785	0.747201	0.13755754	0.07481874	0.0002828167
t	0.006699039	0.0120601235	0.007038855	0.067859136	0.01343097	0.47513047	0.38599727	0.019367369	0.012416672
i	9.2683935e-05	0.00016759381	0.00017166097	0.0021538783	0.0075428695	0.46351984	0.3623666	0.0024383094	0.16154648
g	7.5150514e-05	0.000107979016	0.0001483981	0.00056085194	0.00091997127	0.14344978	0.7855836	0.00089163013	0.06826263
g	0.0011103691	0.0011635248	0.001286588	0.0028682717	0.020042922	0.4074548	0.4354296	0.1190485	0.011595377
h	0.0003575726	0.00042848272	0.00047823365	0.0008513298	0.011642982	0.27322936	0.23841861	0.44407237	0.03052104
e	0.0006907566	0.0008741031	0.00087902346	0.0010474602	0.008677496	0.19133218	0.19996727	0.5343155	0.062216174
c	0.00016120767	0.0001875397	0.000211376	0.0003339431	0.002348003	0.099724725	0.23116295	0.4727535	0.19311677
è	0.0048694415	0.0024486713	0.005475727	0.0031612173	0.020027883	0.19385074	0.42756304	0.3298036	0.012799747
p	0.000107577915	0.00010636415	0.000107680964	0.00013628906	0.001096836	0.01672361	0.0262282	0.85894656	0.096546836
l	0.008049314	0.006466158	0.009642398	0.0031008197	0.0024932758	0.05109496	0.55261487	0.35575593	0.0107822325
o	0.006849237	0.008349838	0.0077617276	0.004088236	0.003922304	0.08889443	0.46774203	0.23714645	0.17524572
n	0.00023863369	0.0002994753	0.00029771475	0.00028564635	0.00044866235	0.024687544	0.19191274	0.18072392	0.60110563
n	0.0013459871	0.001055879	0.0016352847	0.0018453252	0.0023348464	0.07378705	0.6784357	0.18225832	0.057301655
e	0.0034463345	0.0032587925	0.0032480878	0.0034452993	0.005677357	0.060752023	0.18382454	0.37513858	0.36120898
</S>	0.0062531005	0.0065108766	0.006153044	0.003961868	0.00077840907	0.010150834	0.0553546	0.004784812	0.9060525
