 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.9350093	0.049860954	0.0005914966	0.014144686	0.0003932423	2.780299e-07	3.1148502e-09	1.4222793e-09	4.683707e-10	3.7608167e-10
t	0.667698	0.24521744	0.028213106	0.05876035	0.00010843772	2.2798176e-06	1.4604821e-08	1.5141579e-08	2.8140005e-07	1.0204462e-09
e	8.47719e-05	0.99559045	0.003263654	0.0010476147	9.938595e-06	1.7075722e-07	3.056986e-08	6.685201e-08	3.274873e-06	2.9556626e-08
l	0.0005304252	0.9477172	0.049393114	0.0023536095	5.569033e-06	8.748314e-09	1.5024131e-11	2.3086894e-11	2.1708739e-11	1.2324986e-12
ì	1.0841796e-05	0.95737904	0.03786788	0.0043418505	0.00039947592	4.5495295e-07	7.979888e-10	8.8652863e-10	9.971883e-10	3.282286e-07
s	0.00029065128	0.9246861	0.07382995	0.0011021715	9.091076e-05	2.4239876e-07	2.6439588e-09	2.9021582e-10	4.445367e-12	2.2177193e-12
i	0.00047716298	0.9408002	0.052961394	0.0052321283	0.0005274268	1.0735097e-06	9.873777e-10	5.157644e-10	1.168882e-10	5.095755e-07
n	0.00059073075	0.010960725	0.9810581	0.0072897216	0.00010065736	3.69735e-08	6.3544875e-10	3.0496958e-10	1.0531518e-12	6.1019305e-14
a	0.00012268849	0.44311085	0.5201884	0.029135516	0.0074291024	1.3308117e-05	3.071112e-08	2.0757248e-08	2.5119709e-09	1.1550026e-07
z	7.093958e-05	0.010143555	0.95987666	0.028704694	0.0012019674	2.1834576e-06	3.18397e-08	1.196234e-08	2.9422792e-10	2.6883914e-12
ì	0.0008631217	0.2974384	0.528875	0.043368995	0.12631655	0.0030523115	3.82164e-06	1.2259438e-06	8.474289e-08	8.0476995e-05
s	0.0002860617	0.05769489	0.901512	0.02213811	0.017836478	0.0005101729	2.0016972e-05	2.1454637e-06	6.461363e-08	2.7320754e-08
i	0.0050794305	0.32539186	0.27209514	0.13135782	0.26022953	0.0058286884	6.4145347e-06	7.3868836e-07	7.945288e-09	1.0304343e-05
n	0.0006779229	0.0006492778	0.0845046	0.6846988	0.22849585	0.00090383034	6.56331e-05	4.097311e-06	1.2807235e-08	2.140276e-08
a	0.00023831309	0.03344891	0.05236028	0.18376672	0.6699786	0.059794493	0.00035622716	4.8954214e-05	1.2378728e-06	6.241793e-06
m	7.686318e-05	0.00079221337	0.017078396	0.46453688	0.4951778	0.019899195	0.002295211	0.00014178849	1.6660863e-06	7.591728e-09
i	0.0051726424	0.047062468	0.046178505	0.06724199	0.52129734	0.30972978	0.0028920597	0.00024067584	7.479394e-06	0.00017704393
n	0.00055356097	0.00078314036	0.027226623	0.26158774	0.6539082	0.036760367	0.018064087	0.0010686615	3.2392913e-05	1.5268442e-05
ì	0.0011222729	0.054216664	0.058083504	0.036842868	0.37814662	0.45818678	0.011496919	0.001415969	9.555015e-05	0.0003928904
s	6.6095505e-05	0.0020159415	0.0024662982	0.01680816	0.17683473	0.5724254	0.2252088	0.0041198004	5.04799e-05	4.2549404e-06
e	0.0010945332	0.03695805	0.007019019	0.04017846	0.21199583	0.68262035	0.017712561	0.0014274432	7.379611e-05	0.00092000596
l	0.00080160674	0.00041534213	0.003943946	0.09575948	0.25385526	0.08854489	0.39897743	0.15662232	0.00075405167	0.00032574066
i	0.00027394565	0.002505345	0.002571119	0.006427295	0.06866455	0.70731133	0.19804364	0.0130432835	0.00061130495	0.0005482566
p	0.00018205993	0.00023494361	0.0010612997	0.010123193	0.06558882	0.10107009	0.7246487	0.09384826	0.002279283	0.00096335146
a	0.00017420715	0.00418876	0.0035963668	0.0032266243	0.0456084	0.7727986	0.15285127	0.011194351	0.0022262456	0.004135256
r	0.00023000003	0.00023423284	0.0009092316	0.006081697	0.031713683	0.05518042	0.72805536	0.16618776	0.0063769748	0.0050306935
ò	0.00024467547	0.0059956526	0.0038366085	0.0029454727	0.03322704	0.6411644	0.27581507	0.021800576	0.013480015	0.0014905222
n	9.745344e-05	0.0009235206	0.0005930618	0.0011865185	0.006253679	0.07844777	0.6920126	0.19577187	0.016713813	0.00799966
g	0.00050871435	0.00911263	0.0032997935	0.0074796067	0.05312569	0.5339748	0.27422896	0.089488976	0.010328196	0.018452575
h	0.0039981343	0.006922689	0.006915315	0.011230832	0.036752243	0.21270481	0.55427986	0.10102779	0.021723937	0.04444446
ì	0.0040070754	0.0085245455	0.007739708	0.009992042	0.023779966	0.12104297	0.42568865	0.15156595	0.09983131	0.14782774
z	7.874394e-05	0.00017474857	0.00022100465	0.00066833384	0.0032302402	0.035285264	0.46460217	0.22064708	0.03274225	0.24235027
i	0.03637115	0.08170198	0.047573153	0.06630097	0.10309523	0.18478529	0.19136612	0.20237409	0.07945023	0.0069817486
n	0.00038871347	0.00011553844	0.00042397442	0.0010923968	0.0012200051	0.0005877416	0.039654426	0.32520598	0.18341583	0.44789532
a	0.0005359014	0.002476242	0.001328151	0.0040911958	0.0072183153	0.016956864	0.115671344	0.5751196	0.25173882	0.02486357
f	0.0009808623	0.00050236145	0.0011252792	0.002225997	0.0015778616	0.0004202171	0.021595018	0.2809574	0.21841677	0.47219822
à	0.005708968	0.018483335	0.010557498	0.0116510475	0.024534576	0.04119526	0.048316482	0.24511881	0.5521103	0.04232373
i	5.8781392e-05	0.00017460022	0.00014365824	0.0002602662	0.00080778956	0.009028095	0.12616318	0.20541333	0.4402158	0.21773449
a	0.00069174287	0.0015308805	0.0013043402	0.0031367848	0.0023142362	0.0009915045	0.017441042	0.19987129	0.63912314	0.1335951
l	8.776643e-05	0.0009783302	0.00038551382	0.0012821271	0.0009325677	0.00087347254	0.012159856	0.12879756	0.81706274	0.03744004
ì	9.2838425e-05	0.00093188277	0.0005277935	0.00043009192	0.0015774445	0.0036328794	0.0044978713	0.07047167	0.82357514	0.09426235
o	0.00033807976	0.0034961132	0.0014318296	0.0011285974	0.0019702162	0.0053348504	0.022556713	0.05625527	0.8291325	0.07835583
</S>	2.3412793e-05	0.000120583856	6.695341e-05	0.00022630206	0.00014558679	9.1237e-05	0.0014093858	0.026571712	0.74541366	0.22593112
