 	il	vestito	della	sposa	vuole	bianco	</S>
t	0.97527605	0.023973115	0.0006861377	6.406486e-05	5.644211e-07	3.2143905e-08	7.03305e-10
o	0.9847259	0.004556908	0.010709709	7.462075e-06	1.5232069e-09	1.0497746e-10	9.148877e-11
n	0.028071607	0.036721054	0.93519056	1.6089774e-05	6.978336e-07	9.676797e-09	6.884112e-12
à	0.00051231176	0.032478288	0.9669814	2.7072874e-05	6.211379e-07	1.3572793e-07	2.7017185e-07
b	0.0054278662	0.33695507	0.65744054	0.00017589857	5.992112e-07	4.7933485e-10	1.2057666e-10
b	0.02508537	0.77555025	0.19915402	0.00020352686	5.0708795e-06	1.0418418e-06	7.302014e-07
e	0.3317877	0.6177675	0.032371003	0.017877256	0.00019624822	2.5034845e-07	2.1756074e-08
t	0.067958936	0.2311405	0.6989147	0.0019836565	1.8075312e-06	2.5218822e-07	1.4865466e-08
o	0.021846198	0.78157824	0.1690976	0.026713427	0.00035505617	0.00033968457	6.9767775e-05
a	0.0007072996	0.008813394	0.93794566	0.052424517	0.000106926804	2.2136126e-06	2.7916235e-08
t	0.00017577033	0.0023221748	0.6753138	0.31682444	0.0053572934	6.4967912e-06	8.852757e-08
s	0.015519776	0.16808681	0.21510297	0.515958	0.062420834	0.021731691	0.001179822
è	0.005869991	0.03370608	0.09832485	0.7715634	0.04179069	0.04812052	0.0006244072
k	0.00069492776	0.0050049573	0.08947587	0.84768325	0.05309755	0.0026377717	0.0014057802
o	0.023422996	0.08951269	0.07554729	0.5595879	0.12941194	0.11725294	0.005264214
r	0.010790163	0.011280264	0.11641407	0.5942329	0.2115111	0.007146889	0.048624683
à	0.010200188	0.036783144	0.075337276	0.6014092	0.2731463	0.0025400168	0.0005837678
s	0.0027873723	0.0059041968	0.020347554	0.18752296	0.6873985	0.034093797	0.06194551
i	0.033410326	0.022443278	0.060161393	0.04139827	0.48808146	0.34993112	0.0045742146
t	0.002981184	0.0014486586	0.020459592	0.043446552	0.20975457	0.10024183	0.6216676
è	4.3459702e-05	3.944914e-05	0.0005389573	0.0010445284	0.5118388	0.47549254	0.011002302
l	2.6195332e-06	4.60795e-06	0.00027675796	0.0029214106	0.5858235	0.2949178	0.11605338
i	0.00042830367	0.00059446495	0.0023317067	0.006650366	0.23363425	0.6651203	0.09124056
à	0.0034923875	0.002054873	0.006555894	0.004676492	0.011112463	0.007296097	0.96481174
s	0.00050351257	0.0010811455	0.004683338	0.0059894356	0.18745625	0.19924966	0.60103667
p	0.0010483145	0.0007327347	0.003936882	0.0014784196	0.12610218	0.6609604	0.20574105
r	0.00019549347	0.00018471635	0.0002814593	0.00046814067	0.008526899	0.031076204	0.959267
o	6.9002795e-05	7.249577e-05	8.613044e-05	0.00015339424	0.0031968171	0.039286204	0.95713603
</S>	0.009946168	0.005660345	0.01149693	0.0049979193	0.0070265317	0.0019700318	0.9589021
