 	che	impara	una	cosa	che	studia	una	cosa	</S>
n	0.9893015	0.009358348	0.00016086272	0.0010937892	8.5393796e-05	1.2216408e-07	1.5900065e-09	1.6284949e-09	1.4829106e-10
a	0.99706346	0.0028980856	1.9374298e-05	1.8868348e-05	1.9364803e-07	8.252172e-10	8.791053e-12	1.8217578e-12	8.244329e-12
m	0.6258293	0.37136564	0.0026490397	0.00013763837	1.7850969e-05	5.383467e-07	1.7935674e-09	1.5927814e-09	2.1459568e-12
à	0.011105385	0.97206175	0.01337239	0.0021215393	0.00047530446	1.2738567e-05	1.4158918e-06	0.000771878	7.7596094e-05
t	0.25033006	0.7382184	0.010970189	0.000408375	7.287625e-05	1.0675934e-07	5.592061e-09	3.8789822e-11	2.5894158e-11
i	0.07012064	0.9132058	0.011861841	0.00472456	8.640758e-05	3.4331553e-08	5.811032e-10	7.083261e-08	6.862809e-07
è	0.111544006	0.59579474	0.29189882	0.0007277617	3.292328e-05	1.7337513e-06	2.310963e-09	7.323194e-11	4.911681e-13
n	0.005777076	0.5713445	0.41984785	0.002793827	0.00023604918	6.160027e-07	2.6028415e-08	4.076763e-09	2.1236662e-10
a	0.049683373	0.39230022	0.52064997	0.03522694	0.0021375157	1.7731892e-06	8.2049505e-09	9.9089085e-08	4.23881e-08
p	0.002452028	0.0162658	0.961587	0.015817417	0.0036451754	0.00023126545	1.2627592e-06	3.4772352e-08	4.861978e-10
r	0.0039962693	0.05173399	0.7839531	0.07993297	0.07994155	0.00025350563	5.9057447e-06	0.000114586284	6.819212e-05
à	0.005101642	0.0537449	0.8805912	0.024080109	0.025897168	0.006727409	0.0015983309	0.0022523361	6.771442e-06
m	0.014520688	0.041394975	0.77315676	0.07597935	0.09264773	0.0019629598	0.00030056492	2.3586717e-05	1.3356051e-05
a	0.18970563	0.33583805	0.35102814	0.05279914	0.069529116	0.0005826209	1.1124442e-05	0.00034827963	0.00015780132
n	0.009081966	0.005828476	0.15921618	0.2575009	0.38149282	0.18564086	0.0011473295	3.852505e-05	5.2908836e-05
a	0.0038503457	0.011916303	0.10518797	0.13086277	0.70760775	0.038021967	0.002010113	0.00038194182	0.0001608315
s	0.0013398577	0.0010387452	0.016723905	0.079604395	0.29858795	0.58718467	0.015507367	1.2362607e-05	7.0652777e-07
t	0.006798769	0.022493307	0.032896984	0.2572432	0.61550176	0.05924301	0.0015809865	0.0026656094	0.0015763104
u	0.0010385755	0.0024988756	0.049997155	0.14004453	0.5371562	0.25670987	0.006314894	0.0058859154	0.0003540151
d	0.00019564429	0.00016009543	0.0014975405	0.011256217	0.07009129	0.7510983	0.16533342	0.0003134398	5.4107004e-05
i	0.0007803694	0.0028811395	0.0111612845	0.04819689	0.43179134	0.28142554	0.06930163	0.14276907	0.011692833
è	0.00014190172	0.00017768648	0.0022255774	0.01274238	0.1075038	0.68795455	0.18446697	0.0025378037	0.002249326
t	0.00074840756	0.0012845548	0.011981317	0.030390002	0.3743193	0.30767548	0.27294704	0.00055297534	0.0001009224
s	0.009944714	0.01700955	0.013425171	0.12091105	0.16024555	0.38199475	0.080411844	0.18489349	0.03116394
i	0.00013439194	0.00022707199	0.0014859826	0.008787649	0.06341351	0.35268313	0.1057363	0.1732113	0.29432067
è	0.00038795403	0.00017046073	0.0004996909	0.0016787656	0.0072688716	0.402123	0.5196687	0.015597124	0.052605458
n	7.2637804e-06	1.5747495e-05	6.732114e-05	0.00080222584	0.003566302	0.06284756	0.85540164	0.06444821	0.012843744
a	0.0033507827	0.004473854	0.0047333827	0.017860975	0.020293891	0.105336495	0.2546782	0.5147303	0.07454216
p	0.00013113719	8.507598e-05	0.00018277748	0.0005469414	0.0019074252	0.081674755	0.4438991	0.080629766	0.39094305
r	0.0008981525	0.0012826989	0.0016212306	0.003752518	0.00946181	0.041110966	0.21834551	0.582384	0.14114304
à	5.6706373e-05	8.138996e-05	0.00015689418	0.00043102595	0.0021056891	0.038038764	0.37535053	0.40605107	0.17772788
m	9.0228394e-05	9.858155e-05	0.000148767	0.00020397686	0.0006072564	0.0027205993	0.038048774	0.06865305	0.88942873
a	0.078848876	0.15380703	0.07857442	0.09773002	0.108961485	0.07975518	0.2034698	0.19246347	0.0063897595
</S>	0.0027440982	0.0013669105	0.0014822695	0.0013601745	0.0018346211	0.016164748	0.047976065	0.16183963	0.76523143
