 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.98088247	0.01653461	0.0023046057	1.2534434e-06	0.0002760935	2.7156997e-08	9.1682887e-07	2.245705e-10	1.5218063e-09	4.9009835e-10
a	0.22239275	0.49481994	0.28237656	1.327196e-05	0.00029579538	6.702479e-08	0.000101384045	4.951786e-09	2.7450457e-07	6.392299e-10
p	0.026262408	0.9560225	0.0177116	5.8577234e-07	1.9178037e-06	7.672655e-10	1.041661e-06	6.414691e-11	2.365608e-09	8.9095e-11
e	0.0009080403	0.9959799	0.0029616423	0.00011512103	3.243127e-05	2.0441216e-07	6.0197016e-07	4.3641704e-09	1.9826812e-08	1.9598067e-06
s	0.03444208	0.95404625	0.011405106	2.885343e-05	7.052186e-05	4.9578045e-08	7.201377e-06	1.0164216e-08	1.3822185e-08	9.179963e-12
a	0.0015942624	0.9879851	0.0026549622	0.0071488325	0.000112438705	1.1071108e-05	1.0410694e-05	2.3422931e-08	1.6297764e-07	0.000482766
m	0.02665317	0.9322683	0.040713027	0.00027406763	8.929373e-05	3.618745e-08	2.1614267e-06	4.2899195e-09	3.031762e-09	2.3358444e-12
m	0.0028736722	0.9590316	0.0194164	0.015461984	0.0031785532	4.3195755e-06	1.573518e-05	5.965754e-09	5.5258567e-09	1.7719094e-05
è	0.0055568633	0.8826635	0.03746134	0.05378347	0.020206565	9.14782e-05	0.00022575115	2.4273288e-07	2.9328612e-07	1.03867515e-05
n	0.04388564	0.86084676	0.08733001	0.006933913	0.0009933907	1.7241997e-06	8.508527e-06	6.45185e-08	2.830856e-08	4.5373266e-10
o	0.020328192	0.63736767	0.12518296	0.18263043	0.03392245	0.0002552251	0.00029010652	1.7907927e-07	1.6215165e-07	2.2684078e-05
o	0.015797287	0.019289074	0.92860603	0.01320495	0.023082701	8.616516e-06	1.1164476e-05	1.5261018e-07	3.4173033e-09	1.0413015e-11
k	0.0014959951	0.011393642	0.7107305	0.23368223	0.03952794	0.0003442338	0.0028243945	1.2689735e-07	9.030328e-07	2.7189712e-10
l	0.0005157828	0.023500472	0.014876646	0.89347863	0.056805387	0.008140415	0.0024923224	1.6140785e-06	1.1404823e-06	0.00018758832
è	0.021068482	0.06745471	0.056698997	0.66987497	0.16393816	0.007907815	0.011823775	0.00049708056	0.0005068943	0.00022916943
o	0.0003761887	0.0025209105	0.007076659	0.9747088	0.0055800555	0.00966821	6.0131202e-05	3.08024e-06	4.8826937e-06	1.0189162e-06
n	0.0036598456	0.004663044	0.07362745	0.062272906	0.82008517	0.02710139	0.0082951905	0.00028832123	6.6849475e-06	4.4039833e-08
e	0.0005400161	0.004519247	0.008763475	0.4983497	0.056812808	0.39364004	0.036751688	4.0431085e-05	0.000104460414	0.0004780747
o	0.00041852964	0.0006098195	0.01651253	0.027899269	0.5691743	0.122989036	0.25373515	0.007718658	0.00094236736	3.767207e-07
k	0.00038989307	0.000559286	0.009179058	0.018515348	0.18054223	0.12854661	0.656223	0.0034464332	0.0025979725	2.7313e-07
l	0.00027795447	0.0017678742	0.0016114633	0.102361456	0.02202309	0.82806665	0.037374537	0.0013709604	0.0013406762	0.0038054313
è	0.0055956966	0.0075634536	0.015986396	0.18656795	0.15124504	0.51596063	0.048811864	0.040340822	0.023166405	0.004761736
o	0.00011924548	0.00023749718	0.00065791304	0.060461875	0.023434354	0.907049	0.0045194835	0.002182243	0.00058531796	0.00075309636
n	0.0020640863	0.0016649637	0.0054151234	0.0031177413	0.107131615	0.091378614	0.559634	0.22273715	0.0067475997	0.000109172346
e	0.00045967597	0.0014209716	0.0021578784	0.016084315	0.021001823	0.5330736	0.40149054	0.0104816565	0.011051576	0.0027779436
ò	0.00013421726	0.00011289192	0.00042995872	0.00023149805	0.0067137503	0.015248114	0.59808886	0.29988655	0.07887388	0.00028038849
l	0.0001725409	0.0002771278	0.0006711135	0.002220286	0.003693244	0.04549012	0.8775509	0.016003419	0.053900037	2.1274676e-05
i	0.016049802	0.022741562	0.033143777	0.023898343	0.100525096	0.14822045	0.43918112	0.10260106	0.0772614	0.03637741
i	0.00019589541	0.0001645915	0.00034812832	0.00018853384	0.0036437032	0.010498485	0.19304836	0.5882442	0.15696625	0.046701778
f	0.00021315651	0.00016706037	0.00056499953	0.00024271329	0.0019794866	0.0047380445	0.5571471	0.0946145	0.3392886	0.0010443819
a	0.00012734793	0.00047362267	0.0004067958	0.0076769693	0.0024596918	0.12036839	0.06587932	0.16208555	0.5832616	0.057260685
m	0.00049908704	0.0004020682	0.00063548604	0.00023900555	0.0021567503	0.005740298	0.058089044	0.371745	0.45216677	0.10832653
i	0.0002837347	0.00082260295	0.0010293301	0.016194958	0.0037971067	0.13226566	0.021119555	0.15261683	0.6618067	0.010063481
l	0.0060482956	0.0029869191	0.005068773	0.00042026752	0.0044042505	0.0024107515	0.024299756	0.20281132	0.6453851	0.10616464
i	6.421956e-05	0.00051997515	0.00036049602	0.054082528	0.0016036115	0.30312952	0.017280145	0.0668723	0.5510894	0.004997739
à	0.0098995	0.004609046	0.007363724	0.0004397741	0.004218515	0.0015591331	0.018397635	0.13430052	0.759378	0.059834138
r	0.0038782582	0.006370666	0.004274033	0.0033653975	0.0050408514	0.009845048	0.08604273	0.10866504	0.67031705	0.10220091
i	0.001213233	0.0029428808	0.00503445	0.003713704	0.021761708	0.025679283	0.087973125	0.10262504	0.5802768	0.16877978
</S>	0.034689754	0.01625202	0.023350636	0.00049102056	0.010485785	0.0006342573	0.036671396	0.08742468	0.16381419	0.62618625
