 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
e	0.16353786	0.65659994	0.0064227246	0.00018711996	0.17291023	0.00019348317	0.00011344184	1.5723524e-05	1.9175379e-05	2.240666e-07	7.6828265e-08	9.7319415e-09	2.3608733e-09	2.5251087e-10	1.3278101e-09
v	0.81790376	0.08337833	0.04327619	1.9007745e-06	0.055429183	1.05497875e-05	6.1928745e-08	8.821412e-08	2.5581933e-08	7.32646e-11	3.8716466e-09	7.910374e-12	3.0715288e-09	1.53139e-10	1.04504655e-10
ò	0.9997409	0.00011070513	6.626291e-05	1.7022803e-05	5.3818934e-05	3.4366794e-06	1.4526277e-06	6.022648e-07	1.8130203e-07	5.4892165e-08	3.263796e-06	3.9298108e-08	3.532239e-07	6.317483e-08	1.7755294e-06
s	0.4993977	0.45163357	0.022465428	0.0021550988	0.024277603	5.4909757e-05	1.2911978e-07	9.991415e-07	1.4450418e-05	5.90635e-08	1.7289459e-09	1.8042947e-09	3.075256e-09	1.5782516e-13	3.7347864e-11
t	0.020072995	0.9099771	0.057046447	0.005383369	0.007478103	6.51524e-06	3.4433586e-05	2.1991816e-08	4.3668514e-08	1.8852722e-09	1.1108275e-09	1.8394444e-09	1.4322683e-09	3.437382e-08	1.0393461e-06
o	0.0014313004	0.94192183	0.05492615	0.0002481986	0.0013498501	5.9932654e-06	0.00011647676	2.8638277e-07	3.5952903e-09	4.978651e-10	9.922986e-11	3.7476498e-12	1.3684111e-12	2.3299198e-14	3.0751114e-15
d	0.00034799575	0.3458329	0.64933777	0.0014551189	0.0030165578	2.9901908e-06	4.4892618e-06	2.1122755e-06	7.832914e-08	3.1668286e-09	7.79498e-09	7.973769e-11	4.468771e-10	5.353319e-13	4.113078e-15
e	0.07237335	0.16817264	0.22943468	0.5216729	0.007650571	0.000544989	0.00014826874	1.2649917e-06	7.1632115e-07	1.6331256e-08	8.561888e-10	1.8866404e-09	1.1909881e-09	3.255299e-09	6.1918104e-07
r	0.0025608195	0.1459002	0.8108392	0.03460519	0.005866452	0.00014135714	4.0063875e-05	4.2808853e-05	3.7875593e-06	1.488956e-07	2.0190319e-08	6.0378156e-09	6.757623e-09	1.9698482e-11	1.9904382e-12
f	0.0141305905	0.008057371	0.01812091	0.9554728	0.0031069752	0.0009852895	6.179842e-05	7.916921e-06	4.7978938e-05	7.581281e-07	5.035868e-10	1.6120234e-07	6.938011e-09	1.7908664e-07	7.1921577e-06
ò	0.02177915	0.25287253	0.22819485	0.39517987	0.036791008	0.014160345	0.048404645	0.002479522	0.00011196938	2.4907045e-05	4.9879003e-07	6.2315286e-07	9.1927845e-08	1.1905648e-08	1.7329159e-08
m	0.00038034684	0.017500894	0.041616563	0.9386566	0.0010876193	0.00021472255	0.0005210016	1.674903e-05	4.7460653e-06	5.943673e-07	2.1767865e-09	8.1904375e-08	2.732172e-09	7.055506e-09	1.08547935e-10
u	0.043142248	0.26282704	0.1517665	0.5273135	0.009198628	0.003399621	0.002254766	7.8455436e-05	1.7991548e-05	5.435729e-07	2.0482156e-09	2.1285656e-08	1.4558387e-09	1.2510161e-08	7.164496e-07
e	0.000659784	0.036666583	0.27271506	0.17180648	0.38634366	0.046222888	0.025445936	0.059260927	0.00084070646	2.5685033e-05	1.027583e-05	1.6161902e-06	4.0482942e-07	9.631335e-10	4.7932533e-09
n	0.016518395	0.020509893	0.0777875	0.09130409	0.431801	0.25464976	0.033436842	0.06938916	0.0045519755	4.9424798e-05	3.2802535e-07	1.5691252e-06	1.8135937e-07	1.3485673e-09	1.16405635e-11
t	0.014728063	0.011971317	0.03578008	0.58663017	0.018043565	0.20958345	0.08819322	0.026564648	0.008154353	0.00025207282	8.4235563e-07	3.2303742e-05	1.4220045e-06	1.3888765e-05	5.0664614e-05
u	0.0017414121	0.00455221	0.030241113	0.49530217	0.0197584	0.17535838	0.10341385	0.1635356	0.0049474034	0.0010037322	6.4123145e-05	7.1613176e-05	8.865199e-06	8.2260163e-07	2.6866593e-07
t	0.0002020106	0.0005243213	0.0032266276	0.0071118795	0.13117486	0.11595783	0.05849944	0.6040533	0.07504909	0.003431679	0.00026209466	0.0004979703	8.150932e-06	6.657703e-07	4.2093684e-09
ò	0.0009963887	0.0011815906	0.0046845553	0.029091151	0.018506141	0.30557582	0.5128919	0.11341068	0.011627106	0.0010510583	1.0851601e-05	0.00033077525	3.2341082e-05	0.00041502758	0.00019458742
g	0.000265407	8.378453e-05	0.001333032	0.13424347	0.12298525	0.49934936	0.17123145	0.03989745	0.027849492	0.0016505903	2.6584014e-06	0.000917905	9.369928e-05	8.9094225e-05	7.355021e-06
r	0.004102061	0.0050667995	0.010139641	0.14988367	0.014854422	0.2339967	0.19176884	0.3327336	0.047844466	0.007707104	4.304919e-05	0.0016206523	5.4342312e-05	0.00012862751	5.5952907e-05
a	0.00053405575	0.0014730656	0.0027502596	0.05656342	0.00808758	0.10834056	0.19167653	0.55650634	0.055789415	0.012797097	0.0007753514	0.004140647	4.4790886e-05	0.0002537523	0.0002670792
z	0.0008230513	0.0035255828	0.0040424378	0.0011148767	0.026100477	0.015988521	0.025808157	0.33397794	0.3129662	0.18355696	0.042094104	0.049608875	0.0003157468	5.0574414e-05	2.6519032e-05
z	0.005677282	0.009189929	0.010742731	0.02135661	0.017266273	0.08374519	0.14277586	0.3897803	0.19673702	0.098418005	0.0011315442	0.022748312	0.00013398072	0.00025087653	4.6014233e-05
a	0.00043269	0.0008718699	0.001132085	0.00588526	0.003385519	0.03594482	0.087310866	0.50544614	0.17743978	0.119772784	0.012928774	0.048420455	0.0004926549	0.00026689714	0.00026952277
m	5.355873e-05	0.00014502594	0.00028386118	0.00022305278	0.005133914	0.011218498	0.011581564	0.36425096	0.33471367	0.1554888	0.058848243	0.05747086	0.00041268644	6.5090186e-05	0.00011019164
à	0.0033336831	0.005084814	0.006331195	0.018930485	0.005490182	0.06248521	0.109219335	0.42523882	0.18156895	0.110872164	0.0024378316	0.06100994	0.0012370505	0.006111327	0.0006490443
i	5.1825937e-05	0.00010402674	0.00022200045	0.0029860423	0.003778646	0.036380235	0.07933251	0.4883491	0.23289347	0.09490979	0.012427554	0.04617786	0.00017326906	0.0010386214	0.0011749823
è	0.00036347704	0.00066139793	0.0009216352	8.8514316e-05	0.0057755616	0.0026062715	0.0017808398	0.07843912	0.22811046	0.3280579	0.18714944	0.1582942	0.007380028	0.00034999027	2.1115096e-05
n	0.0019931952	0.0005589416	0.0005579378	0.0013143094	0.0062480615	0.0061712107	0.006310881	0.014850223	0.2615154	0.376827	0.0023894424	0.30992103	0.003675271	0.007661135	5.9211193e-06
a	0.005846492	0.0048941365	0.005084985	0.0022800874	0.013816775	0.021143585	0.07727232	0.028372997	0.0440541	0.22337025	0.01424982	0.2617887	0.03217652	0.26001263	0.0056365505
n	1.4580314e-05	8.111391e-06	1.4966786e-05	5.76294e-06	0.0005728362	0.0008127994	0.000673925	0.008591834	0.09228413	0.2714833	0.10386701	0.29331452	0.22285043	0.004758769	0.00074701884
g	0.00016357111	6.591711e-05	8.987557e-05	0.00019120135	0.0006791696	0.0023645493	0.003525738	0.006579515	0.06302781	0.22238581	0.005104692	0.54214084	0.04458888	0.1058854	0.0032069054
r	0.00041939112	0.0005734735	0.00060970674	0.00073687756	0.0011535836	0.0032078803	0.005777123	0.03709674	0.065099105	0.29803213	0.20586753	0.3463807	0.014085074	0.006161083	0.014799607
à	4.3199503e-05	6.113384e-05	6.7132336e-05	0.0003399285	0.00023599977	0.0016965203	0.0037816723	0.049637932	0.09918538	0.21513459	0.12450233	0.38056773	0.00583064	0.08836154	0.030554194
m	3.6554127e-05	2.9622597e-05	3.094791e-05	0.00018686026	9.600972e-05	0.00024311931	0.0005438429	0.0029066827	0.019379891	0.09443438	0.01618789	0.23075078	0.0020590348	0.61535656	0.017757839
m	0.05214977	0.07302305	0.047067966	0.0894126	0.031664178	0.053319313	0.093595475	0.09854141	0.09297307	0.15139034	0.0070804874	0.14776334	0.0033196977	0.058243446	0.0004558229
a	0.0026624703	0.0051877424	0.0043692626	0.0013312434	0.006007556	0.007083334	0.030139446	0.037787277	0.015991215	0.16886958	0.4730167	0.09408749	0.03375441	0.003952206	0.11576003
u	4.3136235e-05	9.517111e-05	0.00012562827	6.2900153e-06	0.0004714883	0.00020520616	0.00010641281	0.0066060903	0.025612041	0.12661707	0.46232155	0.13021973	0.21683514	0.0013094948	0.029425617
d	7.4040705e-05	3.4113415e-05	4.7355734e-05	1.0705504e-05	0.00036098	0.00020485146	0.00012422803	0.0010480386	0.013789299	0.0845269	0.039155107	0.20436104	0.57914054	0.06523034	0.011892477
e	0.00085965596	0.0010191109	0.0009807318	0.0036454736	0.0011616634	0.0028008732	0.005460076	0.005139187	0.015873378	0.06726851	0.0026393346	0.22770983	0.029559104	0.62651837	0.009364762
r	3.6589507e-05	4.981676e-05	6.270245e-05	1.7997805e-05	0.00020675783	0.00021568805	0.00016785793	0.004122588	0.021762338	0.14738262	0.24623929	0.29862607	0.16888046	0.046360735	0.06586853
f	0.00014652386	9.957832e-05	9.6126976e-05	0.00084653805	0.00012772167	0.0004033253	0.0005414679	0.0014842541	0.011167149	0.033467438	0.0006938497	0.19078776	0.0029510092	0.75632054	0.0008666743
ù	0.0020027969	0.003111537	0.002455114	0.0029765256	0.002606799	0.0048429845	0.010901281	0.021892102	0.024369	0.14554502	0.16868411	0.27356198	0.056332454	0.07718306	0.20353523
m	2.7546323e-05	2.700168e-05	2.4743706e-05	7.7863944e-05	4.741831e-05	8.331083e-05	0.00016798222	0.00053987605	0.0027218028	0.021531591	0.008239954	0.06887025	0.004826225	0.82121205	0.071602404
m	0.027118776	0.054171905	0.026326329	0.07076918	0.01806972	0.031528562	0.101863675	0.056778327	0.036913477	0.08115371	0.011200629	0.12532249	0.010294286	0.34740657	0.0010824014
u	0.0009165337	0.0018450523	0.0014281546	0.00048938	0.0017641345	0.002139879	0.010327262	0.009608979	0.0036247123	0.04436158	0.21062784	0.040487763	0.0635906	0.015898788	0.5928893
</S>	0.00047942123	0.000812452	0.0008231111	0.00010726264	0.0013900615	0.00072378916	0.000560706	0.0041168453	0.008646372	0.054077532	0.102280915	0.07099906	0.22655722	0.0035026972	0.52492255
