 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.898951	0.0123864245	0.0013070594	0.085835375	0.0014588214	2.5633442e-05	7.538396e-06	1.9718576e-05	8.048908e-06	2.5375291e-08	3.0086537e-07	2.9376457e-08	1.3778707e-09	2.4288505e-10	4.740416e-10	5.574283e-10
k	0.9713832	0.01720425	0.011005512	0.0003942936	1.2399445e-05	3.1895271e-07	3.1977063e-10	3.4918549e-10	3.1645566e-08	7.967964e-12	8.794371e-11	5.6923945e-12	1.6394417e-11	2.3823849e-12	1.1069815e-10	6.4623593e-12
è	0.09409097	0.8958778	0.0034551928	1.9064935e-05	0.0062706615	6.6222537e-06	1.076043e-06	5.0490553e-06	4.166798e-05	3.846025e-07	1.6011693e-06	3.6536594e-06	5.4988495e-06	3.3314695e-06	0.00017100775	4.6424808e-05
c	0.03508173	0.9595933	0.003463533	0.00041333132	0.0014404409	2.6829398e-06	3.8499793e-06	2.146712e-08	1.2473831e-06	3.1966505e-09	1.1573202e-08	1.2566325e-09	1.1921697e-10	4.2148346e-12	4.771806e-13	7.977565e-13
c	0.034439884	0.9486961	0.012208958	0.0004721631	0.004109098	5.5946646e-05	4.2695533e-06	1.0807467e-05	5.96066e-07	2.6852351e-09	1.3114264e-07	1.0788091e-08	4.4418175e-10	2.3545375e-09	2.6180582e-09	2.0134694e-06
i	0.018342279	0.67573506	0.30179405	0.0035584085	0.0004070973	6.41184e-05	2.2551032e-05	7.487498e-05	3.0239042e-07	4.109633e-08	1.0810774e-06	5.9754335e-08	1.6998498e-09	2.8812632e-09	9.9367e-10	1.18610775e-08
a	0.0015749756	0.03750886	0.8755153	0.08539893	1.5874257e-06	8.792356e-08	1.5551825e-07	1.0180507e-07	4.270351e-11	5.080561e-10	1.2678493e-10	2.2764032e-12	1.0773523e-11	2.365653e-13	8.5626555e-16	3.0949027e-15
a	0.00059307646	0.00798297	0.89700955	0.0942287	0.00015745303	1.5794263e-05	1.089892e-05	1.513209e-06	4.597907e-09	7.794095e-09	1.7692766e-09	4.95878e-11	4.4776294e-11	6.348881e-13	4.928558e-15	1.0544025e-15
r	0.0006998531	0.013039016	0.945302	0.015619037	0.019754313	0.005328034	0.00024962577	5.4989487e-06	2.5683914e-06	6.459435e-08	4.045451e-08	2.5737892e-09	3.6160994e-10	9.843564e-12	1.7818129e-12	1.3945274e-13
è	0.015271056	0.14334212	0.2740883	0.023582492	0.27843204	0.21586126	0.028888652	0.019659748	0.0007248808	5.032718e-06	0.00011806492	7.107356e-06	1.8615731e-08	9.1063946e-08	1.6422748e-08	1.9166413e-05
t	0.00068178854	0.021071203	0.58581436	0.098529875	0.17115852	0.10509122	0.017190825	0.00031109573	0.00014539128	2.398789e-06	2.6728596e-06	6.747859e-07	2.773108e-09	1.2889215e-09	1.2271811e-10	1.3315361e-10
i	0.026006395	0.017302824	0.16960847	0.09956785	0.052049328	0.6141938	0.007860008	0.013323042	6.878368e-05	1.0126342e-06	1.6873504e-05	4.8222086e-07	1.2654022e-09	5.833843e-09	1.2830759e-09	1.1385787e-06
e	0.0004351071	0.0013441232	0.16822988	0.11151618	0.20596357	0.30225113	0.18623963	0.022542318	0.00027787057	0.0011543323	4.3455184e-05	1.2625218e-06	1.0419168e-06	9.800675e-08	7.560074e-10	1.5122723e-09
s	7.123447e-06	3.5680914e-05	0.0014274578	4.1141942e-05	0.17431474	0.80641264	0.015396244	0.0007179081	0.0015826185	4.5161803e-05	1.758563e-05	1.6243703e-06	7.252156e-08	2.2702878e-08	2.492918e-09	5.8127312e-11
ò	2.3195234e-05	5.3335378e-05	0.0005330487	9.296259e-05	0.034152966	0.95886296	0.0045725754	0.0009838364	0.00066455395	6.5649665e-06	5.007228e-05	3.2592986e-06	1.5578697e-08	5.4362246e-08	2.2014286e-08	5.701846e-07
z	5.558938e-07	5.178306e-06	0.00014465851	1.5375068e-05	0.1053462	0.8518517	0.030646553	0.0007032201	0.010991373	0.00019932722	5.996194e-05	3.449915e-05	3.856337e-07	5.811112e-07	3.8332186e-07	2.354596e-08
u	1.6144624e-05	5.3375334e-05	0.0005016739	3.6063004e-05	0.039410144	0.9388575	0.016217826	0.0017229039	0.0028495935	9.563371e-05	0.00019756948	3.477972e-05	6.151536e-07	2.615115e-06	1.1667398e-06	2.4231824e-06
