 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
t	0.4351636	0.56414276	0.0001499662	0.00029395788	0.00010973373	0.00012318837	1.6509117e-05	7.520396e-08	2.1628202e-07	1.7111712e-09	6.9638634e-10	1.693953e-10
a	0.35403085	0.6457429	0.00020420167	1.4925195e-05	6.387254e-06	4.493302e-07	2.3415264e-07	1.4677609e-09	8.9933166e-10	1.0134545e-10	6.975601e-11	9.460029e-11
p	0.9947261	0.004996574	0.00027088032	6.280599e-06	6.791484e-08	1.682383e-08	1.0898536e-08	4.9806183e-11	2.457192e-10	6.8592822e-12	9.6892225e-12	5.476266e-15
e	0.03442009	0.0008593237	0.9634504	0.0010305563	0.00013273834	6.569329e-06	5.925662e-05	1.669412e-07	8.9156e-07	6.476971e-07	7.5925395e-06	3.177243e-05
d	0.9414733	0.026054002	0.032219216	8.779797e-05	0.00016101585	2.2688757e-06	1.888306e-06	3.2298792e-07	6.2752505e-08	1.389147e-09	1.7131171e-10	9.41719e-13
ì	0.029428348	0.0017316544	0.7963715	0.11776118	0.051982082	0.0011936307	0.0012297427	2.047215e-06	1.7469318e-05	2.079587e-06	6.0743114e-06	0.00027411152
a	0.31379074	0.07933395	0.5719839	0.011641713	0.022711305	0.0003902974	0.00014157356	4.3478203e-06	2.0791615e-06	8.537042e-08	6.0262417e-09	6.556068e-11
e	0.029832149	0.0019645258	0.8670408	0.07658215	0.024503915	6.0728446e-05	1.4849312e-05	6.9972845e-07	1.5051253e-07	1.7080207e-09	5.5606134e-11	1.8616326e-13
s	0.0034718453	5.469756e-05	0.25901464	0.70816994	0.029161831	2.829878e-05	9.844068e-05	2.425898e-07	1.15466165e-07	1.6930265e-09	2.7223687e-10	1.4640641e-12
ò	0.0007013867	5.208092e-05	0.021524405	0.9496702	0.02567902	0.0018219091	0.0005291069	7.774152e-07	7.175315e-06	2.957731e-07	2.740854e-07	1.3343521e-05
z	4.54786e-05	3.994222e-06	0.07230428	0.90925163	0.018194953	8.825484e-05	0.00011057293	2.929807e-07	4.5745463e-07	4.875357e-08	1.8757282e-08	1.8566088e-10
u	0.00036026744	2.847433e-05	0.005521965	0.9821308	0.00964432	0.002073808	0.00017991834	2.2669253e-06	3.659902e-05	4.5807215e-06	8.511747e-06	8.531789e-06
n	0.000376186	0.0002211086	0.007901831	0.10184003	0.8590225	0.02596024	0.0028360828	0.001772911	6.394582e-05	4.7699095e-06	3.8604685e-07	3.1371904e-08
e	0.0011272618	0.00052116474	0.022677168	0.29987374	0.6491344	0.013170868	0.012799386	0.00053980306	0.00014652329	8.481399e-06	1.163164e-06	4.5309374e-08
f	0.00031184047	0.0001723429	0.0040723984	0.03667351	0.8063511	0.07894174	0.04176039	0.031071154	0.0005946125	4.719827e-05	3.6161862e-06	1.13043605e-07
à	0.0022029388	0.0007349897	0.009536051	0.08967151	0.757326	0.030303527	0.09695801	0.008830094	0.0030297257	0.0005841857	0.00040209887	0.00042079782
i	0.00023803655	0.00013771927	0.0022992298	0.026356904	0.7876669	0.09473447	0.06932927	0.018551687	0.00052300637	9.418394e-05	6.5723085e-05	2.957295e-06
t	0.00084853463	0.00029377645	0.0028304297	0.027036188	0.20342591	0.19992304	0.26319957	0.283982	0.018009817	0.00044091017	9.783456e-06	3.160318e-08
o	0.0036822634	0.00092405773	0.0089952	0.17448859	0.11905798	0.13559648	0.39904472	0.09194801	0.061794486	0.0032867123	0.00069807906	0.00048342763
g	2.3269546e-05	5.423813e-06	0.0002026814	0.010305603	0.026112717	0.06316679	0.41927594	0.38983226	0.08351833	0.0071501774	0.0004045022	2.296508e-06
e	0.0009721981	0.00022600434	0.0016286115	0.010850554	0.07004194	0.04945771	0.31389824	0.37678638	0.09433785	0.032796126	0.045403495	0.0036009327
l	6.944089e-05	4.529248e-05	0.00016598347	0.0010102439	0.025082352	0.042061172	0.17781438	0.7148964	0.035186276	0.0030974902	0.00036114536	0.00020986739
à	0.0023989729	0.0006243493	0.008054635	0.010409727	0.08981046	0.0066746105	0.53281796	0.1646739	0.020212334	0.01754199	0.13777736	0.009003667
o	7.213586e-05	4.8895196e-05	0.0004684465	0.00056187744	0.014843507	0.017324358	0.28767514	0.5945165	0.048899397	0.016415337	0.016369319	0.002805037
