 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.9959925	0.0032080093	0.00078996876	9.013143e-06	5.536758e-07	8.299092e-10	7.181824e-11	7.875784e-11
ò	0.98856634	0.010830926	0.00057348155	1.8608436e-05	1.0289932e-05	1.5610429e-08	1.609586e-07	2.5379424e-07
t	0.6438965	0.35044825	0.0056241564	3.0741896e-05	3.137828e-07	6.927141e-10	2.1897984e-13	1.8096066e-12
t	0.7519506	0.24502102	0.003026329	1.6775189e-06	1.5474475e-07	1.3599855e-10	3.403818e-09	1.4547992e-07
i	0.3642983	0.61672986	0.018970985	8.644023e-07	5.2135296e-10	8.382201e-10	2.1784893e-14	9.110762e-13
ì	0.07513907	0.8888984	0.035957064	5.4180655e-06	1.0335934e-08	2.0217371e-08	1.5051434e-12	3.660669e-12
r	0.0030986043	0.9914711	0.005393784	3.5661178e-05	7.903278e-07	3.5837447e-10	3.2268578e-12	1.3985373e-11
t	0.057760704	0.90123683	0.04093018	7.205357e-05	1.3156438e-07	6.42623e-10	1.48357e-10	7.2292465e-09
e	0.04069513	0.8511212	0.10782347	0.00035969514	3.7873806e-07	6.632967e-08	1.0176548e-11	6.5075956e-10
o	0.0053862385	0.059389316	0.93436164	0.00086203724	2.7535066e-07	4.8433185e-07	7.0916904e-11	7.923619e-10
G	0.0010697612	0.059899747	0.88718516	0.051572364	0.0002724141	5.5236967e-07	8.98488e-11	1.6071262e-10
i	0.20416003	0.31733546	0.29546228	0.18184277	0.00060246536	1.39093645e-05	5.6431218e-05	0.000526577
o	0.0047388994	0.031888455	0.83950436	0.12158532	0.0017392752	0.0005210983	3.817053e-06	1.8783785e-05
v	0.0004490807	0.0028234962	0.04758419	0.911043	0.03794703	0.0001530951	2.0119211e-08	1.9288763e-08
à	0.019242648	0.04060121	0.015016847	0.906148	0.012820041	0.00012028391	0.0012196455	0.00483124
n	0.0017639179	0.011060335	0.12219038	0.81764805	0.046846177	0.00046806148	3.309965e-06	1.9813593e-05
n	0.024627086	0.054259997	0.066016324	0.82735455	0.02077746	0.001399073	0.0006305629	0.0049349302
i	0.0022241033	0.0059540416	0.048490338	0.8370968	0.09657205	0.008666789	0.00018761675	0.00080830447
e	0.014500975	0.010721198	0.052836273	0.12879544	0.47260386	0.31942278	0.00031028083	0.00080919935
A	0.00021656393	0.0021263028	0.00550185	0.08103239	0.8939076	0.017210705	3.034803e-06	1.5492308e-06
n	2.2584729e-05	0.0015855586	0.0065064523	0.19554281	0.79573727	0.00060028944	9.438075e-07	4.126831e-06
n	0.004273346	0.04048974	0.037679955	0.16260383	0.6734873	0.07755481	0.0018516396	0.0020593845
a	0.015126296	0.01726641	0.030558545	0.070947	0.09993742	0.7025289	0.034512036	0.029123371
g	0.00041283172	0.00022994335	0.0012975908	0.0042630886	0.06488341	0.89291435	0.00803005	0.027968813
i	0.011514187	0.013394633	0.01846961	0.06762159	0.049772806	0.5206138	0.27788523	0.040728148
à	6.20744e-05	6.470168e-05	0.00033417036	0.00833357	0.29369056	0.5887387	0.07549055	0.033285726
ì	8.705158e-05	0.000371853	0.0003277344	0.015844673	0.92520326	0.057338115	0.0003720357	0.00045526045
c	0.00018766953	0.0011175752	0.00044503322	0.0053010276	0.5494953	0.3345601	0.032494865	0.07639849
h	0.00019398502	0.0010786955	0.00072344573	0.0012707358	0.006292275	0.06572055	0.7480123	0.17670804
e	7.470669e-05	9.751417e-05	0.00010035968	0.0003799651	0.0022051183	0.0338431	0.85956305	0.10373628
p	0.00025569828	0.00019177215	0.00030844277	0.00042123158	0.006971894	0.14430352	0.3578226	0.48972493
l	0.0036559615	0.004324588	0.0024489865	0.0063263485	0.009507768	0.063016124	0.8291257	0.08159456
ò	0.00044867102	0.0005796348	0.00033778232	0.0005150268	0.0008520596	0.04575133	0.8957864	0.05572906
s	0.00013738364	0.00017039395	0.000116754534	0.00026595267	0.0042488053	0.012525463	0.6750601	0.30747512
o	0.049954686	0.0420112	0.032780554	0.008603889	0.0006777416	0.060365394	0.6877498	0.11785673
n	0.0015295243	0.00066234276	0.0013192047	0.0003215358	0.0011823262	0.061220344	0.024294324	0.9094704
t	0.00026200805	0.00060669193	0.00040231217	0.00042755675	0.0006746579	0.029490834	0.29981557	0.6683204
a	0.00048140285	0.0005150167	0.0005617509	0.0011503265	0.0043987944	0.048625402	0.39112452	0.55314285
</S>	0.0016964759	0.0011486666	0.0017402578	0.00094254856	0.0044932095	0.12683675	0.02139916	0.84174293
