 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.9112734	0.078778066	0.003132713	0.0012855346	0.0038841818	0.00152196	5.0825696e-07	0.00012226976	8.4056893e-07	6.1348845e-07	5.2177107e-10	1.0573792e-09	6.798509e-10
n	0.5708593	0.304183	0.1004505	0.0076524303	0.00027087034	0.01640633	1.4843168e-06	9.1479786e-05	7.703348e-05	7.534318e-06	1.1316154e-09	2.8192565e-08	1.89892e-09
ì	0.00029608287	0.8524589	0.13867664	0.0041907923	0.0011303549	0.0010365398	1.2918419e-05	9.075947e-06	0.0011725172	0.0010133409	1.0995215e-07	1.8664407e-06	8.5072315e-07
c	0.00018035881	0.8537279	0.14396161	0.002013164	1.4080525e-05	0.00010263959	5.2072484e-09	2.1845e-07	4.1944093e-09	1.1463225e-09	1.6260287e-11	7.1280676e-11	1.9964163e-12
h	0.00031661763	0.6398961	0.33271277	0.026242688	0.000513538	0.0003126196	5.4479176e-07	4.143844e-06	5.250566e-07	4.5431278e-07	7.853066e-10	4.493377e-09	2.5987337e-08
e	0.004563556	0.12445985	0.45669478	0.40108466	0.010066165	0.0029331138	1.5666494e-06	0.00019620337	7.749846e-08	3.5309093e-08	2.1960482e-09	3.329288e-10	2.6203342e-11
n	0.0007804231	0.0740676	0.49822888	0.41470024	0.012208028	1.4547041e-05	6.985929e-09	2.4304947e-07	2.9196276e-12	8.4355954e-13	2.0289595e-11	6.201183e-13	8.005198e-15
d	2.6739113e-05	0.13250361	0.3183476	0.531997	0.011582244	0.005403083	4.7343558e-05	8.896554e-05	2.4621986e-06	9.37279e-07	2.2831466e-09	3.260895e-09	1.9452958e-08
i	0.0014683217	0.026630282	0.1526999	0.75676924	0.060481362	0.0018352349	1.6420178e-06	0.00011391087	1.3249217e-09	4.1214548e-10	1.6370713e-09	3.7161305e-10	6.719344e-11
s	0.00022237499	0.014279826	0.1680538	0.7483605	0.06830618	0.0007659488	4.2548104e-06	7.0257015e-06	2.5516518e-09	9.84151e-10	6.2923493e-09	4.416583e-10	6.230976e-12
ò	0.0010646544	0.13323075	0.13050844	0.47274497	0.06842954	0.15385626	0.032882296	0.005001737	0.0020470186	0.00015713878	2.5898723e-07	9.718345e-07	7.6041426e-05
n	3.955422e-05	0.020607486	0.10102592	0.76954854	0.09141276	0.014759755	0.002419299	0.00018096286	4.800376e-06	6.9841485e-07	9.821694e-08	7.071373e-08	1.7268789e-09
t	0.0013334579	0.067982644	0.08343662	0.4911325	0.20592536	0.1348449	0.00933483	0.005953132	4.703334e-05	7.3374154e-06	1.8305448e-07	3.1227805e-07	1.6431409e-06
a	0.0009540985	0.0103044985	0.044832315	0.597999	0.291921	0.042268	0.009734728	0.001964054	4.4735352e-06	2.862594e-07	1.1475349e-05	5.8414325e-06	2.91338e-07
o	0.0012119955	0.00428735	0.008414585	0.044632997	0.5209242	0.41059428	0.005184232	0.004733105	2.3572632e-06	2.459726e-07	1.40368065e-05	4.960251e-07	4.1735635e-08
a	3.0901378e-05	0.002095678	0.0022153968	0.007989299	0.04618768	0.8838306	0.042767398	0.014105017	0.00067818555	8.33224e-05	1.3675914e-05	2.9123617e-06	1.8229167e-09
t	0.00010815491	0.006626098	0.0038756838	0.0067969463	0.03191354	0.83133274	0.08389152	0.033308025	0.001818005	0.00027356503	4.7578884e-05	8.185357e-06	1.0408171e-08
r	0.0009074095	0.026905369	0.010867858	0.015405608	0.029825414	0.27143267	0.4957812	0.049440626	0.08872617	0.010517571	2.0405463e-05	3.106744e-05	0.0001386274
e	0.00075462234	0.002641664	0.0037525925	0.024108946	0.12059841	0.6979935	0.08465688	0.057208255	0.0011127575	0.0001303424	0.0033528742	0.0036149814	7.42532e-05
f	0.00018786137	0.001194644	0.0010409888	0.0027077035	0.014863064	0.2672097	0.43823656	0.11831421	0.10362435	0.0411859	0.010304014	0.0011178682	1.3073566e-05
f	7.7862045e-05	0.0018001007	0.0020504342	0.0037185051	0.0042365375	0.040617228	0.908351	0.010387375	0.02598809	0.0012544182	0.00021045239	0.0007822391	0.0005257252
ò	0.0035651443	0.007421868	0.010892209	0.026257401	0.049759455	0.13916193	0.63889015	0.045498166	0.011475492	0.00049825973	0.013093908	0.05154182	0.0019442559
m	5.550804e-05	0.00025190535	0.00037198857	0.0011969036	0.004174249	0.018394707	0.87192273	0.0053325878	0.08829908	0.008735606	0.00065954437	0.0003079883	0.00029711387
m	0.035499644	0.14493221	0.120276615	0.122692734	0.09742483	0.10752652	0.3370925	0.017394146	0.012774147	0.0008888656	0.00047854584	0.0026921735	0.00032708395
u	0.009820476	0.02073207	0.01771322	0.032429453	0.12918018	0.26076707	0.047664054	0.40859264	0.0018538786	0.00024513123	0.02748893	0.029547995	0.0139649175
o	0.0016422921	0.0016394011	0.0016888494	0.0023206063	0.013590596	0.1329738	0.009423546	0.6497588	0.0044227648	0.011750743	0.1625383	0.0024947084	0.005755517
n	0.00025893984	0.0014738915	0.00076973194	0.0007375117	0.0027097485	0.05604795	0.012905992	0.4427806	0.044101186	0.18009214	0.24418837	0.013874702	5.9327373e-05
ì	0.00031815688	0.007336018	0.0036295108	0.003039739	0.004451629	0.03941078	0.16023655	0.0920993	0.36649945	0.30618298	0.008865025	0.0051689167	0.0027619011
c	1.1977154e-07	4.0000587e-06	1.6116278e-06	2.1987728e-06	8.02742e-06	0.000737659	0.033298615	0.008005946	0.5108697	0.4342475	0.008436547	0.0042828694	0.00010520791
h	3.7114052e-05	0.0023919425	0.0006426049	0.00040127087	0.00058538443	0.009771446	0.19930719	0.013267531	0.31731594	0.12339822	0.025220701	0.29219148	0.015469177
