 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
s	0.9590911	0.029266935	0.0055375667	0.006062882	3.2191216e-05	9.181253e-06	3.980253e-08	2.111704e-08	7.2736186e-09
ò	0.9814875	0.016129423	0.0016814314	0.00070073537	8.393369e-07	3.399282e-08	1.0081637e-09	1.6808988e-09	4.9962274e-11
z	0.92438364	0.074943125	0.00066741975	5.7752322e-06	2.0175877e-08	1.2576488e-09	4.736789e-11	2.0917898e-12	3.920883e-14
i	0.986698	0.012393172	0.0009024328	6.3140737e-06	9.4202775e-08	1.2201812e-08	2.3027804e-09	4.8586923e-10	2.018995e-09
m	0.01257764	0.8800023	0.10092709	0.0063965013	9.536732e-05	9.740243e-07	8.112176e-08	7.618282e-09	2.8911847e-11
i	0.0040648296	0.15784413	0.80137527	0.03649314	0.00021408843	5.8307924e-06	8.0035323e-07	6.4232985e-08	1.8317122e-06
n	0.00535395	0.51896864	0.4406975	0.03419441	0.00075348036	2.9154591e-05	2.8114957e-06	6.078433e-08	5.616525e-10
o	0.016199477	0.5418655	0.34626922	0.08998249	0.005543395	4.8730253e-05	1.9968402e-05	2.7322687e-05	4.395079e-05
m	0.0004322209	0.09446387	0.6350653	0.25991988	0.01005019	6.0118393e-05	7.97481e-06	4.2094064e-07	1.9936297e-10
i	0.003772359	0.0372809	0.54492086	0.39084113	0.022507887	0.0005275878	4.1652103e-05	6.657482e-06	0.00010102304
l	0.00044402937	0.03609923	0.49345773	0.43845007	0.031298745	0.00021474692	3.5162495e-05	2.5150288e-07	1.4761457e-08
ì	0.020260368	0.264252	0.43789947	0.19732882	0.062707126	0.00049784296	0.0004811231	0.00038237966	0.016190823
s	0.00013064627	0.019593386	0.39057383	0.53011775	0.05925301	0.0002831994	1.7040564e-05	3.1092735e-05	4.7136712e-08
i	0.013729865	0.014213967	0.25995833	0.5769008	0.13139388	0.0035329226	0.00012196983	2.5348663e-05	0.0001229696
a	0.0002916923	0.0015602664	0.007427482	0.17265625	0.7954479	0.018548105	0.004059396	8.861358e-06	1.4088948e-07
t	0.015408602	0.0050625997	0.011984488	0.08088215	0.8524643	0.02981797	0.003918631	0.00046125945	3.3244156e-08
ù	0.024469933	0.0047349916	0.040741447	0.18718697	0.7026778	0.0364631	0.0027853197	0.00077554607	0.00016497556
t	0.00687348	0.0024491712	0.017101407	0.080266126	0.7866972	0.059897825	0.012952136	0.033702508	6.0173028e-05
t	0.37059465	0.028265249	0.06420059	0.07067501	0.35223302	0.09035756	0.008257782	0.015106625	0.0003095017
o	0.001773671	0.0015418093	0.008294249	0.055413984	0.5985293	0.23104735	0.092394195	0.007468933	0.0035364653
p	0.0005103711	0.0004037547	0.00024579873	0.0038010012	0.12161037	0.27242297	0.5950662	0.005480036	0.00045947204
r	0.008294527	0.012084823	0.0327849	0.07100249	0.41653693	0.19637981	0.103817545	0.15817901	0.00091986737
à	0.00023655352	0.000524631	0.0022091046	0.012625492	0.3342015	0.12529863	0.250712	0.26237598	0.011816082
m	0.0005241068	0.0027929607	0.0050340747	0.011163679	0.06920542	0.15436937	0.25139463	0.42059085	0.084924914
m	0.0765752	0.102282844	0.2366364	0.19418316	0.19067901	0.03571011	0.02053819	0.14284539	0.00054959377
a	0.00072923035	0.0005515055	0.0026518428	0.006148861	0.015719322	0.23278604	0.4973586	0.11206104	0.13199358
m	0.00071661687	0.00058573997	0.00022578442	0.0013787429	0.020460391	0.1414033	0.6832834	0.03054409	0.12140196
e	0.0015082979	0.0011049212	0.003011745	0.004645384	0.016134853	0.061083656	0.14893652	0.75850993	0.005064556
t	0.00020005404	0.00023282754	0.00018596127	0.0008142383	0.012595995	0.08629659	0.54024667	0.18947537	0.16995236
i	0.03892105	0.020487746	0.04496453	0.07284494	0.13229243	0.18597837	0.17841965	0.31533918	0.010752115
n	0.00018092338	7.136783e-05	4.0100058e-05	0.000116275296	0.001027862	0.01354379	0.14272194	0.6766554	0.16564238
A	0.0012156173	0.00030957852	0.0007512646	0.0010982197	0.005702224	0.01857203	0.09473293	0.84710824	0.030509828
n	3.952467e-05	3.3844292e-06	3.4324091e-06	4.4676594e-06	8.0205755e-05	0.0024111748	0.012581705	0.89865017	0.08622587
n	0.0069611263	0.0014612912	0.00091424515	0.0007275893	0.0019435178	0.0059862332	0.019829988	0.9349549	0.027221015
a	0.002695215	0.00412453	0.004127576	0.0047922563	0.0068431934	0.016645953	0.041524377	0.27528232	0.6439646
</S>	0.022195635	0.024799204	0.013159765	0.017821915	0.0186247	0.038697943	0.076017894	0.06078818	0.7278948
