 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
c	0.9752078	0.023322836	0.0014352647	2.7739556e-05	5.6939452e-06	5.7752095e-07	6.540332e-09	2.563161e-09	1.3286316e-10
e	0.8949694	0.06428737	0.022991916	0.01760647	4.5787172e-05	1.8802731e-06	1.0666318e-05	1.7385413e-05	6.9137815e-05
f	0.22561978	0.76998657	0.0039991927	0.0001895125	0.00020482202	1.2047612e-07	4.913016e-10	5.1912212e-09	8.514311e-13
ò	0.0108208265	0.88097167	0.0067060874	0.10149337	5.9780787e-06	1.1591223e-06	1.09713305e-07	1.7574797e-08	7.856991e-07
r	0.003939418	0.9939657	0.0020870517	6.4469036e-06	1.5245942e-06	1.7601117e-08	1.1263474e-11	2.9251707e-10	6.952867e-13
s	0.014918028	0.83773273	0.04969912	0.0976348	1.15898465e-05	2.714678e-06	5.7876273e-09	4.490232e-08	1.0260512e-06
i	0.010472556	0.81349677	0.17463772	0.0013521793	3.077977e-05	9.967982e-06	1.8483921e-09	2.8186926e-09	3.895728e-11
è	0.050741855	0.09725285	0.8426886	0.0017172239	0.0075942	5.0311432e-06	2.498191e-07	4.1934687e-09	6.443634e-11
n	0.003892763	0.75148016	0.21664521	0.027785636	0.00019226977	3.1335658e-06	8.210681e-10	8.4339337e-07	5.236636e-10
a	0.045906864	0.12907828	0.45365167	0.36932495	0.0018119763	0.00022498703	3.0111842e-08	1.1449513e-06	7.037294e-08
m	0.004236657	0.004899572	0.28529128	0.045545034	0.65901566	0.0009982005	1.3042705e-05	5.484265e-07	1.909312e-08
b	0.0003219858	0.0014180115	0.015909566	0.96646154	0.013544421	0.002305972	5.912882e-07	3.3196335e-05	4.756772e-06
ì	0.0017524118	0.009505164	0.090986855	0.7465329	0.11339925	0.036693998	9.1508206e-05	0.0009850969	5.285266e-05
k	0.0040201	0.028698951	0.4761949	0.19735639	0.2777062	0.015919896	7.093773e-05	1.7984528e-05	1.4622739e-05
e	0.0014698624	0.005056123	0.009998567	0.9515094	0.0170672	0.014449575	4.089634e-06	0.00029125015	0.00015386994
à	0.00079477945	0.00035731238	0.00533063	0.0010002956	0.9805643	0.011462055	0.0004805998	3.0581891e-06	7.0285478e-06
t	0.008462766	0.021918558	0.049199928	0.04263392	0.69437313	0.18293074	8.235494e-05	0.00039845164	1.8444591e-07
t	0.033919565	0.015996506	0.04541387	0.53857476	0.029859304	0.32421508	0.00033897857	0.011355241	0.00032674216
i	0.00040465864	0.0005050723	0.006626387	0.03024374	0.26488167	0.68950427	0.0070107835	0.00031481247	0.0005085923
f	0.00072499015	8.099454e-05	0.000563281	0.0001705982	0.778366	0.10796037	0.111430846	0.00046688417	0.00023606516
i	0.0007316104	0.0013045719	0.00295991	0.059803404	0.11397606	0.7302502	0.001602211	0.088832945	0.00053910236
n	0.00021483249	0.00018312591	0.0009589975	0.0010825434	0.5251214	0.3954074	0.06955855	0.0060303174	0.00144284
è	0.0014033165	0.0042783436	0.004821555	0.18010578	0.24350408	0.4402201	0.00032466894	0.124418005	0.00092410325
s	0.0005847574	0.0014691143	0.0011738755	0.0028654784	0.04822847	0.65375566	0.054850545	0.23184869	0.005223405
t	0.007853101	0.005484581	0.009422279	0.11724102	0.03154464	0.5863684	0.007289897	0.2323235	0.0024725306
r	9.321415e-05	0.00012869405	0.0006210811	0.0036860742	0.064943254	0.7871466	0.037542656	0.014880296	0.090958215
a	0.00025650914	0.00035141484	0.0008999549	0.0019172652	0.032655556	0.45199463	0.07445151	0.026824674	0.41064858
o	0.00079540606	0.00020296058	0.0003683171	3.9474242e-05	0.027692247	0.022064196	0.8441475	0.008356399	0.09633347
l	6.69011e-05	6.0911476e-05	4.753305e-05	5.997439e-05	0.0037467254	0.031251803	0.18475638	0.77747464	0.0025351516
à	0.0023091193	0.0048966273	0.004334305	0.063623115	0.018247722	0.10279312	0.004511505	0.7856972	0.0135872355
d	9.7117634e-05	0.00016486239	0.0002323721	0.0006180079	0.0071266014	0.19286595	0.13387942	0.3480948	0.31692094
r	0.0012074402	0.0026216567	0.0030128427	0.026070513	0.010209077	0.092766166	0.016606897	0.81514	0.032365467
o	0.00036112027	0.0007051826	0.0011779701	0.0011819963	0.0076037296	0.10460814	0.17279515	0.19149818	0.5200685
</S>	0.0024142435	0.0011742754	0.001251795	7.6043645e-05	0.0030133668	0.0013655808	0.053869084	0.0011757014	0.9356599
