 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a	0.37977883	0.61195135	0.0002542687	0.007934849	5.6798028e-05	2.2254948e-05	1.6356155e-06	5.461025e-09	1.0489097e-09	3.922451e-10	1.1583933e-10
p	0.9969426	0.0016671811	9.2739516e-05	0.0012965106	7.134488e-07	2.8739692e-07	5.5109655e-09	6.824442e-11	3.9434213e-11	6.1115624e-10	7.385821e-12
e	0.006516561	0.0007246802	0.9192923	0.07210294	0.00094070716	0.00020149047	9.718789e-06	4.662495e-06	1.862991e-05	0.00015384385	3.4530312e-05
t	0.9607829	0.009695696	0.026264464	0.003251657	1.943789e-06	3.402086e-06	1.2086341e-08	1.1331149e-09	8.458742e-11	1.1270069e-12	2.7534285e-13
à	0.008717186	0.004310483	0.9304856	0.028100034	0.027638052	0.0006650546	4.0890653e-05	2.2871303e-07	6.2099485e-07	1.7814202e-08	4.1838837e-05
c	0.029485466	0.0068500084	0.9333859	0.029983476	0.00027322533	1.9467432e-05	2.4920664e-06	1.1327342e-08	2.824802e-10	1.9472024e-12	1.5804697e-12
i	0.046298143	0.004571387	0.1732498	0.58490044	0.18900643	0.0018850258	6.1422375e-05	2.3723494e-07	6.7796776e-07	2.2318551e-09	2.6489182e-05
a	0.08566575	0.013933515	0.20009202	0.6977831	0.002400476	0.00012475597	3.0796951e-07	6.9096394e-08	1.5898369e-08	2.2035093e-12	3.4895264e-12
k	0.011215744	0.00049643754	0.19986416	0.7667162	0.020335212	0.0013692968	2.9288512e-06	1.1709552e-07	3.6697523e-09	1.3498628e-11	1.84154e-13
è	0.0022260349	9.773904e-05	0.009596586	0.033767566	0.94392854	0.009778221	0.0005907652	2.9706034e-06	3.0358276e-06	3.1790157e-09	8.392235e-06
c	0.0020900217	0.0007859925	0.7544935	0.093230195	0.14789669	0.0011990237	0.000301304	3.071809e-06	1.3450048e-07	1.4871284e-09	1.3310741e-09
c	0.000964186	6.379551e-05	0.0035741716	0.019398374	0.9629942	0.011656453	0.0012959596	1.5571622e-05	1.0789605e-05	7.1644215e-09	2.6438229e-05
i	0.0055503747	0.00088499096	0.017397381	0.09408349	0.8681585	0.012733526	0.0009056725	0.00014270483	0.00013970665	2.8641237e-08	3.49522e-06
a	0.0028940663	0.0011281539	0.013023944	0.7289055	0.16107276	0.09236426	0.0005097862	9.067577e-05	1.0747869e-05	7.3427997e-10	7.5616875e-08
f	0.012054439	0.0040224823	0.010398149	0.43554798	0.10888804	0.42584	0.0027873658	0.00043849516	2.3175982e-05	1.073047e-09	1.0174491e-09
o	0.0007699427	4.9698272e-05	0.0005060312	0.012580849	0.80705976	0.12699936	0.050340734	0.0012705934	0.00033378814	6.330239e-07	8.85948e-05
r	0.0012570327	0.0006115209	0.006152117	0.09436141	0.1676203	0.6944806	0.026958177	0.008054429	0.0005035218	2.4324376e-07	6.448992e-07
à	0.0014329294	0.0005314814	0.041603908	0.006328534	0.5381981	0.08779956	0.3198532	0.0031784591	0.00022747279	2.3651566e-05	0.0008226832
e	0.00016779528	9.1413785e-05	0.0044330563	0.006215776	0.08452163	0.18181837	0.69475603	0.027603967	0.00036834134	2.2986298e-05	5.776512e-07
n	0.0010446404	0.00016828302	0.002576361	0.016764047	0.016858678	0.4864365	0.2737456	0.1981737	0.00418205	5.0089737e-05	6.4302775e-08
d	0.00023082337	4.457512e-05	0.0006761459	0.0045647644	0.08002676	0.27958986	0.5226865	0.1046551	0.0056374758	0.0016241119	0.00026394677
ì	0.004512033	0.0032877682	0.002397733	0.015824534	0.07788435	0.3062251	0.25433567	0.28384805	0.051447477	1.344208e-05	0.0002238716
n	5.598925e-05	3.0821928e-05	0.00075595663	0.0020121504	0.046358243	0.17072776	0.6620726	0.11114342	0.0049515325	0.0013529736	0.0005385489
n	0.0030516563	0.0016582211	0.0023154616	0.013130181	0.066808365	0.20650344	0.41879442	0.26604545	0.021546075	2.7368775e-05	0.000119268145
o	0.0004317114	0.00027891452	0.0008566248	0.002132616	0.012069089	0.095476374	0.43156862	0.41618118	0.03524099	0.00078707474	0.004976793
t	0.0049106367	0.0033617192	0.002060044	0.0054271827	0.0008421074	0.074738175	0.027855648	0.46209586	0.4117979	0.0020646919	0.0048460327
t	0.0054463637	0.0015976022	0.0008814013	0.024084974	0.028322808	0.11258308	0.09293977	0.51230377	0.20798427	0.013484482	0.0003714871
e	0.00014687509	0.00010717027	0.00013981905	0.0010612499	0.0078109964	0.0865989	0.25512925	0.5473613	0.098027505	9.606452e-05	0.0035208664
p	0.00010043956	6.632246e-05	7.82098e-05	0.00033355245	0.00017595678	0.025846265	0.021853408	0.4141757	0.5284814	0.0061895163	0.0026992331
ù	0.00074104057	0.00024773623	0.00038637113	0.0018639336	0.007827568	0.03308926	0.1476349	0.56780803	0.22247481	0.013763476	0.0041628415
r	2.3510696e-05	1.47614155e-05	0.00012743686	0.00014276091	0.0010470226	0.015746947	0.2915207	0.46530902	0.06836936	0.14544204	0.01225632
u	0.0018509718	0.0007216316	0.0008466853	0.0038596035	0.009213904	0.033408158	0.12807375	0.558313	0.2496175	0.0057372814	0.008357525
m	0.0001748976	0.00013172906	0.00013214618	0.00029460038	0.00017721434	0.007547205	0.013747464	0.2964085	0.48653242	0.07114143	0.12371233
a	0.004571407	0.0011750908	0.0007494433	0.005082023	0.00727708	0.02142807	0.0383718	0.34166896	0.5491719	0.019481456	0.0110226795
n	0.00015472951	9.071277e-05	9.531863e-05	0.00022480433	0.00013839724	0.0070365747	0.013441755	0.30690202	0.43997306	0.13455985	0.09738282
e	0.00091033266	0.00042841616	0.0028905394	0.0020436544	0.0049088513	0.026715012	0.15597396	0.5315084	0.1633056	0.10899906	0.0023162102
c	0.00049825705	0.00036190182	0.0010157834	0.0006197637	0.00021633643	0.0040395907	0.0063181543	0.09934542	0.2489532	0.40705672	0.23157483
