 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
o	0.98874354	0.0046239607	0.00084055413	0.0014094708	0.00022755926	0.0041544507	4.4560502e-07	2.1543643e-08	2.5353055e-09	3.822894e-10
l	0.0051621194	0.97144485	0.022786057	0.0003012116	7.93218e-05	0.00022639106	7.993218e-09	1.5153741e-08	6.8701906e-09	2.9147674e-11
ì	0.0009418883	0.40902182	0.39676774	0.09536739	0.008405735	0.08886129	2.4980978e-05	6.4168846e-05	0.0004095015	0.00013551833
k	0.18991825	0.4180234	0.28815597	0.060217157	0.01134516	0.03232866	1.1238613e-05	6.833975e-08	6.13908e-09	9.2203467e-10
o	0.07174274	0.13514173	0.11021686	0.65552384	0.009511313	0.017840408	3.0765987e-06	1.1239041e-06	1.4845469e-06	1.7538885e-05
e	0.11704917	0.3683636	0.4218167	0.08590012	0.0068227216	4.357431e-05	4.069115e-06	5.636141e-08	1.9219641e-09	2.2906642e-11
n	0.006838482	0.16228741	0.4104835	0.2773791	0.14165798	0.0013402364	1.3187138e-05	1.76817e-07	7.2304873e-09	4.008172e-12
p	0.00059652096	0.010500686	0.03637547	0.79354525	0.12176739	0.03711249	7.7448436e-05	1.7259852e-05	4.995287e-06	2.5975583e-06
r	0.04998104	0.1010472	0.12169985	0.50390524	0.20121025	0.020137182	0.0016082326	0.00034177204	6.903554e-05	1.6776868e-07
a	0.018907005	0.085837275	0.13937397	0.37468976	0.3148273	0.04899644	0.011355373	0.0025015718	0.0035081783	3.1499044e-06
t	0.008264342	0.009969764	0.03436771	0.16820674	0.7506693	0.018246867	0.010197814	6.529619e-05	1.1746295e-05	3.75512e-07
ì	0.005961966	0.01833345	0.03350677	0.3992138	0.4636173	0.07479837	0.0037679418	0.00043929348	0.00011425891	0.00024685208
m	0.00050264865	0.0023039537	0.015950691	0.12945843	0.78417885	0.046862144	0.019971373	0.00048063946	0.00028569676	5.6302515e-06
à	0.039345864	0.047865205	0.06952171	0.28246498	0.4617841	0.07294289	0.021886222	0.002846611	0.0009818804	0.00036051447
i	0.0019321365	0.002430935	0.007016777	0.051198	0.68522245	0.07877217	0.16903685	0.0027245164	0.0012797781	0.00038638047
n	0.002723373	0.0035847176	0.005548893	0.004998435	0.1312327	0.23624751	0.60114735	0.013031967	0.0014794352	5.6473827e-06
e	0.0038754523	0.006191502	0.011173847	0.041783657	0.1322357	0.28863126	0.44484472	0.06651768	0.0043232534	0.00042292275
m	0.00012318352	0.0002373374	0.00048175454	0.0005601446	0.023798058	0.21387988	0.6397654	0.09990542	0.02115668	9.215353e-05
m	0.0059321863	0.0068819816	0.009178606	0.034903787	0.10522643	0.07451186	0.50136673	0.13531938	0.12026477	0.006414302
è	0.00044990837	0.00039569783	0.0005338801	0.0020915512	0.010857165	0.008598908	0.16466634	0.12266113	0.6617462	0.027999222
n	0.0013485876	0.0013412639	0.0021781994	0.0061906492	0.08131797	0.07435328	0.64190435	0.04315063	0.06374566	0.08446936
o	0.011350491	0.010327747	0.012783824	0.03135922	0.079644546	0.0645499	0.481359	0.14013001	0.14664236	0.021852907
m	0.0014938408	0.0013886837	0.0014842625	0.0009075503	0.015034552	0.074436694	0.50852627	0.22181799	0.11591869	0.058991484
i	0.0018061474	0.0018364956	0.0022733125	0.0070635853	0.016648563	0.027153509	0.2061418	0.26081625	0.45909917	0.017161194
n	0.0004111447	0.0004367154	0.000528974	0.0005405284	0.009606762	0.04989359	0.48721594	0.18554813	0.15646128	0.1093569
a	0.0013366106	0.0022788567	0.0034962955	0.008028525	0.033866145	0.08774401	0.6018188	0.13905565	0.094542645	0.02783247
l	0.0002630762	0.0003155653	0.00040233365	0.0002692504	0.0018629516	0.020469084	0.09326934	0.1777592	0.6189008	0.08648842
i	0.0013381757	0.0021539303	0.00303834	0.01239504	0.024938935	0.03002328	0.19089346	0.22179738	0.45065063	0.06277083
p	0.00029267333	0.0003136757	0.00035400444	0.00029412218	0.0017683173	0.009570269	0.06331276	0.08771461	0.33365583	0.5027238
ù	0.00041234837	0.000963358	0.0015770054	0.008271143	0.02442324	0.02807948	0.23733415	0.19486998	0.41644442	0.08762491
n	0.0002330906	0.00024629512	0.00032815387	0.00035073835	0.0009607303	0.005737666	0.019818258	0.02184419	0.1101461	0.8403348
a	0.00023974378	0.00031007003	0.00040409897	0.001575971	0.0017169219	0.0027074132	0.014391527	0.10482141	0.67786855	0.19596435
</S>	0.0037924545	0.0033670962	0.003010564	0.0011905291	0.003736472	0.006354159	0.016192406	0.021663578	0.12095354	0.81973916
