 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.9751764	0.023085803	0.0013819452	0.00027747062	4.2448184e-07	7.773115e-05	1.2613611e-07	3.657615e-09	5.8749183e-09	1.1965116e-09	9.171658e-11
m	0.38612407	0.6053744	0.0083985245	7.387728e-05	2.913026e-07	2.8825692e-05	4.221265e-08	3.2743064e-09	1.9785013e-08	8.5099916e-10	4.938259e-11
à	0.020939237	0.93755746	0.03175019	0.0055500255	0.0013312249	0.0011016689	0.00011714316	0.00040259096	5.563278e-05	0.0008212819	0.0003734636
k	0.054367866	0.9387987	0.0067665256	4.014187e-05	1.1068324e-06	2.55295e-05	3.356597e-08	3.8612995e-11	3.4709156e-09	3.996068e-12	3.262763e-13
i	0.23291501	0.60279953	0.1539118	0.00944047	0.00024509025	0.00067412324	1.3601264e-06	1.5500545e-06	1.1025747e-08	1.0372851e-05	6.9395884e-07
n	0.0707605	0.8814099	0.047681306	0.00013729461	1.8696779e-06	9.058308e-06	9.659518e-08	5.780048e-10	1.1262806e-08	1.1999196e-11	7.952061e-14
a	0.04385956	0.41675624	0.47034207	0.047655903	0.010958004	0.010384334	4.100972e-05	9.766479e-07	1.9304545e-07	1.6383578e-06	4.1260726e-08
e	0.011056271	0.19579412	0.77652574	0.015729202	0.0005355281	0.0003561434	3.0150316e-06	3.1977963e-09	4.5783715e-08	4.6536934e-11	1.2211788e-14
k	0.010936606	0.05211874	0.8096869	0.09606594	0.01752678	0.013460135	0.00020425393	7.0740256e-08	6.014665e-07	2.545956e-09	1.7784062e-11
l	0.0003643719	0.0026851462	0.012289381	0.03123954	0.93475926	0.017978271	0.00035444438	6.977653e-05	9.463416e-07	0.000256066	2.7373721e-06
à	0.024647787	0.06452194	0.0706323	0.22698498	0.5568973	0.035622697	0.00828672	0.0043827784	0.00016452394	0.007850567	8.476816e-06
s	0.0072886003	0.043790355	0.24694729	0.2509976	0.44629595	0.004282535	0.00035242594	3.521385e-05	3.9312463e-06	6.1287283e-06	7.74571e-08
t	0.023502909	0.01900064	0.076665744	0.16911544	0.6862474	0.02371814	0.0011862341	0.0002448642	2.1409294e-06	0.0002772395	3.926041e-05
i	0.0026837252	0.009450051	0.07878611	0.31774375	0.5713638	0.013228521	0.0047746603	0.0013807344	4.605815e-05	0.000540709	1.8495155e-06
c	0.012323475	0.014908562	0.18209173	0.13458563	0.0028017657	0.5677806	0.08423981	0.0010805024	0.0001816333	6.1795636e-06	1.5976254e-07
e	0.009084925	0.008231214	0.050027262	0.23327391	0.48525324	0.15863366	0.05047745	0.0045051984	5.4347747e-05	0.00041146434	4.7335277e-05
e	0.0017297289	0.0043142014	0.06061517	0.1328591	0.02435659	0.54873693	0.2234982	0.0026477925	0.001138998	9.504118e-05	8.2698e-06
