 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
i	0.97385716	0.025364444	0.00018546521	0.0001127651	0.00022048497	0.00025964717	1.5891198e-09	8.656973e-09	3.7884396e-10	3.6888412e-10
a	0.99257267	0.0068390393	0.00050822523	1.0610001e-05	6.1034447e-05	8.350065e-06	4.2770045e-09	1.5657168e-08	1.2891659e-10	1.0807583e-10
d	0.849391	0.14855762	0.002039805	3.4287789e-06	7.301103e-06	9.0975675e-07	2.3230697e-10	2.5545253e-09	6.513753e-11	2.4662108e-10
e	0.00456893	0.98454475	0.010429743	0.00043177733	2.0102252e-05	4.108683e-06	3.1127968e-07	9.26753e-10	9.260873e-09	2.5981396e-07
r	0.3496877	0.43853793	0.21103488	0.00036552563	0.0003610374	1.2523814e-05	8.292479e-10	4.341788e-07	9.123284e-12	8.729724e-12
f	0.005050881	0.9485548	0.04331273	0.0027710786	0.00016934442	0.00012100377	7.038194e-08	1.9275623e-08	1.593402e-06	1.8543615e-05
ì	0.08190445	0.68949485	0.1969684	0.02756447	0.0034143082	0.0006535	2.6268583e-09	3.5488778e-08	5.204973e-10	6.8875337e-09
m	0.0035194408	0.93069726	0.0650104	0.00073419855	2.7544382e-05	1.1114638e-05	1.400699e-11	2.9864612e-08	1.460377e-11	2.1162575e-11
m	0.042908072	0.9002723	0.050702404	0.0058688414	0.00017026861	7.3444804e-05	9.021819e-09	1.0743895e-09	1.6943229e-08	4.644041e-06
u	0.001249181	0.14064175	0.76558113	0.09042098	0.0019024125	0.00020431778	2.5889145e-08	4.915024e-08	1.2466535e-08	1.0377329e-07
f	0.030838892	0.008239898	0.92133653	0.03543655	0.004124647	2.3279754e-05	8.196462e-08	9.4215004e-08	9.7082155e-11	6.493449e-09
è	0.0044417144	0.17470476	0.40295282	0.41166326	0.004468515	0.0017446501	1.8304326e-07	7.5126174e-08	1.07893925e-07	2.3961113e-05
t	0.0014753371	0.05840048	0.63244635	0.30360517	0.0032542618	0.0008175106	6.280753e-09	9.049608e-07	2.006339e-09	6.335122e-09
i	0.013769192	0.040585626	0.11477831	0.79400456	0.02896357	0.007894538	1.8382667e-07	2.3008705e-07	1.2097633e-08	3.8763965e-06
p	0.0013488081	0.00017116114	0.033576656	0.27968413	0.66567546	0.019374805	7.261761e-05	9.63746e-05	8.4246405e-09	2.8312835e-08
ò	0.00085691863	0.010003305	0.052912056	0.8328515	0.066587925	0.036653645	3.5129585e-06	2.698293e-05	5.968602e-06	9.8172444e-05
r	0.00045638654	0.00445543	0.04266659	0.86785585	0.06065967	0.023759907	7.868794e-06	0.00013212992	3.6956767e-06	2.3667403e-06
k	0.0051635155	0.019560916	0.053965658	0.742018	0.10718459	0.071925566	1.11568515e-05	0.00012432008	4.086356e-06	4.2297615e-05
e	0.009012536	0.024997296	0.06499793	0.7285911	0.102097765	0.06779582	0.0012517173	0.00070900004	0.00020828676	0.00033866882
t	0.0012590765	0.00012671987	0.0038572296	0.037887547	0.66647595	0.22160234	0.05067075	0.018006561	2.123305e-05	9.260154e-05
e	0.011480123	0.01659573	0.026176162	0.24125423	0.23767626	0.46453494	0.00014712906	0.0019441025	8.6369455e-06	0.00018267358
e	9.358263e-05	1.6388472e-05	0.00032451746	0.0072048074	0.27665487	0.4462086	0.02650184	0.24291398	6.838886e-05	1.2975369e-05
n	0.0016625172	0.00053383055	0.0017665222	0.013536752	0.105293244	0.60486	0.00043909234	0.27186474	3.663441e-05	6.609351e-06
a	0.000708866	0.003913164	0.009973649	0.10152198	0.18433166	0.57415056	0.0018550862	0.104047716	0.0062133367	0.013283958
s	8.853939e-06	5.3038057e-06	2.3433848e-05	0.00037926648	0.014907341	0.1262916	0.01987246	0.83539116	0.0029589138	0.00016169046
t	0.0011093362	0.0030225753	0.0062912246	0.067361176	0.15583569	0.6111762	0.0024426645	0.1290374	0.006721435	0.017002337
u	0.00022683307	0.0005747265	0.0011497409	0.021126168	0.078688726	0.2781707	0.24072939	0.23823984	0.092739575	0.04835432
d	6.168793e-05	1.5467675e-05	8.395025e-05	0.00030021826	0.010399963	0.041936	0.20644934	0.69780445	0.029272087	0.013676798
i	0.0007321256	0.0024697804	0.0047822543	0.021954471	0.040761475	0.14554666	0.013122944	0.32870182	0.430845	0.011083481
