 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
s	0.9933804	0.006296673	0.00025943114	4.942258e-05	1.0338662e-05	7.515144e-07	9.854289e-07	1.1899051e-08	1.9246493e-06	2.8319718e-08	4.4847095e-10	1.4361311e-09	1.4315851e-10	2.9186903e-10	2.6726152e-10
à	0.987425	0.012547727	2.6093436e-05	1.0650015e-06	3.243897e-08	2.271599e-09	2.140741e-09	1.5927475e-11	4.9766316e-09	7.1686664e-11	4.099924e-13	2.2555487e-11	1.8486653e-12	2.8054043e-12	1.4451454e-12
t	0.9537892	0.04617285	3.6461995e-05	1.5511864e-06	5.2319e-08	4.981354e-09	9.6100194e-09	7.3819936e-11	3.4014377e-08	1.1911247e-10	8.499223e-13	4.067367e-10	3.3851726e-12	5.782498e-12	3.5422718e-14
t	0.77340513	0.22645405	0.00013663009	3.295793e-06	5.6009327e-07	2.457871e-08	2.6232708e-08	2.3195147e-08	1.783108e-07	3.7057306e-09	3.6725472e-09	5.3535704e-10	1.0803402e-08	1.4190542e-08	4.784976e-08
e	0.6283174	0.3686477	0.0029005746	0.000125476	8.061936e-06	4.777151e-07	1.7090359e-07	2.2907778e-09	6.035963e-08	6.887667e-10	5.80257e-12	3.5492408e-11	6.7205336e-14	2.0308213e-13	9.82343e-17
o	0.11140259	0.88771635	0.0008349123	4.4682834e-05	1.2473984e-06	2.0357568e-07	2.5232596e-08	5.3511884e-10	7.463154e-09	3.252582e-10	6.325109e-12	1.016103e-09	3.642811e-13	3.1459243e-12	1.0031778e-16
G	0.019569885	0.973484	0.0065832073	0.0003583042	4.2547895e-06	2.7378334e-07	1.056421e-07	9.446379e-10	3.2076827e-08	9.119076e-10	8.8343395e-12	3.3054157e-09	1.257914e-11	6.906187e-11	1.8088153e-13
i	0.48825347	0.111160524	0.30898723	0.087592684	0.003691169	0.00024126946	3.795898e-05	1.1644146e-05	2.2842005e-05	5.03035e-07	9.057493e-08	5.589951e-11	1.9544117e-09	9.455809e-09	6.770845e-07
o	0.040565018	0.91111314	0.040777512	0.0071891444	0.00027691337	7.1572555e-05	5.3729814e-06	2.472821e-07	7.270201e-07	1.2276482e-07	2.3616193e-09	9.913801e-08	3.395294e-09	9.973634e-09	9.5821e-12
v	0.0142065175	0.10939623	0.59565073	0.26943728	0.009641355	0.0014796802	0.00017416687	2.1707294e-06	9.563742e-06	1.679276e-06	1.0797694e-08	4.1895706e-07	1.1705416e-08	1.6616082e-07	1.1995012e-11
à	0.19296387	0.019206379	0.35130206	0.40943784	0.02153296	0.0035637496	0.0011321312	0.00029140408	0.000545158	1.65363e-05	2.3793325e-06	9.653459e-10	3.696925e-08	2.1966827e-07	5.375528e-06
n	0.0077107903	0.13186994	0.68977374	0.16620435	0.004018364	0.00038374573	3.4376495e-05	2.711383e-06	1.6768062e-06	3.143153e-07	1.484568e-08	3.5545733e-09	2.4789315e-10	3.0839933e-09	1.2630673e-11
n	0.024766043	0.01791527	0.4662826	0.45035914	0.034121238	0.0052700336	0.00075500004	0.0003013962	0.00021690782	9.836408e-06	2.2056413e-06	5.546572e-10	1.48183705e-08	6.8025145e-08	3.6349013e-07
i	0.0021114186	0.01814001	0.44910902	0.47646037	0.042773005	0.010703007	0.0006150192	6.4229185e-05	1.9185763e-05	4.293114e-06	3.7522796e-07	1.0651364e-08	1.4956822e-08	1.0891737e-07	7.1724265e-11
è	0.003474206	0.00944026	0.17338905	0.38537386	0.22518873	0.19320308	0.0096987905	0.00016043229	6.292528e-05	8.144375e-06	1.4188025e-07	2.1248434e-07	7.02385e-08	4.620159e-08	2.0519872e-11
s	0.00082124665	0.016085096	0.3328728	0.4456671	0.16034086	0.035295486	0.0081153605	0.0005401494	0.0002463222	1.3740144e-05	1.2308054e-06	8.865044e-08	3.095106e-08	4.751422e-07	3.2015243e-10
t	0.07134093	0.108612135	0.25338873	0.21065632	0.2623565	0.0647001	0.025087556	0.0029112517	0.00091419177	2.6060663e-05	6.1587775e-06	7.1858755e-09	6.899486e-09	4.9189648e-08	6.322289e-08
a	0.00028906265	0.0016185073	0.10492519	0.31819567	0.3436394	0.21152724	0.017740576	0.0017466891	0.00025286936	4.7416983e-05	1.5097977e-05	8.719832e-08	2.8971544e-07	1.8387891e-06	9.9071285e-09
s	0.0002255829	0.0009012415	0.013113813	0.07900675	0.19836225	0.5772026	0.12516858	0.0038647326	0.0019298662	0.00021446196	4.74589e-06	3.503173e-06	1.5619598e-06	3.255812e-07	9.141056e-09
e	0.00047210048	0.0015842549	0.020661209	0.05326619	0.26943624	0.21717517	0.26541898	0.14030722	0.028787341	0.0017752884	0.0010992369	8.4145637e-07	2.0743034e-06	1.2329373e-05	1.5037162e-06
