 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.9869223	0.011963601	0.0009723287	1.2628677e-05	1.6950591e-05	2.627182e-05	8.580058e-05	1.1935957e-07	1.15053895e-08	2.5857888e-10	9.0290386e-11
ù	0.9317505	0.045542363	0.022252405	0.00037052837	3.3447068e-06	1.6961363e-05	6.269188e-05	2.0198131e-07	9.089207e-07	7.9808814e-08	1.6456833e-07
r	0.65196335	0.28841665	0.059078116	0.000321928	0.0001012495	9.706756e-06	0.00010841808	4.76856e-07	3.3481848e-10	1.1108097e-11	1.9052381e-12
u	0.49216998	0.4445287	0.06326877	1.0389574e-05	2.7919164e-06	1.4343232e-05	4.865081e-06	4.1481336e-08	4.3721338e-09	2.110651e-10	8.240419e-08
k	0.12510388	0.8411173	0.03373605	2.96255e-05	1.2339316e-05	8.4547324e-08	6.3713276e-07	8.197907e-08	1.6586406e-10	1.6751748e-12	3.8512576e-14
a	0.08663227	0.66422075	0.2472864	0.0011874798	0.00010985593	0.00048033416	7.996077e-05	1.023754e-06	1.967317e-08	2.1557671e-09	1.943991e-06
s	0.050044294	0.81827855	0.130702	0.00086549507	0.00010751155	2.4494216e-07	1.5042149e-06	2.8835734e-07	1.1731938e-09	7.181358e-11	5.203072e-12
e	0.09721726	0.5269897	0.28316143	0.06908284	0.002373019	0.01662905	0.004167007	4.1813735e-05	5.4964034e-06	1.2457355e-07	0.00033225585
t	0.0058345315	0.1175695	0.70072865	0.17315751	0.002666153	6.4567594e-06	3.378889e-05	3.3901456e-06	1.8612354e-08	9.047951e-10	1.4122318e-11
o	0.022637606	0.11014171	0.570992	0.22840834	0.022687294	0.031233357	0.012946996	0.0007212066	0.00013918648	2.3535745e-07	9.206966e-05
r	0.0007390327	0.009530589	0.21278597	0.7630389	0.0135185905	4.2666798e-05	0.00028935832	5.4080312e-05	8.308086e-07	5.0734727e-08	1.3004424e-09
ò	0.003255181	0.019507883	0.03529687	0.75340134	0.03578434	0.10389971	0.04468662	0.0031010776	0.0004436225	8.4355415e-06	0.0006149214
m	0.00029283838	0.0015680182	0.008765932	0.9650102	0.022387795	0.0013535455	0.0005480419	3.8450296e-05	3.4921428e-05	2.8221152e-07	3.602138e-08
ì	0.098236196	0.1439961	0.1569881	0.2186259	0.2436535	0.107057914	0.027724361	0.0033825177	0.00015692395	1.1844563e-06	0.0001773271
a	0.0016856508	0.0034604284	0.015772942	0.4220143	0.5410662	0.011515437	0.0029346142	0.0008255567	0.00071123434	9.272666e-06	4.362014e-06
f	0.001821631	0.0021868371	0.007754282	0.040840372	0.8857865	0.010681964	0.03601859	0.013770207	0.0011376125	2.022911e-06	2.0495847e-08
o	0.0034490274	0.004814939	0.013228708	0.0074570724	0.3991235	0.45665187	0.04399448	0.06278847	0.007753148	2.6238593e-05	0.00071251043
r	0.00029623424	0.00048833294	0.0019304376	0.043725546	0.8701766	0.014007984	0.03301762	0.029017825	0.007199584	0.00012321646	1.6477425e-05
à	0.0019509144	0.003146833	0.005342501	0.24767646	0.17934677	0.35912353	0.068507515	0.02468892	0.108672634	0.00060133956	0.0009425628
e	0.00018273677	0.0002594298	0.00049265695	0.03288771	0.12976281	0.25663644	0.083671145	0.03822977	0.4564265	0.0013742179	7.647489e-05
n	0.0011963104	0.0007860833	0.0019724173	0.010486765	0.077105254	0.047009952	0.30506733	0.23684978	0.31799674	0.0015239203	5.5153455e-06
s	0.0002632853	0.00024081675	0.00070771645	0.0011665429	0.02362356	0.105362624	0.069587976	0.21611284	0.5815835	0.00071092456	0.0006401944
e	0.0013026992	0.0014771183	0.002478142	0.008687242	0.18723375	0.36426246	0.10623562	0.18584503	0.13493943	0.005933808	0.0016046535
s	0.00019969314	0.0002164966	0.0004033489	0.0011508925	0.031685136	0.011590675	0.14859898	0.3078699	0.352311	0.14226188	0.0037119973
c	0.0005729116	0.00026512315	0.0009486696	5.1954772e-05	0.015802529	0.057736848	0.06201106	0.61934054	0.23064765	0.0034939952	0.009128658
e	0.0013406829	0.0012965675	0.0021129278	0.0011689027	0.12777445	0.24427095	0.093580455	0.39938426	0.030090591	0.05654414	0.04243603
r	3.1968877e-05	3.8437985e-05	7.36137e-05	0.00068991404	0.013720791	0.010675223	0.057026796	0.13082404	0.63486046	0.138611	0.01344779
r	0.00051857776	0.00059944583	0.0009790651	0.006409242	0.036743473	0.16219035	0.03926586	0.08598552	0.645487	0.019199425	0.0026220023
è	7.962185e-05	8.010954e-05	0.00011756466	0.0014149685	0.007410257	0.018567014	0.010072987	0.025922703	0.45410627	0.4353803	0.046848204
o	4.5566747e-05	4.9495316e-05	6.0817605e-05	0.0008257586	0.0018620191	0.011030716	0.0074632177	0.0113613475	0.632095	0.16808578	0.16712037
m	0.001036629	0.0010007528	0.0011846432	0.004071674	0.0060759536	0.004733555	0.03323431	0.040617786	0.2700494	0.62286663	0.01512876
à	0.024549164	0.016917165	0.024884202	0.003227416	0.03712117	0.072417885	0.032226827	0.12963328	0.058577325	0.57526684	0.025178747
i	0.0003528864	0.00028117	0.0003143594	0.0009117291	0.0012981847	0.0019252157	0.002275521	0.0035245402	0.080578156	0.84956497	0.058973253
</S>	0.0038402772	0.0031880906	0.0036363436	0.0018307933	0.0071054352	0.00072113884	0.016604252	0.029593915	0.023131363	0.65556264	0.25478575
