 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.9959084	0.00023237146	0.0023374616	0.00069900963	0.0007977127	2.38311e-05	1.2124276e-06	1.9435811e-08	3.6442876e-10	3.5001343e-10
n	0.94166076	0.011620331	0.046009317	0.00048100416	0.00018289279	2.8102808e-05	1.742128e-05	1.5513015e-08	5.9150942e-08	7.705807e-09
ì	4.72872e-05	0.99901783	0.0008568807	1.6182034e-05	6.2568374e-06	4.841708e-05	4.788039e-09	1.173783e-08	6.8098734e-06	1.7422337e-07
c	0.00013302812	0.99191487	0.007922388	2.6685237e-05	1.8561102e-06	1.2206579e-06	8.4801055e-09	9.077661e-10	3.386285e-12	5.4330096e-11
h	0.0003679675	0.9587306	0.040415216	0.00042968016	4.9296323e-05	7.06118e-06	1.213892e-08	4.0576637e-08	1.875562e-10	1.0022703e-07
a	0.050592765	0.2278897	0.6499295	0.061541397	0.008825101	0.00087711116	0.0003420752	2.3199964e-06	4.8152163e-11	1.2475823e-09
d	0.00040506368	0.00073273125	0.9935847	0.0052502784	2.7191834e-05	1.6840046e-08	9.9565845e-08	9.0091806e-10	9.351398e-16	1.9295292e-14
ò	8.1927734e-05	0.12690282	0.61650866	0.24344668	0.012986973	6.161165e-05	3.003438e-08	1.7022313e-06	1.312529e-10	9.614797e-06
n	0.000123505	0.4173747	0.55513746	0.02692949	0.0003922732	4.2049604e-05	1.7467573e-07	3.1671493e-07	7.331087e-12	1.1130963e-10
t	0.00041516856	0.018227689	0.54643893	0.4167016	0.018180879	2.854311e-05	1.5331314e-07	6.4585083e-06	6.304187e-12	5.088772e-07
a	0.00068046123	0.02315498	0.4783854	0.48030365	0.01738312	7.567962e-05	2.673487e-06	1.4109404e-05	6.530878e-12	1.5914049e-08
t	0.0007170926	0.00020552218	0.22819181	0.69112146	0.07905786	0.0005876969	0.00011365644	4.9367795e-06	5.986511e-12	5.049229e-09
a	0.0002959928	0.0019206635	0.055348333	0.59633535	0.3439401	0.002071147	3.3851163e-06	6.776053e-05	7.400196e-09	1.7195498e-05
s	4.7011858e-05	0.001813494	0.06607774	0.6280428	0.2617411	0.040804554	0.0012336004	0.00023964206	4.8753024e-09	7.3841946e-08
ì	0.00023449314	0.0031649815	0.023583272	0.41978338	0.53016716	0.021927468	8.83143e-05	0.0008654349	2.071372e-07	0.00018537698
n	3.7864138e-06	0.024160689	0.011034715	0.20350954	0.15036273	0.60801244	0.0006718611	0.0022365595	7.077889e-07	6.929929e-06
n	0.00087097177	0.028737413	0.03416962	0.32944784	0.5094358	0.089618415	0.0023940103	0.00527942	1.0665762e-07	4.638359e-05
e	0.0004048136	0.0019790726	0.010972835	0.1983951	0.41738325	0.34676695	0.019302879	0.0046777013	8.9076315e-07	0.00011652561
f	0.0007913367	0.00027695388	0.004114376	0.019645985	0.10967269	0.41886002	0.43059102	0.016032036	1.5311513e-06	1.4091408e-05
a	0.008638505	0.014571043	0.04178829	0.16323082	0.4527669	0.19073245	0.0916622	0.03635991	2.6675962e-06	0.00024723614
ì	5.489945e-05	0.0001008388	0.0005903187	0.008959043	0.07069754	0.6427904	0.26645023	0.010202503	9.1575595e-05	6.268901e-05
c	9.596836e-06	0.0034571567	0.0003550552	0.0021107988	0.009998808	0.9689098	0.010341012	0.004812745	3.3712133e-06	1.592453e-06
h	0.0013707172	0.02540004	0.0128783025	0.043629438	0.17807505	0.26231164	0.16108902	0.2934833	0.0015220471	0.020240456
a	0.0014025156	0.0021820911	0.00680364	0.030928835	0.11861646	0.40807733	0.3139768	0.07811493	0.0021562257	0.037741177
a	0.00019611769	5.0800096e-05	0.0004933213	0.0015132105	0.008613043	0.09708026	0.7586609	0.119342245	0.0046686726	0.009381362
n	9.5438096e-05	0.0006206637	0.00040354385	0.0009221372	0.00575039	0.19966319	0.5282126	0.2628918	0.0013250805	0.00011519752
o	0.0008084203	0.010080291	0.0052887336	0.012535694	0.048275787	0.045762386	0.12444203	0.7410955	0.0032812732	0.008429992
ì	7.834076e-06	4.6723075e-05	3.785226e-05	0.00012610588	0.0013277716	0.061840795	0.42521107	0.4896892	0.011293305	0.010419355
s	1.2690311e-05	0.004409623	0.0001717411	0.00030931964	0.0018602575	0.3919605	0.15741122	0.41282228	0.02978235	0.001260066
o	0.0032879394	0.049687967	0.016306907	0.022306468	0.077295974	0.027187265	0.1061033	0.602161	0.021841096	0.07382218
n	2.2589209e-05	2.2175818e-05	5.1303796e-05	0.0001103166	0.000667937	0.008871397	0.2771978	0.44170412	0.010235657	0.26111665
t	2.3688186e-05	0.0009843884	0.0002222132	0.00042137702	0.0026658429	0.014306055	0.08470581	0.76425004	0.027296647	0.105123945
a	0.00059218385	0.003752109	0.001060836	0.0019805743	0.005617541	0.057575867	0.37706727	0.23368753	0.11828502	0.20038109
k	0.00010424933	5.557006e-05	0.00013341146	0.00019554423	0.00061385403	0.0058624935	0.18714128	0.24984935	0.028695704	0.5273485
a	0.0028641953	0.004060211	0.005750479	0.008725757	0.018225446	0.012891685	0.1796735	0.5562925	0.08621079	0.12530552
v	1.7730801e-05	2.750378e-05	2.9389354e-05	6.12799e-05	0.00023336247	0.0054662838	0.09160313	0.08361273	0.542017	0.2769316
r	0.00027620274	0.003319515	0.0019509508	0.003914802	0.008132587	0.022005111	0.06394675	0.5894745	0.25759208	0.049387474
è	2.7221786e-05	9.155088e-05	8.71895e-05	0.00012972824	0.00035968793	0.0025989546	0.027063513	0.014352585	0.90469366	0.050595958
c	2.5243544e-05	0.00068280817	5.449122e-05	5.2403848e-05	6.4514905e-05	0.0012518157	0.000583892	0.0019801315	0.9393554	0.055949345
h	0.0023353691	0.0425603	0.042166796	0.038078547	0.05899636	0.010890715	0.015973154	0.47013485	0.30850577	0.010358173
i	0.00038615128	0.0005449419	0.0025002554	0.0024856033	0.0047251577	0.00037577745	0.004745072	0.096157044	0.105757296	0.7823227
</S>	0.0018688417	0.00077470124	0.0030881579	0.0023887285	0.002849703	0.0019194266	0.008518042	0.033394277	0.12662067	0.8185774
