 	non	avete	mangiato	mai	un	rustico	</S>
a23	0.135206605	0.127122585	0.114661415	0.13681211	0.146107675	0.16576069	0.17432891
a31	0.209582101667	0.159776998333	0.113848328333	0.131793745	0.124784498333	0.13924264	0.120971718
a29	0.253685157222	0.177586932778	0.131776616111	0.156445356667	0.105333972778	0.0988312613333	0.0763407153333
a24	0.210596445741	0.154773430926	0.147075232037	0.184261405556	0.123519134259	0.105174275111	0.0746000664444
a18	0.20773986858	0.157034983642	0.159791757346	0.168531621852	0.124128234753	0.10670794837	0.0760656121481
a31	0.235144939527	0.162049757881	0.162112432449	0.154283520617	0.113955831584	0.09849477279	0.0739587823827
a13	0.246874916509	0.179032972627	0.153346740816	0.143331626872	0.108271263861	0.0941218225967	0.0750206991276
a11	0.244111708836	0.197406910876	0.145160350272	0.134622608957	0.106391323287	0.0951391711989	0.0771679630425
a8	0.225870519612	0.183042426959	0.140585983424	0.133210939652	0.116140176429	0.108346685733	0.0928032776808
a31	0.222097656537	0.17626747232	0.150028781141	0.135757093217	0.116174692143	0.108882198578	0.0907921135603
a24	0.239284602179	0.189063304107	0.148782927047	0.130858531072	0.107472984048	0.100812822859	0.0837248421868
a31	0.25382768406	0.197982821369	0.133024415682	0.119908710357	0.108510389349	0.10162815562	0.0851178473956
a39	0.262496904687	0.193616467123	0.125070303894	0.114643623452	0.11324238445	0.10544842654	0.0854819391319
a20	0.261985678229	0.203836795708	0.122629339965	0.103884434484	0.111089864817	0.10527892218	0.091295011044
a31	0.272596842743	0.214295961903	0.126843683322	0.101809131495	0.103104921606	0.0980785207267	0.0832709450147
a20	0.278337450914	0.213857150634	0.126088757774	0.0992919538317	0.101944572202	0.0976494022422	0.0828307103382
a31	0.282477770305	0.214493253545	0.125655892591	0.0935723012772	0.101049875734	0.0980102794141	0.0847406354461
a46	0.286255563435	0.228383987848	0.136779234197	0.0958474257591	0.087977078578	0.084999805138	0.0797569151487
a31	0.271922327812	0.228206705949	0.146084451399	0.0971297605864	0.0883531281927	0.0844993803793	0.0838042383829
a23	0.265429489271	0.23031101865	0.154523230466	0.104004783529	0.0861562613976	0.0807765054598	0.078798709461
a31	0.26065926309	0.23138342955	0.158080270155	0.10672268651	0.0852005571325	0.0793348971533	0.0786189248203
a46	0.253791227697	0.228173146517	0.162916446718	0.113212570837	0.0852375633775	0.0793932007178	0.0772758732734
a8	0.248275772566	0.237785968839	0.172972662239	0.133527173612	0.0706389521258	0.0667257052393	0.0700738177578
a31	0.228604004189	0.216116669613	0.172176137413	0.133827084537	0.0841314640419	0.0803740600798	0.0847706492526
a38	0.215601021396	0.198416189871	0.169986899138	0.133760404846	0.089285568014	0.0903358516933	0.102614093084
a20	0.204973927132	0.192032676624	0.173049056379	0.150539574949	0.0809578080047	0.0875420072311	0.110904942695
a31	0.213780949044	0.191970045541	0.167303022126	0.139489528316	0.0883711446682	0.0912828057437	0.107802512565
a20	0.219368843015	0.192298951847	0.163521030709	0.130630916105	0.0873374182227	0.0947044399146	0.112138394188
a31	0.229312704338	0.193855530616	0.161727110236	0.128226350368	0.0829451760742	0.0917504313049	0.112182691396
</S>	0.247173602169	0.196733480308	0.155845855118	0.118383442684	0.0873034480371	0.0907184406524	0.103841750698
