 	oggi	io	non	ho	cosa	da	fare	</S>
a46	0.113230917	0.11707958	0.102903233	0.119210835	0.13128087	0.143909435	0.14699019	0.12539494
a27	0.150265972333	0.178903683333	0.129292217667	0.103148845	0.105994863333	0.116866690333	0.117370193333	0.0981575366667
a8	0.172849107444	0.229081667778	0.160941599222	0.093594205	0.0800972694443	0.0874615687777	0.0826923877777	0.0932821622222
a28	0.200873402481	0.251174942593	0.177576406407	0.0938299616667	0.0692331481481	0.0686415129259	0.0613743679259	0.0772962154074
a31	0.23284361416	0.260778300864	0.201632415469	0.101464888889	0.0672027693827	0.047423277642	0.039446893642	0.0492078211358
a24	0.225894921387	0.249097923621	0.202102031823	0.106805127963	0.0711118497942	0.0487809025473	0.042389600214	0.0538176317119
a31	0.214884863796	0.243187321207	0.199747807274	0.114479535988	0.0755939299314	0.0518548588491	0.0446897000713	0.0555619972373
a10	0.209054577932	0.245549897069	0.208108405758	0.121723595329	0.0733418899771	0.0485586259497	0.0408025450238	0.0528604910791
a20	0.196256469311	0.25186752569	0.203602441919	0.12017434511	0.067848204659	0.0509271536499	0.0452125800079	0.0641112873597
a31	0.190644353104	0.246163861897	0.21394399064	0.125370115037	0.069189579553	0.05224527655	0.0435034986693	0.0589393074532
a39	0.189704994368	0.228186537299	0.208563450213	0.130598415012	0.0729665931843	0.05858249885	0.0516091765564	0.0597883124844
a31	0.188564814789	0.210417422433	0.200720673404	0.136347318337	0.0764762710614	0.0645432342833	0.0594450381855	0.0634852261615
a18	0.18427098493	0.195536997478	0.201333064468	0.142487609446	0.0811663370205	0.0653168314278	0.0635389803952	0.0663492207205
a31	0.18660702831	0.185289559159	0.199351041489	0.142584909815	0.0827224523402	0.0639375788093	0.0688146347984	0.0706928502402
a17	0.18327039277	0.177110863053	0.195198657163	0.152135046605	0.0969865007801	0.0633743179364	0.0647401462661	0.0671841234134
a31	0.18259133759	0.174315657684	0.194270655721	0.156883355535	0.10289958026	0.0628174126455	0.0608667247554	0.0653552978045
a8	0.175408349197	0.166209342561	0.185879511907	0.159684681845	0.11796706342	0.0702105475485	0.0665403675851	0.0581001492682
</S>	0.160390669599	0.15843454128	0.174811465954	0.165352750923	0.13918293171	0.0775773537742	0.0721408437926	0.0521094546341
