 	le	melanzane	vogliono	girate	</S>
a20	0.218525185	0.21666215	0.19902132	0.179062695	0.186728685
a31	0.278061225	0.2286521	0.19918866	0.148474391667	0.145623651667
a39	0.318512861667	0.242591443333	0.20683968	0.126916520556	0.105139483889
a41	0.305916393889	0.247329961111	0.213482863333	0.121028783519	0.112241987963
a18	0.309297331296	0.251946453704	0.206935517778	0.11817664784	0.113644075988
a28	0.311235340432	0.253606291235	0.187100492593	0.129810975947	0.118246898663
a13	0.320467186811	0.263490017078	0.167190387531	0.120872508649	0.127979852888
a14	0.33342605227	0.261245459026	0.159038565844	0.114098566216	0.132191290963
a39	0.335162930757	0.243334116342	0.148217368615	0.120105462072	0.153180080321
a31	0.328202550252	0.230630658781	0.136627242872	0.123163617357	0.181375936774
a6	0.322035803417	0.22206250626	0.132685764291	0.126592407786	0.196623515591
a20	0.336305681139	0.22775972542	0.12815189143	0.117306294595	0.190476381864
a31	0.350498447046	0.222270798473	0.133075620477	0.117140291532	0.177014833955
a46	0.360618235682	0.222697602824	0.132043550159	0.113741383844	0.170899251318
a18	0.361034221894	0.268563894275	0.13833968672	0.0940785546147	0.137983663773
a24	0.341264090631	0.309548514758	0.172069845573	0.0811694015382	0.0959481512577
a31	0.33717807021	0.274584321586	0.177851781858	0.102779237179	0.107606590419
a17	0.336310463403	0.267784040529	0.176870023953	0.11083927906	0.108196213473
a11	0.321771447801	0.300941546843	0.194645117984	0.09536726302	0.0872746478243
a20	0.318911055934	0.303081548948	0.197610599328	0.0927691276733	0.0876276759414
a24	0.317598681978	0.304949756316	0.201961789776	0.0934514792244	0.0820383153138
a31	0.323810370659	0.271050988772	0.189598476592	0.112050749741	0.103489438438
a37	0.32652819022	0.256555766257	0.181205175531	0.122599449914	0.113111431146
a31	0.333035843407	0.254636005419	0.177837331844	0.124216286638	0.110274538715
a20	0.328317827802	0.252949088473	0.179077650615	0.130440032213	0.109215402905
a31	0.334137009267	0.255120479491	0.178084650205	0.130421760738	0.102236080968
</S>	0.358793254633	0.236796649745	0.162312575102	0.131813700369	0.110283780484
