 	le	melanzane	vogliono	ee	girate	</S>
a31	0.16286611	0.151082995	0.182215695	0.19771565	0.139981603	0.1661379925
a20	0.177077023333	0.165729131667	0.200575858333	0.237385183333	0.120531236333	0.0987015971667
a18	0.198308417778	0.190468780556	0.190478449444	0.240414191111	0.110078375444	0.0702518037222
a20	0.231738649259	0.204518713519	0.178174286481	0.206584333704	0.115485308481	0.0634986965741
a38	0.25502194642	0.210869544506	0.159285318827	0.178496384568	0.122126817827	0.074199988858
a17	0.25683471214	0.206949618169	0.138375119609	0.174859081523	0.123507457609	0.099474024286
a31	0.25559493738	0.210438502723	0.137395846536	0.179812587174	0.115659082536	0.101099061429
a20	0.242460295793	0.204499940908	0.140739358845	0.183999325725	0.126541620845	0.101759480476
a41	0.234849525264	0.183350193636	0.135612392948	0.181180928575	0.140390113615	0.124616850159
a29	0.238244535088	0.185517001212	0.134342747649	0.172943396192	0.134613821205	0.134338493386
a11	0.234706901696	0.190624857071	0.137136199216	0.168062922064	0.133846520402	0.135622594462
a31	0.250373377232	0.20616681569	0.132024093072	0.167946810688	0.119106216801	0.124382691487
a8	0.254663599077	0.207908038563	0.126970684357	0.169456256896	0.112687238934	0.128314177162
a31	0.259311719692	0.203948212854	0.129701531452	0.166909565632	0.113590934978	0.126538029054
a1	0.262317943231	0.206790104285	0.132157367151	0.163585191877	0.114349606993	0.120799769685
a31	0.26689626441	0.210261621428	0.130157965717	0.160857430626	0.111425595664	0.120401086562
a3	0.27574900147	0.218208370476	0.131944571906	0.154106986875	0.104765725221	0.115225308854
a31	0.28010243049	0.220714916825	0.132106717302	0.150735075625	0.101079578407	0.115261259618
a8	0.294783143497	0.234662932275	0.133446845767	0.136949411875	0.091580459469	0.108577156539
a23	0.290811914499	0.252378400758	0.154254321922	0.119588002625	0.0845910231563	0.098376255513
a31	0.272432078166	0.242308476919	0.161804583974	0.138970072875	0.0882017143854	0.096283005171
a46	0.269824189389	0.246545982306	0.163303224658	0.136979412958	0.0881913834618	0.0951557433903
a37	0.261003456463	0.252489724102	0.171729964886	0.126885186319	0.0860673914873	0.10182425613
a46	0.230891435488	0.226837394701	0.175839528295	0.144179502106	0.101115088829	0.121137074043
a24	0.204536458496	0.203328891567	0.174233736098	0.162015517369	0.113566876276	0.142318543348
a31	0.208720412832	0.190974710522	0.152454455366	0.18531584579	0.121371808759	0.141162794449
a46	0.220156847611	0.199048646841	0.155513758455	0.17528976193	0.12454449492	0.125446514816
a31	0.226359729204	0.206686105614	0.160318986152	0.16393188731	0.113732776973	0.128970504939
a8	0.230192099735	0.211159108538	0.162494268717	0.15470064377	0.116056548991	0.12539728498
a24	0.207105653245	0.201905922846	0.171488809572	0.144321645923	0.13381308633	0.141364828327
a8	0.199317917748	0.197603164282	0.173184116524	0.147638831974	0.137595855443	0.144660066109
a31	0.218083499249	0.207756168094	0.167375808841	0.155166903991	0.121064500148	0.13055307537
</S>	0.231301864625	0.210418594047	0.15517924942	0.164984481996	0.107412502574	0.130703267685
