 	perché	aveva	lavorato	molto	</S>
a46	0.170966945	0.197550095	0.22503956	0.221108545	0.18533478
a31	0.279847948333	0.206084081667	0.20047432	0.174192448333	0.139401152
a17	0.362992169444	0.208408807222	0.1725197	0.134241516111	0.121837789333
a31	0.389309359815	0.214801325741	0.161371933333	0.115226382037	0.119291031444
a37	0.413111753272	0.21725875858	0.166982771111	0.104252540679	0.0983942288147
a31	0.398974471091	0.20870656286	0.16869947037	0.11919089356	0.104428636272
a18	0.36987276703	0.20761420762	0.169847890123	0.133679937853	0.118985205424
a10	0.349387732343	0.198656779207	0.166384580041	0.144455029284	0.141115888475
a31	0.368686554114	0.191467189736	0.16053330668	0.137558246428	0.141754709492
a46	0.361669111371	0.192334419912	0.15491366556	0.132992702143	0.158090096497
a20	0.369812930457	0.191066226637	0.142999831853	0.125239320714	0.170881662166
a11	0.404836790152	0.193139385546	0.146064560618	0.105644253571	0.150314947389
a18	0.391147376717	0.207366561849	0.155836800206	0.0944886895237	0.151160545796
a31	0.385502305572	0.196866310616	0.151292820069	0.107986798175	0.158351781932
a0	0.380320515191	0.198765870205	0.163349153356	0.113072342725	0.144492110644
a31	0.381507025064	0.201976330068	0.167715854452	0.110927959575	0.137872793548
a8	0.384036795021	0.212666283356	0.179676401484	0.107297448525	0.116323059849
a31	0.38489883834	0.221072517785	0.180238377161	0.102983964842	0.110806295283
a7	0.344532479447	0.238685412595	0.19632762572	0.110336723614	0.110117741761
a31	0.333454919816	0.245451754198	0.20396721524	0.112987451205	0.104138650587
</S>	0.380234109908	0.217057827099	0.17187090762	0.114348740602	0.116488400294
