 	dove	aveva	per	stare	non	aveva	</S>
a24	0.1279232	0.11500462	0.129135195	0.10441683	0.1499498	0.167885845	0.20568449
a20	0.175476966667	0.137716766667	0.138283861667	0.0890978466667	0.13823003	0.152374603333	0.1688199
a13	0.235713528889	0.161909398889	0.155310407222	0.0887447588889	0.137245596667	0.115747469444	0.105328841667
a37	0.286234732963	0.181317012963	0.163886372407	0.0890067762963	0.120922377556	0.0862553598147	0.0723773632223
a24	0.295440424321	0.186632674321	0.166776207469	0.0895874454321	0.109649354519	0.0838106332716	0.0681032487408
a31	0.285718364774	0.171394034774	0.15378728249	0.097544847144	0.107014701506	0.0996124977572	0.0849282962469
a20	0.290332311591	0.172524718258	0.145074397497	0.0923991577147	0.0957273621687	0.108534865919	0.0954072054156
a0	0.25808220053	0.176507272753	0.147858335832	0.0858410859049	0.0895236707229	0.126548191973	0.115639251805
a20	0.249479856843	0.172676180918	0.144378598611	0.0826938653016	0.0908094639076	0.134457177324	0.125504887268
a31	0.267205852281	0.164760930306	0.133399319537	0.0896263484339	0.104094706636	0.125464307775	0.115448549089
a8	0.250377814094	0.168975356769	0.145345863179	0.107328284145	0.0990880488787	0.108799057925	0.120085566363
a23	0.220669214698	0.181594232256	0.168951564393	0.112113787382	0.0870888562929	0.095146405975	0.134435915454
a38	0.195789078233	0.176385904085	0.173837011464	0.112878803794	0.0893114520976	0.097212015325	0.154585721818
a33	0.187315712744	0.170164048028	0.170068837155	0.110009107931	0.0897726806992	0.104127448442	0.168542157273
a31	0.220214497581	0.180286372676	0.167120772385	0.102445495977	0.0848375182331	0.103179129481	0.141916199091
a24	0.224626509194	0.179651440892	0.171575394128	0.102551676992	0.0871049407444	0.10210566316	0.132384386364
a18	0.198496113065	0.173025673631	0.180021211376	0.108669210664	0.0911248802481	0.0988920843867	0.149770838788
a31	0.230321487688	0.181738667877	0.174226853792	0.105127493555	0.0844808400827	0.0935672914622	0.130537352929
a33	0.240380755896	0.180023542626	0.168346714597	0.101202561185	0.0869094133609	0.0970734488207	0.12606352431
</S>	0.215973292948	0.172641086313	0.169677667299	0.103027135592	0.0951199116805	0.10224218191	0.141318677155
