 	lo	sentii	che	viene	</S>
a43	0.108401962	0.125582795	0.113839515	0.3230022	0.32917358
a17	0.160366027333	0.174450991667	0.134823945	0.229482333333	0.300876706667
a11	0.212496169111	0.208597690556	0.140314705	0.196919474444	0.241671942222
a31	0.210884093037	0.243664956852	0.149180071667	0.205188554815	0.191082327407
a46	0.169316547679	0.256424658951	0.178349113889	0.218114771605	0.177794915802
a6	0.130602069226	0.221468026317	0.19875149463	0.242758920535	0.206419485267
a31	0.126965666409	0.230069358772	0.189711664877	0.248551066845	0.204702241756
a15	0.11735401547	0.212306219591	0.180509461626	0.277128625615	0.212701687252
a20	0.0977571951567	0.15861059653	0.173546830542	0.310576208538	0.259509175751
a31	0.117400215052	0.20027170551	0.168427286847	0.267262956179	0.246637851917
a17	0.110522388351	0.19256547017	0.163621992282	0.27329169206	0.259998467306
a31	0.0975880827837	0.155084871723	0.171931377427	0.298574330687	0.276821299102
a13	0.0943169909279	0.142630253908	0.163286835809	0.317165700229	0.282600173034
a39	0.0836297823093	0.102834147969	0.12606554527	0.34502488341	0.342445604345
a46	0.0888528727698	0.0900536776563	0.107226811757	0.348461507803	0.365405108115
a31	0.0994756455899	0.0919727208854	0.114608027252	0.342104562601	0.351839032705
a18	0.10553596653	0.100651763628	0.133403975751	0.3365369442	0.323871327568
</S>	0.107491383265	0.105847446814	0.136715087875	0.3433656971	0.306580363784
