 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a8	0.05646198	0.081384912	0.071078525	0.056849679	0.116058845	0.135932305	0.22679309	0.255440695
a31	0.0924375766667	0.145653177333	0.114967441667	0.086792335	0.130140573667	0.105223554333	0.143200013333	0.181585364
a8	0.112149925556	0.171682554444	0.150261610556	0.111975978333	0.141951006556	0.0932111874443	0.097232051111	0.121535723667
a31	0.114835871852	0.186425603481	0.155298113519	0.115577809444	0.150431288852	0.0909311768148	0.0842834837037	0.102216664556
a46	0.116246202284	0.203115867827	0.16256884784	0.119082349815	0.156730472951	0.0884195432716	0.0752873412346	0.078549366852
a31	0.114262469095	0.204776259276	0.167315335947	0.122766816605	0.15739027765	0.0876409370905	0.0736152404115	0.0722326709507
a20	0.129521696365	0.217034806425	0.182128958649	0.136921855535	0.14986786255	0.0696470500302	0.0612645301372	0.0536132216502
a31	0.138073312122	0.194743332142	0.188396246216	0.138968751845	0.155635217517	0.0681378623434	0.0622792733791	0.0537660032167
a13	0.143718174041	0.172466144047	0.185437178739	0.151814893948	0.155759189172	0.0704879301145	0.0658064231264	0.0545100950722
a17	0.129943858014	0.151307418016	0.18161150958	0.166434717983	0.158051586391	0.0857968853715	0.0746020930421	0.0522519463574
a8	0.108686102671	0.140434790672	0.15340556986	0.142537705994	0.165952108797	0.104835018457	0.100980844347	0.0831678741191
a31	0.113813827557	0.152493738224	0.15678135662	0.137322528665	0.152425919599	0.0985550961523	0.0981584757823	0.090449061373
a8	0.128092555852	0.154902959408	0.170611882207	0.151689906222	0.136691799866	0.0892504587174	0.0886697462608	0.080090693791
a20	0.111272198617	0.135833449803	0.139050334069	0.126666496741	0.147718016622	0.102437829572	0.11506114542	0.12196051793
a31	0.127285819539	0.146521266601	0.14804512469	0.12388141358	0.145352062207	0.092238838524	0.101317624473	0.115357826977
a28	0.142547696513	0.149114845534	0.15765966823	0.131885146527	0.130076317402	0.0841185481747	0.0926855241577	0.111912233326
a31	0.149895598838	0.143486048511	0.15475388941	0.133446547509	0.127339369134	0.0877458327249	0.0907963923859	0.112536295775
a38	0.159079706279	0.13868337617	0.159067529803	0.14135519917	0.117014743045	0.083050922575	0.0852233431286	0.116525143258
a31	0.15887486876	0.135244882057	0.157548306601	0.14473917639	0.107793504348	0.087715792525	0.0870424923762	0.121040956419
a17	0.160684146253	0.136734204019	0.158650168867	0.148087868797	0.103511618116	0.084631374175	0.0870407974587	0.120659827473
a3	0.127365955418	0.118125594673	0.127061822956	0.124691459599	0.0890391360387	0.088694624725	0.14332687582	0.181694545824
a10	0.0920446384727	0.099168074891	0.092166177652	0.092118556533	0.0865045036796	0.106833818242	0.20446461194	0.226699648608
a20	0.0754703744909	0.097909068297	0.0783572142173	0.0751148988443	0.0898245862265	0.116939219414	0.225500030647	0.240884622869
a35	0.0734039698303	0.102544388099	0.0783371530724	0.0733666629481	0.0879578854088	0.114373266471	0.228966373549	0.24105029429
a37	0.0714003519434	0.1025193627	0.0772598976908	0.071410635316	0.0912205884696	0.114130312157	0.22874804785	0.24331078143
a23	0.0733485526478	0.104654530567	0.0801164792303	0.073515542772	0.0922145928232	0.109526340719	0.224214649283	0.242409307143
a20	0.0738605742159	0.103509481856	0.0801401764101	0.074430864924	0.0864601242744	0.109291553573	0.227552446428	0.244754789048
a31	0.113072828072	0.107453367285	0.108178278803	0.0964737389747	0.0998969614248	0.110286076524	0.176877413809	0.187761329683
a0	0.140092586024	0.119782519095	0.128605492934	0.120481964658	0.103887393808	0.107096402841	0.138839312936	0.141214333228
a31	0.143822022008	0.125935753032	0.134438930978	0.129486779886	0.0934923012693	0.10873136628	0.132997777645	0.131095081076
a13	0.147136074003	0.128519921011	0.137472154993	0.134797324962	0.0901414137564	0.109920522093	0.127340319215	0.124672263692
a31	0.147746091334	0.129515860337	0.138170402998	0.136534763321	0.0857158312521	0.109148464031	0.127560463072	0.125608131231
a39	0.149035147111	0.130035826779	0.139005017666	0.13805558444	0.082915205084	0.10914034001	0.127123424357	0.12468948041
a17	0.122393029037	0.123286905593	0.114732499222	0.12319896948	0.0828450483613	0.116641815337	0.158565024786	0.158336696803
</S>	0.113271794519	0.117031642796	0.107122979611	0.11648886174	0.0842871971807	0.118461017668	0.169445137393	0.173891328402
